Entity,Day,Weekly cases,Year
Brazil,2020-06-03,151549,2020
Brazil,2020-06-04,164161,2020
Brazil,2020-06-05,172195,2020
Brazil,2020-06-06,176703,2020
Brazil,2020-06-07,180605,2020
Brazil,2020-06-08,174406,2020
Brazil,2020-06-09,176909,2020
Brazil,2020-06-10,180965,2020
Brazil,2020-06-11,184120,2020
Brazil,2020-06-12,188400,2020
Brazil,2020-06-13,187887,2020
Brazil,2020-06-14,183039,2020
Brazil,2020-06-15,177668,2020
Brazil,2020-06-16,175866,2020
Brazil,2020-06-17,180859,2020
Brazil,2020-06-18,183686,2020
Brazil,2020-06-19,182961,2020
Brazil,2020-06-20,175314,2020
Brazil,2020-06-21,204103,2020
Brazil,2020-06-22,217065,2020
Brazil,2020-06-23,217414,2020
Brazil,2020-06-24,218199,2020
Brazil,2020-06-25,222717,2020
Brazil,2020-06-26,233254,2020
Brazil,2020-06-27,249972,2020
Brazil,2020-06-28,242061,2020
Brazil,2020-06-29,246088,2020
Brazil,2020-06-30,259105,2020
Brazil,2020-07-01,261725,2020
Brazil,2020-07-02,256135,2020
Brazil,2020-07-03,260122,2020
Brazil,2020-07-04,268744,2020
Brazil,2020-07-05,264107,2020
Brazil,2020-07-06,263337,2020
Brazil,2020-07-07,258912,2020
Brazil,2020-07-08,255089,2020
Brazil,2020-07-09,266548,2020
Brazil,2020-07-10,264407,2020
Brazil,2020-07-11,258921,2020
Brazil,2020-07-12,261746,2020
Brazil,2020-07-13,262846,2020
Brazil,2020-07-14,261626,2020
Brazil,2020-07-15,261683,2020
Brazil,2020-07-16,258235,2020
Brazil,2020-07-17,253588,2020
Brazil,2020-07-18,256372,2020
Brazil,2020-07-19,245501,2020
Brazil,2020-07-20,235010,2020
Brazil,2020-07-21,233708,2020
Brazil,2020-07-22,233679,2020
Brazil,2020-07-23,232830,2020
Brazil,2020-07-24,260766,2020
Brazil,2020-07-25,275324,2020
Brazil,2020-07-26,297038,2020
Brazil,2020-07-27,319653,2020
Brazil,2020-07-28,320702,2020
Brazil,2020-07-29,323729,2020
Brazil,2020-07-30,323537,2020
Brazil,2020-07-31,324751,2020
Brazil,2020-08-01,322627,2020
Brazil,2020-08-02,319119,2020
Brazil,2020-08-03,313364,2020
Brazil,2020-08-04,314586,2020
Brazil,2020-08-05,307943,2020
Brazil,2020-08-06,318730,2020
Brazil,2020-08-07,306808,2020
Brazil,2020-08-08,302110,2020
Brazil,2020-08-09,299957,2020
Brazil,2020-08-10,304535,2020
Brazil,2020-08-11,301745,2020
Brazil,2020-08-12,307152,2020
Brazil,2020-08-13,307709,2020
Brazil,2020-08-14,305712,2020
Brazil,2020-08-15,312664,2020
Brazil,2020-08-16,313078,2020
Brazil,2020-08-17,304684,2020
Brazil,2020-08-18,304775,2020
Brazil,2020-08-19,302100,2020
Brazil,2020-08-20,297724,2020
Brazil,2020-08-21,291867,2020
Brazil,2020-08-22,277099,2020
Brazil,2020-08-23,256810,2020
Brazil,2020-08-24,265266,2020
Brazil,2020-08-25,265586,2020
Brazil,2020-08-26,263291,2020
Brazil,2020-08-27,262641,2020
Brazil,2020-08-28,260504,2020
Brazil,2020-08-29,259416,2020
Brazil,2020-08-30,272473,2020
Brazil,2020-08-31,263791,2020
Brazil,2020-09-01,256528,2020
Brazil,2020-09-02,285411,2020
Brazil,2020-09-03,280936,2020
Brazil,2020-09-04,280709,2020
Brazil,2020-09-05,280247,2020
Brazil,2020-09-06,288029,2020
Brazil,2020-09-07,276847,2020
Brazil,2020-09-08,275210,2020
Brazil,2020-09-09,239522,2020
Brazil,2020-09-10,211142,2020
Brazil,2020-09-11,200024,2020
Brazil,2020-09-12,196808,2020
Brazil,2020-09-13,189332,2020
Brazil,2020-09-14,192687,2020
Brazil,2020-09-15,192934,2020
Brazil,2020-09-16,197816,2020
Brazil,2020-09-17,220190,2020
Brazil,2020-09-18,221194,2020
Brazil,2020-09-19,216940,2020
Brazil,2020-09-20,213019,2020
Brazil,2020-09-21,212553,2020
Brazil,2020-09-22,214174,2020
Brazil,2020-09-23,212458,2020
Brazil,2020-09-24,209341,2020
Brazil,2020-09-25,205802,2020
Brazil,2020-09-26,202316,2020
Brazil,2020-09-27,194430,2020
Brazil,2020-09-28,189751,2020
Brazil,2020-09-29,187680,2020
Brazil,2020-09-30,187396,2020
Brazil,2020-10-01,185918,2020
Brazil,2020-10-02,186050,2020
Brazil,2020-10-03,189390,2020
Brazil,2020-10-04,190910,2020
Brazil,2020-10-05,188842,2020
Brazil,2020-10-06,182980,2020
Brazil,2020-10-07,181771,2020
Brazil,2020-10-08,191619,2020
Brazil,2020-10-09,189759,2020
Brazil,2020-10-10,181352,2020
Brazil,2020-10-11,175365,2020
Brazil,2020-10-12,175804,2020
Brazil,2020-10-13,179690,2020
Brazil,2020-10-14,176173,2020
Brazil,2020-10-15,144487,2020
Brazil,2020-10-16,140169,2020
Brazil,2020-10-17,140942,2020
Brazil,2020-10-18,144412,2020
Brazil,2020-10-19,141725,2020
Brazil,2020-10-20,140365,2020
Brazil,2020-10-21,147319,2020
Brazil,2020-10-22,160326,2020
Brazil,2020-10-23,157909,2020
Brazil,2020-10-24,154244,2020
Brazil,2020-10-25,153356,2020
Brazil,2020-10-26,156273,2020
Brazil,2020-10-27,158784,2020
Brazil,2020-10-28,159127,2020
Brazil,2020-10-29,165687,2020
Brazil,2020-10-30,169498,2020
Brazil,2020-10-31,170746,2020
Brazil,2020-11-01,163002,2020
Brazil,2020-11-02,154970,2020
Brazil,2020-11-03,151577,2020
Brazil,2020-11-04,144352,2020
Brazil,2020-11-05,126408,2020
Brazil,2020-11-06,121755,2020
Brazil,2020-11-07,117943,2020
Brazil,2020-11-08,114523,2020
Brazil,2020-11-09,117956,2020
Brazil,2020-11-10,118410,2020
Brazil,2020-11-11,120826,2020
Brazil,2020-11-12,133995,2020
Brazil,2020-11-13,158350,2020
Brazil,2020-11-14,169263,2020
Brazil,2020-11-15,179471,2020
Brazil,2020-11-16,195398,2020
Brazil,2020-11-17,198978,2020
Brazil,2020-11-18,201432,2020
Brazil,2020-11-19,211714,2020
Brazil,2020-11-20,197474,2020
Brazil,2020-11-21,200185,2020
Brazil,2020-11-22,209512,2020
Brazil,2020-11-23,203827,2020
Brazil,2020-11-24,208308,2020
Brazil,2020-11-25,211144,2020
Brazil,2020-11-26,206950,2020
Brazil,2020-11-27,220757,2020
Brazil,2020-11-28,222453,2020
Brazil,2020-11-29,218186,2020
Brazil,2020-11-30,237486,2020
Brazil,2020-12-01,243339,2020
Brazil,2020-12-02,248270,2020
Brazil,2020-12-03,268079,2020
Brazil,2020-12-04,270044,2020
Brazil,2020-12-05,282864,2020
Brazil,2020-12-06,295618,2020
Brazil,2020-12-07,286905,2020
Brazil,2020-12-08,288800,2020
Brazil,2020-12-09,288033,2020
Brazil,2020-12-10,288212,2020
Brazil,2020-12-11,291802,2020
Brazil,2020-12-12,294715,2020
Brazil,2020-12-13,302259,2020
Brazil,2020-12-14,302950,2020
Brazil,2020-12-15,298412,2020
Brazil,2020-12-16,303234,2020
Brazil,2020-12-17,295035,2020
Brazil,2020-12-18,312156,2020
Brazil,2020-12-19,328635,2020
Brazil,2020-12-20,326751,2020
Brazil,2020-12-21,333028,2020
Brazil,2020-12-22,336648,2020
Brazil,2020-12-23,336474,2020
Brazil,2020-12-24,348787,2020
Brazil,2020-12-25,324909,2020
Brazil,2020-12-26,315159,2020
Brazil,2020-12-27,285582,2020
Brazil,2020-12-28,252651,2020
Brazil,2020-12-29,245685,2020
Brazil,2020-12-30,241214,2020
Brazil,2020-12-31,244730,2020
Brazil,2021-01-01,253683,2021
Brazil,2021-01-02,250380,2021
Brazil,2021-01-03,252018,2021
Brazil,2021-01-04,250599,2021
Brazil,2021-01-05,249461,2021
Brazil,2021-01-06,248919,2021
Brazil,2021-01-07,246849,2021
Brazil,2021-01-08,254630,2021
Brazil,2021-01-09,285700,2021
Brazil,2021-01-10,313130,2021
Brazil,2021-01-11,359593,2021
Brazil,2021-01-12,372044,2021
Brazil,2021-01-13,377860,2021
Brazil,2021-01-14,385237,2021
Brazil,2021-01-15,382706,2021
Brazil,2021-01-16,362621,2021
Brazil,2021-01-17,379784,2021
Brazil,2021-01-18,379061,2021
Brazil,2021-01-19,382309,2021
Brazil,2021-01-20,380158,2021
Brazil,2021-01-21,378227,2021
Brazil,2021-01-22,381713,2021
Brazil,2021-01-23,373074,2021
Brazil,2021-01-24,360428,2021
Brazil,2021-01-25,361195,2021
Brazil,2021-01-26,356478,2021
Brazil,2021-01-27,359623,2021
Brazil,2021-01-28,359492,2021
Brazil,2021-01-29,358627,2021
Brazil,2021-01-30,361319,2021
Brazil,2021-01-31,364593,2021
Brazil,2021-02-01,360721,2021
Brazil,2021-02-02,360154,2021
Brazil,2021-02-03,357929,2021
Brazil,2021-02-04,350062,2021
Brazil,2021-02-05,342544,2021
Brazil,2021-02-06,337606,2021
Brazil,2021-02-07,328652,2021
Brazil,2021-02-08,320820,2021
Brazil,2021-02-09,319909,2021
Brazil,2021-02-10,318757,2021
Brazil,2021-02-11,316147,2021
Brazil,2021-02-12,319747,2021
Brazil,2021-02-13,317616,2021
Brazil,2021-02-14,318290,2021
Brazil,2021-02-15,311959,2021
Brazil,2021-02-16,309873,2021
Brazil,2021-02-17,318631,2021
Brazil,2021-02-18,322416,2021
Brazil,2021-02-19,319580,2021
Brazil,2021-02-20,316717,2021
Brazil,2021-02-21,316221,2021
Brazil,2021-02-22,329394,2021
Brazil,2021-02-23,333661,2021
Brazil,2021-02-24,328450,2021
Brazil,2021-02-25,335894,2021
Brazil,2021-02-26,345716,2021
Brazil,2021-02-27,359835,2021
Brazil,2021-02-28,373954,2021
Brazil,2021-03-01,378084,2021
Brazil,2021-03-02,383085,2021
Brazil,2021-03-03,391841,2021
Brazil,2021-03-04,389051,2021
Brazil,2021-03-05,394167,2021
Brazil,2021-03-06,403271,2021
Brazil,2021-03-07,413597,2021
Brazil,2021-03-08,421604,2021
Brazil,2021-03-09,468085,2021
Brazil,2021-03-10,464664,2021
Brazil,2021-03-11,475503,2021
Brazil,2021-03-12,483675,2021
Brazil,2021-03-13,483985,2021
Brazil,2021-03-14,494153,2021
Brazil,2021-03-15,500722,2021
Brazil,2021-03-16,464026,2021
Brazil,2021-03-17,467944,2021
Brazil,2021-03-18,481106,2021
Brazil,2021-03-19,491533,2021
Brazil,2021-03-20,503103,2021
Brazil,2021-03-21,508010,2021
Brazil,2021-03-22,510901,2021
Brazil,2021-03-23,514863,2021
Brazil,2021-03-24,527917,2021
Brazil,2021-03-25,526484,2021
Brazil,2021-03-26,526173,2021
Brazil,2021-03-27,539349,2021
Brazil,2021-03-28,533024,2021
Brazil,2021-03-29,539903,2021
Brazil,2021-03-30,536455,2021
Brazil,2021-03-31,526089,2021
Brazil,2021-04-01,528090,2021
Brazil,2021-04-02,528736,2021
Brazil,2021-04-03,519675,2021
Brazil,2021-04-04,505668,2021
Brazil,2021-04-05,463235,2021
Brazil,2021-04-06,450268,2021
Brazil,2021-04-07,439986,2021
Brazil,2021-04-08,442471,2021
Brazil,2021-04-09,444458,2021
Brazil,2021-04-10,440013,2021
Brazil,2021-04-11,463092,2021
Brazil,2021-04-12,491409,2021
Brazil,2021-04-13,497067,2021
Brazil,2021-04-14,504207,2021
Brazil,2021-04-15,499414,2021
Brazil,2021-04-16,480302,2021
Brazil,2021-04-17,466824,2021
Brazil,2021-04-18,459281,2021
Brazil,2021-04-19,455085,2021
Brazil,2021-04-20,461048,2021
Brazil,2021-04-21,455887,2021
Brazil,2021-04-22,443082,2021
Brazil,2021-04-23,449288,2021
Brazil,2021-04-24,421292,2021
Brazil,2021-04-25,404623,2021
Brazil,2021-04-26,408124,2021
Brazil,2021-04-27,397716,2021
Brazil,2021-04-28,395728,2021
Brazil,2021-04-29,398487,2021
Brazil,2021-04-30,398494,2021
Brazil,2021-05-01,422705,2021
Brazil,2021-05-02,421933,2021
Brazil,2021-05-03,417760,2021
Brazil,2021-05-04,414123,2021
Brazil,2021-05-05,410106,2021
Brazil,2021-05-06,415325,2021
Brazil,2021-05-07,408894,2021
Brazil,2021-05-08,412885,2021
Brazil,2021-05-09,423438,2021
Brazil,2021-05-10,419904,2021
Brazil,2021-05-11,429880,2021
Brazil,2021-05-12,430461,2021
Brazil,2021-05-13,425817,2021
Brazil,2021-05-14,429214,2021
Brazil,2021-05-15,430426,2021
Brazil,2021-05-16,437076,2021
Brazil,2021-05-17,440655,2021
Brazil,2021-05-18,442685,2021
Brazil,2021-05-19,447401,2021
Brazil,2021-05-20,450131,2021
Brazil,2021-05-21,452658,2021
Brazil,2021-05-22,460105,2021
Brazil,2021-05-23,451424,2021
Brazil,2021-05-24,460905,2021
Brazil,2021-05-25,455783,2021
Brazil,2021-05-26,463365,2021
Brazil,2021-05-27,461373,2021
Brazil,2021-05-28,462640,2021
Brazil,2021-05-29,448068,2021
Brazil,2021-05-30,420981,2021
Brazil,2021-05-31,424161,2021
Brazil,2021-06-01,431862,2021
Brazil,2021-06-02,424798,2021
Brazil,2021-06-03,430271,2021
Brazil,2021-06-04,445386,2021
Brazil,2021-06-05,461310,2021
Brazil,2021-06-06,449478,2021
Brazil,2021-06-07,435825,2021
Brazil,2021-06-08,431942,2021
Brazil,2021-06-09,438664,2021
Brazil,2021-06-10,412649,2021
Brazil,2021-06-11,402796,2021
Brazil,2021-06-12,407497,2021
Brazil,2021-06-13,454710,2021
Brazil,2021-06-14,467393,2021
Brazil,2021-06-15,465704,2021
Brazil,2021-06-16,468394,2021
Brazil,2021-06-17,496092,2021
Brazil,2021-06-18,505711,2021
Brazil,2021-06-19,491661,2021
Brazil,2021-06-20,505344,2021
Brazil,2021-06-21,508932,2021
Brazil,2021-06-22,515162,2021
Brazil,2021-06-23,514219,2021
Brazil,2021-06-24,521432,2021
Brazil,2021-06-25,541293,2021
Brazil,2021-06-26,540853,2021
Brazil,2021-06-27,521298,2021
Brazil,2021-06-28,503144,2021
Brazil,2021-06-29,492670,2021
Brazil,2021-06-30,481571,2021
Brazil,2021-07-01,458652,2021
Brazil,2021-07-02,387260,2021
Brazil,2021-07-03,378821,2021
Brazil,2021-07-04,364709,2021
Brazil,2021-07-05,355131,2021
Brazil,2021-07-06,349210,2021
Brazil,2021-07-07,344109,2021
Brazil,2021-07-08,341710,2021
Brazil,2021-07-09,351896,2021
Brazil,2021-07-10,340458,2021
Brazil,2021-07-11,333030,2021
Brazil,2021-07-12,326978,2021
Brazil,2021-07-13,320132,2021
Brazil,2021-07-14,314460,2021
Brazil,2021-07-15,296978,2021
Brazil,2021-07-16,300692,2021
Brazil,2021-07-17,299756,2021
Brazil,2021-07-18,287610,2021
Brazil,2021-07-19,273445,2021
Brazil,2021-07-20,286634,2021
Brazil,2021-07-21,284874,2021
Brazil,2021-07-22,267444,2021
Brazil,2021-07-23,264225,2021
Brazil,2021-07-24,261193,2021
Brazil,2021-07-25,324334,2021
Brazil,2021-07-26,328086,2021
Brazil,2021-07-27,312089,2021
Brazil,2021-07-28,315817,2021
Brazil,2021-07-29,329636,2021
Brazil,2021-07-30,323132,2021
Brazil,2021-07-31,315658,2021
Brazil,2021-08-01,247830,2021
Brazil,2021-08-02,247321,2021
Brazil,2021-08-03,249695,2021
Brazil,2021-08-04,245839,2021
Brazil,2021-08-05,236744,2021
Brazil,2021-08-06,229447,2021
Brazil,2021-08-07,227218,2021
Brazil,2021-08-08,228473,2021
Brazil,2021-08-09,233924,2021
Brazil,2021-08-10,227314,2021
Brazil,2021-08-11,224256,2021
Brazil,2021-08-12,226825,2021
Brazil,2021-08-13,218552,2021
Brazil,2021-08-14,218480,2021
Brazil,2021-08-15,210254,2021
Brazil,2021-08-16,198363,2021
Brazil,2021-08-17,198427,2021
Brazil,2021-08-18,200813,2021
Brazil,2021-08-19,203541,2021
Brazil,2021-08-20,212812,2021
Brazil,2021-08-21,209145,2021
Brazil,2021-08-22,209099,2021
Brazil,2021-08-23,206345,2021
Brazil,2021-08-24,206792,2021
Brazil,2021-08-25,205424,2021
Brazil,2021-08-26,198683,2021
Brazil,2021-08-27,187640,2021
Brazil,2021-08-28,182349,2021
Brazil,2021-08-29,175807,2021
Brazil,2021-08-30,172118,2021
Brazil,2021-08-31,170924,2021
Brazil,2021-09-01,168287,2021
Brazil,2021-09-02,162004,2021
Brazil,2021-09-03,158678,2021
Brazil,2021-09-04,153934,2021
Brazil,2021-09-05,152154,2021
Brazil,2021-09-06,149259,2021
Brazil,2021-09-07,148964,2021
Brazil,2021-09-08,147652,2021
Brazil,2021-09-09,136708,2021
Brazil,2021-09-10,123793,2021
Brazil,2021-09-11,128404,2021
Brazil,2021-09-12,118790,2021
Brazil,2021-09-13,111300,2021
Brazil,2021-09-14,109000,2021
Brazil,2021-09-15,106491,2021
Brazil,2021-09-16,106252,2021
Brazil,2021-09-17,106602,2021
Brazil,2021-09-18,110118,2021
Brazil,2021-09-19,105369,2021
Brazil,2021-09-20,241161,2021
Brazil,2021-09-21,240004,2021
Brazil,2021-09-22,241243,2021
Brazil,2021-09-24,249530,2021
Brazil,2021-09-25,239734,2021
Brazil,2021-09-26,247970,2021
Brazil,2021-09-27,113552,2021
Brazil,2021-09-28,112762,2021
Brazil,2021-09-29,119301,2021
Brazil,2021-09-30,134696,2021
Brazil,2021-10-01,115979,2021
Brazil,2021-10-02,118895,2021
Brazil,2021-10-03,118035,2021
Brazil,2021-10-04,115813,2021
Brazil,2021-10-05,116149,2021
Brazil,2021-10-06,112151,2021
Brazil,2021-10-07,117284,2021
Brazil,2021-10-08,117421,2021
Brazil,2021-10-09,105485,2021
Brazil,2021-10-10,105079,2021
Brazil,2021-10-11,108064,2021
Brazil,2021-10-12,107699,2021
Brazil,2021-10-13,104192,2021
Brazil,2021-10-14,91023,2021
Brazil,2021-10-15,80982,2021
Brazil,2021-10-16,79679,2021
Brazil,2021-10-17,76746,2021
Brazil,2021-10-18,71545,2021
Brazil,2021-10-19,68644,2021
Brazil,2021-10-20,69172,2021
Brazil,2021-10-21,74782,2021
Brazil,2021-10-22,82539,2021
Brazil,2021-10-23,85104,2021
Brazil,2021-10-24,84367,2021
Brazil,2021-10-25,84833,2021
Brazil,2021-10-26,85299,2021
Brazil,2021-10-27,83650,2021
Brazil,2021-10-28,84105,2021
Brazil,2021-10-29,85680,2021
Brazil,2021-10-30,84095,2021
Brazil,2021-10-31,81558,2021
Brazil,2021-11-01,80535,2021
Brazil,2021-11-02,81092,2021
Brazil,2021-11-03,79133,2021
Brazil,2021-11-04,72140,2021
Brazil,2021-11-05,69617,2021
Brazil,2021-11-06,67701,2021
Brazil,2021-11-07,69057,2021
Brazil,2021-11-08,70230,2021
Brazil,2021-11-09,69584,2021
Brazil,2021-11-10,71384,2021
Brazil,2021-11-11,75901,2021
Brazil,2021-11-12,73513,2021
Brazil,2021-11-13,75461,2021
Brazil,2021-11-14,76738,2021
Brazil,2021-11-15,79514,2021
Brazil,2021-11-16,77528,2021
Brazil,2021-11-17,74689,2021
Brazil,2021-11-18,68659,2021
Brazil,2021-11-19,68363,2021
Brazil,2021-11-20,65364,2021
Brazil,2021-11-21,64121,2021
Brazil,2021-11-22,58312,2021
Brazil,2021-11-23,59309,2021
Brazil,2021-11-24,59104,2021
Brazil,2021-11-25,64498,2021
Brazil,2021-11-26,65451,2021
Brazil,2021-11-27,65276,2021
Brazil,2021-11-28,64313,2021
Brazil,2021-11-29,64713,2021
Brazil,2021-11-30,63630,2021
Brazil,2021-12-01,64879,2021
Brazil,2021-12-02,64277,2021
Brazil,2021-12-03,62760,2021
Brazil,2021-12-04,63544,2021
Brazil,2021-12-05,61779,2021
Brazil,2021-12-06,61384,2021
Brazil,2021-12-07,62185,2021
Brazil,2021-12-08,62727,2021
Brazil,2021-12-09,63267,2021
Brazil,2021-12-10,61909,2021
Brazil,2021-12-11,58277,2021
Brazil,2021-12-12,55415,2021
Brazil,2021-12-13,49932,2021
Brazil,2021-12-14,46776,2021
Brazil,2021-12-15,44473,2021
Brazil,2021-12-16,38049,2021
Brazil,2021-12-17,33440,2021
Brazil,2021-12-18,27882,2021
Brazil,2021-12-19,24196,2021
Brazil,2021-12-20,24164,2021
Brazil,2021-12-21,23895,2021
Brazil,2021-12-22,23907,2021
Brazil,2021-12-23,23702,2021
Brazil,2021-12-24,21707,2021
Brazil,2021-12-25,21632,2021
Brazil,2021-12-26,21717,2021
Brazil,2021-12-27,18394,2021
Brazil,2021-12-28,25674,2021
Brazil,2021-12-29,30420,2021
Brazil,2021-12-30,35229,2021
Brazil,2021-12-31,40906,2021
Brazil,2022-01-01,50666,2022
Brazil,2022-01-02,56784,2022
Brazil,2022-01-03,60770,2022
Brazil,2022-01-04,53792,2022
Brazil,2022-01-05,58802,2022
Brazil,2022-01-06,69131,2022
Brazil,2022-01-07,87270,2022
Brazil,2022-01-08,109691,2022
Brazil,2022-01-09,162701,2022
Brazil,2022-01-10,208018,2022
Brazil,2022-01-11,230679,2022
Brazil,2022-01-12,253617,2022
Brazil,2022-01-13,305623,2022
Brazil,2022-01-14,364987,2022
Brazil,2022-01-15,427987,2022
Brazil,2022-01-16,476981,2022
Brazil,2022-01-17,476198,2022
Brazil,2022-01-18,476750,2022
Brazil,2022-01-19,516096,2022
Brazil,2022-01-20,582434,2022
Brazil,2022-01-21,700657,2022
Brazil,2022-01-22,770326,2022
Brazil,2022-01-23,824579,2022
Brazil,2022-01-24,933452,2022
Brazil,2022-01-25,1043598,2022
Brazil,2022-01-26,1049804,2022
Brazil,2022-01-27,1099423,2022
Brazil,2022-01-28,1119136,2022
Brazil,2022-01-29,1179595,2022
Brazil,2022-01-30,1283024,2022
Brazil,2022-01-31,1305447,2022
Brazil,2022-02-01,1304542,2022
Brazil,2022-02-02,1302149,2022
Brazil,2022-02-03,1308892,2022
Brazil,2022-02-04,1257228,2022
Brazil,2022-02-05,1326682,2022
Brazil,2022-02-06,1241025,2022
Brazil,2022-02-07,1258651,2022
Brazil,2022-02-08,1184213,2022
Brazil,2022-02-09,1172849,2022
Brazil,2022-02-10,1156411,2022
Brazil,2022-02-11,1162322,2022
Brazil,2022-02-12,1027980,2022
Brazil,2022-02-13,1009678,2022
Brazil,2022-02-14,952470,2022
Brazil,2022-02-15,946953,2022
Brazil,2022-02-16,938910,2022
Brazil,2022-02-17,882432,2022
Brazil,2022-02-18,851352,2022
Brazil,2022-02-19,818335,2022
Brazil,2022-02-20,773353,2022
Brazil,2022-02-21,741844,2022
Brazil,2022-02-22,728249,2022
Brazil,2022-02-23,707048,2022
Brazil,2022-02-24,692275,2022
Brazil,2022-02-25,678104,2022
