Entity,Day,"People vaccinated (cumulative, per hundred)",Year
Brazil,2021-12-08,78.362076,2021
Brazil,2021-12-09,78.416466,2021
Brazil,2021-12-14,78.42556,2021
Brazil,2021-12-15,78.52125,2021
Brazil,2021-12-16,78.589645,2021
Brazil,2021-12-17,78.64431,2021
Brazil,2021-12-18,78.65153,2021
Brazil,2021-12-19,78.65568,2021
Brazil,2021-12-20,78.68107,2021
Brazil,2021-12-21,78.720665,2021
Brazil,2021-12-22,78.8547,2021
Brazil,2021-12-23,78.88222,2021
Brazil,2021-12-27,78.90966,2021
Brazil,2021-12-28,78.96207,2021
Brazil,2021-12-29,79.00065,2021
Brazil,2021-12-30,79.02074,2021
Brazil,2021-12-31,79.02543,2021
Brazil,2022-01-01,79.02724,2022
Brazil,2022-01-02,79.03076,2022
Brazil,2022-01-03,79.08494,2022
Brazil,2022-01-04,79.13549,2022
Brazil,2022-01-05,79.15869,2022
Brazil,2022-01-09,79.22657,2022
Brazil,2022-01-10,79.27163,2022
Brazil,2022-01-11,79.29844,2022
Brazil,2022-01-12,79.299644,2022
Brazil,2022-01-13,79.32872,2022
Brazil,2022-01-14,79.34631,2022
Brazil,2022-01-15,79.36481,2022
Brazil,2022-01-16,79.45226,2022
Brazil,2022-01-17,79.564995,2022
Brazil,2022-01-18,79.59144,2022
Brazil,2022-01-19,79.668205,2022
Brazil,2022-01-20,79.765526,2022
Brazil,2022-01-21,79.82405,2022
Brazil,2022-01-22,79.89049,2022
Brazil,2022-01-23,79.926674,2022
Brazil,2022-01-24,80.04566,2022
Brazil,2022-01-25,80.14332,2022
Brazil,2022-01-26,80.32143,2022
Brazil,2022-01-27,80.483116,2022
Brazil,2022-01-28,80.65349,2022
Brazil,2022-01-29,80.75165,2022
Brazil,2022-01-30,80.77052,2022
Brazil,2022-01-31,80.987625,2022
Brazil,2022-02-01,81.119385,2022
Brazil,2022-02-02,81.268036,2022
Brazil,2022-02-03,81.4141,2022
Brazil,2022-02-04,81.68241,2022
Brazil,2022-02-05,81.836555,2022
Brazil,2022-02-06,81.8742,2022
Brazil,2022-02-07,82.09572,2022
Brazil,2022-02-08,82.20671,2022
Brazil,2022-02-09,82.25899,2022
Brazil,2022-02-10,82.452484,2022
Brazil,2022-02-11,82.689415,2022
Brazil,2022-02-12,82.79242,2022
Brazil,2022-02-13,82.83841,2022
Brazil,2022-02-14,82.93653,2022
Brazil,2022-02-15,83.05285,2022
Brazil,2022-02-16,83.1877,2022
Brazil,2022-02-17,83.311325,2022
Brazil,2022-02-18,83.65602,2022
Brazil,2022-02-19,83.754715,2022
Brazil,2022-02-20,83.79312,2022
Brazil,2022-02-21,83.88077,2022
Brazil,2022-02-22,83.98489,2022
Brazil,2022-02-23,84.125046,2022
Brazil,2022-02-24,84.2459,2022
Brazil,2022-02-25,84.376396,2022
Brazil,2022-02-26,84.42198,2022
Brazil,2022-02-27,84.43858,2022
Brazil,2022-02-28,84.51588,2022
Brazil,2022-03-01,84.56086,2022
Brazil,2022-03-03,84.6326,2022
Brazil,2022-03-04,84.69217,2022
Brazil,2022-03-05,84.73538,2022
Brazil,2022-03-06,84.75518,2022
Brazil,2022-03-07,84.812675,2022
Brazil,2022-03-08,84.86965,2022
Brazil,2022-03-09,84.95119,2022
Brazil,2022-03-10,85.25111,2022
Brazil,2022-03-11,85.30973,2022
Brazil,2022-03-12,85.45418,2022
Brazil,2022-03-13,85.472725,2022
Brazil,2022-03-14,85.51981,2022
Brazil,2022-03-15,85.54835,2022
Brazil,2022-03-16,85.59214,2022
Brazil,2022-03-17,85.63398,2022
Brazil,2022-03-18,85.71554,2022
Brazil,2022-03-19,85.75166,2022
Brazil,2022-03-20,85.76066,2022
Brazil,2022-03-21,85.81255,2022
Brazil,2022-03-22,85.8384,2022
Brazil,2022-03-23,85.87114,2022
Brazil,2022-03-24,85.90029,2022
Brazil,2022-03-25,85.93501,2022
Brazil,2022-03-26,85.949844,2022
Brazil,2022-03-27,85.96983,2022
Brazil,2022-03-28,86.00864,2022
Brazil,2022-03-29,86.10204,2022
Brazil,2022-03-30,86.14783,2022
Brazil,2022-03-31,86.17584,2022
Brazil,2022-04-03,86.228004,2022
Brazil,2022-04-04,86.24301,2022
Brazil,2022-04-05,86.279816,2022
Brazil,2022-04-06,86.32374,2022
Brazil,2022-04-07,86.348625,2022
Brazil,2022-04-08,86.37542,2022
Brazil,2022-04-09,86.391594,2022
Brazil,2022-04-10,86.398766,2022
Brazil,2022-04-11,86.424,2022
Brazil,2022-04-12,86.45015,2022
Brazil,2022-04-13,86.465,2022
Brazil,2022-04-14,86.49048,2022
Brazil,2022-04-17,86.528786,2022
Brazil,2022-04-18,86.54548,2022
Brazil,2022-04-19,86.677055,2022
Brazil,2022-04-20,86.694565,2022
Brazil,2022-04-21,86.714294,2022
Brazil,2022-04-23,86.72859,2022
Brazil,2022-04-24,86.72863,2022
Brazil,2022-04-25,86.743454,2022
Brazil,2022-04-26,86.75685,2022
Brazil,2022-04-27,86.78757,2022
Brazil,2022-04-28,86.808464,2022
Brazil,2022-04-29,86.82527,2022
Brazil,2022-05-01,86.8368,2022
Brazil,2022-05-02,86.85699,2022
Brazil,2022-05-03,86.87689,2022
Brazil,2022-05-04,86.91053,2022
Brazil,2022-05-05,86.92098,2022
Brazil,2022-05-06,86.94481,2022
Brazil,2022-05-07,86.9494,2022
Brazil,2022-05-08,86.9546,2022
Brazil,2022-05-09,86.966156,2022
Brazil,2022-05-10,86.97453,2022
Brazil,2022-05-11,87.04429,2022
Brazil,2022-05-12,87.072815,2022
Brazil,2022-05-13,87.078606,2022
Brazil,2022-05-14,87.07966,2022
Brazil,2022-05-15,87.080154,2022
Brazil,2022-05-16,87.08388,2022
Brazil,2022-05-18,87.11364,2022
Brazil,2022-05-19,87.1309,2022
Brazil,2022-05-20,87.135376,2022
Brazil,2022-05-21,87.137695,2022
Brazil,2022-05-26,87.34854,2022
Brazil,2022-05-27,87.40348,2022
Brazil,2022-05-28,87.421616,2022
Brazil,2022-05-29,87.424416,2022
Brazil,2022-05-30,87.43682,2022
Brazil,2022-05-31,87.44133,2022
Brazil,2022-06-01,87.45591,2022
Brazil,2022-06-03,87.50041,2022
Brazil,2022-06-04,87.52107,2022
Brazil,2022-06-05,87.52835,2022
Brazil,2022-06-06,87.53509,2022
Brazil,2022-06-07,87.55345,2022
Brazil,2022-06-08,87.56292,2022
Brazil,2022-06-09,87.61262,2022
Brazil,2022-06-11,87.62541,2022
Brazil,2022-06-12,87.62783,2022
Brazil,2022-06-13,87.633316,2022
Brazil,2022-06-14,87.64405,2022
Brazil,2022-06-15,87.65171,2022
Brazil,2022-06-16,87.690285,2022
Brazil,2022-06-17,87.693214,2022
Canada,2020-12-14,1.2879557e-05,2020
Canada,2020-12-15,0.0018701118,2020
Canada,2020-12-16,0.007797284,2020
Canada,2020-12-17,0.018757788,2020
Canada,2020-12-18,0.029100074,2020
Canada,2020-12-19,0.03187433,2020
Canada,2020-12-20,0.034094766,2020
Canada,2020-12-21,0.054313093,2020
Canada,2020-12-22,0.0692302,2020
Canada,2020-12-23,0.0916226,2020
Canada,2020-12-24,0.117904626,2020
Canada,2020-12-25,0.12576889,2020
Canada,2020-12-26,0.12580752,2020
Canada,2020-12-27,0.1351117,2020
Canada,2020-12-28,0.1521797,2020
Canada,2020-12-29,0.18569747,2020
Canada,2020-12-30,0.20771892,2020
Canada,2020-12-31,0.24772026,2020
Canada,2021-01-01,0.2716505,2021
Canada,2021-01-02,0.2836465,2021
Canada,2021-01-03,0.29709533,2021
Canada,2021-01-04,0.35795638,2021
Canada,2021-01-05,0.40400338,2021
Canada,2021-01-06,0.47527885,2021
Canada,2021-01-07,0.5685037,2021
Canada,2021-01-08,0.6731346,2021
Canada,2021-01-09,0.76326317,2021
Canada,2021-01-10,0.8238255,2021
Canada,2021-01-11,0.92267346,2021
Canada,2021-01-12,0.9991188,2021
Canada,2021-01-13,1.0571773,2021
Canada,2021-01-14,1.159204,2021
Canada,2021-01-15,1.2788293,2021
Canada,2021-01-16,1.3734734,2021
Canada,2021-01-17,1.4438732,2021
Canada,2021-01-18,1.5483599,2021
Canada,2021-01-19,1.6440704,2021
Canada,2021-01-20,1.7218887,2021
Canada,2021-01-21,1.8179573,2021
Canada,2021-01-22,1.8997219,2021
Canada,2021-01-23,1.9592434,2021
Canada,2021-01-24,1.9901981,2021
Canada,2021-01-25,2.0294318,2021
Canada,2021-01-26,2.084693,2021
Canada,2021-01-27,2.1196816,2021
Canada,2021-01-28,2.158578,2021
Canada,2021-01-29,2.1904082,2021
Canada,2021-01-30,2.2075562,2021
Canada,2021-01-31,2.214318,2021
Canada,2021-02-01,2.2496982,2021
Canada,2021-02-02,2.2669747,2021
Canada,2021-02-03,2.2781208,2021
Canada,2021-02-04,2.296286,2021
Canada,2021-02-05,2.3228462,2021
Canada,2021-02-06,2.343111,2021
Canada,2021-02-07,2.3587673,2021
Canada,2021-02-08,2.385755,2021
Canada,2021-02-09,2.4101336,2021
Canada,2021-02-10,2.4351585,2021
Canada,2021-02-11,2.4678366,2021
Canada,2021-02-12,2.5041053,2021
Canada,2021-02-13,2.536866,2021
Canada,2021-02-14,2.5429785,2021
Canada,2021-02-15,2.5474348,2021
Canada,2021-02-16,2.569526,2021
Canada,2021-02-17,2.582341,2021
Canada,2021-02-18,2.6024768,2021
Canada,2021-02-19,2.668987,2021
Canada,2021-02-20,2.7567713,2021
Canada,2021-02-21,2.8309731,2021
Canada,2021-02-22,2.9083304,2021
Canada,2021-02-23,2.987689,2021
Canada,2021-02-24,3.0697138,2021
Canada,2021-02-25,3.177392,2021
Canada,2021-02-26,3.3205895,2021
Canada,2021-02-27,3.4604204,2021
Canada,2021-02-28,3.5641832,2021
Canada,2021-03-01,3.6836462,2021
Canada,2021-03-02,3.8508976,2021
Canada,2021-03-03,4.026572,2021
Canada,2021-03-04,4.218573,2021
Canada,2021-03-05,4.4327393,2021
Canada,2021-03-06,4.616806,2021
Canada,2021-03-07,4.7601323,2021
Canada,2021-03-08,4.9576173,2021
Canada,2021-03-09,5.1298065,2021
Canada,2021-03-10,5.320821,2021
Canada,2021-03-11,5.5626373,2021
Canada,2021-03-12,5.84344,2021
Canada,2021-03-13,6.109944,2021
Canada,2021-03-14,6.344694,2021
Canada,2021-03-15,6.6524334,2021
Canada,2021-03-16,6.955126,2021
Canada,2021-03-17,7.305509,2021
Canada,2021-03-18,7.6971407,2021
Canada,2021-03-19,8.106713,2021
Canada,2021-03-20,8.438658,2021
Canada,2021-03-21,8.6639185,2021
Canada,2021-03-22,9.032243,2021
Canada,2021-03-23,9.34729,2021
Canada,2021-03-24,9.779806,2021
Canada,2021-03-25,10.255721,2021
Canada,2021-03-26,10.798116,2021
Canada,2021-03-27,11.220509,2021
Canada,2021-03-28,11.59249,2021
Canada,2021-03-29,12.063514,2021
Canada,2021-03-30,12.493189,2021
Canada,2021-03-31,13.050733,2021
Canada,2021-04-01,13.563624,2021
Canada,2021-04-02,13.989438,2021
Canada,2021-04-03,14.482592,2021
Canada,2021-04-04,14.791886,2021
Canada,2021-04-05,15.228376,2021
Canada,2021-04-06,15.7204485,2021
Canada,2021-04-07,16.281956,2021
Canada,2021-04-08,16.904657,2021
Canada,2021-04-09,17.63947,2021
Canada,2021-04-10,18.22459,2021
Canada,2021-04-11,18.684507,2021
Canada,2021-04-12,19.50414,2021
Canada,2021-04-13,20.169079,2021
Canada,2021-04-14,20.904613,2021
Canada,2021-04-15,21.659262,2021
Canada,2021-04-16,22.47132,2021
Canada,2021-04-17,23.067223,2021
Canada,2021-04-18,23.570852,2021
Canada,2021-04-19,24.195906,2021
Canada,2021-04-20,24.7823,2021
Canada,2021-04-21,25.569565,2021
Canada,2021-04-22,26.466938,2021
Canada,2021-04-23,27.357634,2021
Canada,2021-04-24,28.062483,2021
Canada,2021-04-25,28.637127,2021
Canada,2021-04-26,29.293005,2021
Canada,2021-04-27,29.91581,2021
Canada,2021-04-28,30.558546,2021
Canada,2021-04-29,31.29473,2021
Canada,2021-04-30,31.976513,2021
Canada,2021-05-01,32.53195,2021
Canada,2021-05-02,32.94943,2021
Canada,2021-05-03,33.512432,2021
Canada,2021-05-04,34.06685,2021
Canada,2021-05-05,34.758663,2021
Canada,2021-05-06,35.62714,2021
Canada,2021-05-07,36.591854,2021
Canada,2021-05-08,37.389053,2021
Canada,2021-05-09,38.070827,2021
Canada,2021-05-10,38.891674,2021
Canada,2021-05-11,39.624107,2021
Canada,2021-05-12,40.465725,2021
Canada,2021-05-13,41.415066,2021
Canada,2021-05-14,42.44524,2021
Canada,2021-05-15,43.326065,2021
Canada,2021-05-16,44.108376,2021
Canada,2021-05-17,45.08143,2021
Canada,2021-05-18,45.748417,2021
Canada,2021-05-19,46.581657,2021
Canada,2021-05-20,47.501076,2021
Canada,2021-05-21,48.61262,2021
Canada,2021-05-22,49.49371,2021
Canada,2021-05-23,50.232613,2021
Canada,2021-05-24,51.10293,2021
Canada,2021-05-25,51.702595,2021
Canada,2021-05-26,52.399227,2021
Canada,2021-05-27,53.25191,2021
Canada,2021-05-28,54.251,2021
Canada,2021-05-29,54.96844,2021
Canada,2021-05-30,55.620686,2021
Canada,2021-05-31,56.457867,2021
Canada,2021-06-01,57.05555,2021
Canada,2021-06-02,57.689068,2021
Canada,2021-06-03,58.397774,2021
Canada,2021-06-04,59.147804,2021
Canada,2021-06-05,59.752506,2021
Canada,2021-06-06,60.26168,2021
Canada,2021-06-07,60.91748,2021
Canada,2021-06-08,61.33781,2021
Canada,2021-06-09,61.76419,2021
Canada,2021-06-10,62.222134,2021
Canada,2021-06-11,62.67061,2021
Canada,2021-06-12,63.000267,2021
Canada,2021-06-13,63.30192,2021
Canada,2021-06-14,63.63879,2021
Canada,2021-06-15,63.942467,2021
Canada,2021-06-16,64.19514,2021
Canada,2021-06-17,64.464005,2021
Canada,2021-06-18,64.71674,2021
Canada,2021-06-19,64.89123,2021
Canada,2021-06-20,65.046715,2021
Canada,2021-06-21,65.25361,2021
Canada,2021-06-22,65.41681,2021
Canada,2021-06-23,65.5697,2021
Canada,2021-06-24,65.74707,2021
Canada,2021-06-25,65.89343,2021
Canada,2021-06-26,66.008354,2021
Canada,2021-06-27,66.115685,2021
Canada,2021-06-28,66.3302,2021
Canada,2021-06-29,66.478325,2021
Canada,2021-06-30,66.6237,2021
Canada,2021-07-01,66.72966,2021
Canada,2021-07-02,66.874886,2021
Canada,2021-07-03,66.95398,2021
Canada,2021-07-04,67.03217,2021
Canada,2021-07-05,67.176865,2021
Canada,2021-07-06,67.28567,2021
Canada,2021-07-07,67.39696,2021
Canada,2021-07-08,67.55169,2021
