Entity,Day,Total confirmed cases of COVID-19 per million people,Year
Canada,2022-03-06,85455.87,2022
Canada,2022-03-07,85595.89,2022
Canada,2022-03-08,85701.3,2022
Canada,2022-03-09,85846.94,2022
Canada,2022-03-10,85999.56,2022
Canada,2022-03-11,86154.99,2022
Canada,2022-03-12,86301.46,2022
Canada,2022-03-13,86460.37,2022
Canada,2022-03-14,86593.77,2022
Canada,2022-03-15,86723.164,2022
Canada,2022-03-16,86824.625,2022
Canada,2022-03-17,86990.18,2022
Canada,2022-03-18,87141.02,2022
Canada,2022-03-19,87286.08,2022
Canada,2022-03-20,87422.19,2022
Canada,2022-03-21,87601.68,2022
Canada,2022-03-22,87741.11,2022
Canada,2022-03-23,87822.05,2022
Canada,2022-03-24,88068.35,2022
Canada,2022-03-25,88202.484,2022
Canada,2022-03-26,88355.18,2022
Canada,2022-03-27,88508.48,2022
Canada,2022-03-28,88712.74,2022
Canada,2022-03-29,88894.375,2022
Canada,2022-03-30,88997.875,2022
Canada,2022-03-31,89406.08,2022
Canada,2022-04-01,89583.3,2022
Canada,2022-04-02,89766.88,2022
Canada,2022-04-03,89961.21,2022
Canada,2022-04-04,90217.72,2022
Canada,2022-04-05,90450.45,2022
Canada,2022-04-06,90578.914,2022
Canada,2022-04-07,91102.21,2022
Canada,2022-04-08,91302.59,2022
Canada,2022-04-09,91516.6,2022
Canada,2022-04-10,91729.73,2022
Canada,2022-04-11,92033.05,2022
Canada,2022-04-12,92282.086,2022
Canada,2022-04-13,92587.97,2022
Canada,2022-04-14,92935.54,2022
Canada,2022-04-15,93131.516,2022
Canada,2022-04-16,93338.08,2022
Canada,2022-04-17,93454.2,2022
Canada,2022-04-18,93748.11,2022
Canada,2022-04-19,93814.03,2022
Canada,2022-04-20,94301.65,2022
Canada,2022-04-21,94593.34,2022
Canada,2022-04-22,94686.08,2022
Canada,2022-04-23,94894.21,2022
Canada,2022-04-24,95083.38,2022
Canada,2022-04-25,95408.18,2022
Canada,2022-04-26,95559.16,2022
Canada,2022-04-27,95789.73,2022
Canada,2022-04-28,96097.164,2022
Canada,2022-04-29,96230.336,2022
Canada,2022-04-30,96371.31,2022
Canada,2022-05-01,96487.75,2022
Canada,2022-05-02,96743.64,2022
Canada,2022-05-03,96830.5,2022
Canada,2022-05-04,96979.1,2022
Canada,2022-05-05,97229.25,2022
Canada,2022-05-06,97339.21,2022
Canada,2022-05-07,97448.36,2022
Canada,2022-05-08,97545.65,2022
Canada,2022-05-09,97757.26,2022
Canada,2022-05-10,97829.54,2022
Canada,2022-05-11,97960.52,2022
Canada,2022-05-12,98146.45,2022
Canada,2022-05-13,98228.19,2022
Canada,2022-05-14,98305.18,2022
Canada,2022-05-15,98380.71,2022
Canada,2022-05-16,98542.06,2022
Canada,2022-05-17,98599.99,2022
Canada,2022-05-18,98704.6,2022
Canada,2022-05-19,98849.06,2022
Canada,2022-05-20,98913.87,2022
Canada,2022-05-21,98972.01,2022
Canada,2022-05-22,99026.1,2022
Canada,2022-05-23,99152.06,2022
Canada,2022-05-24,99191.89,2022
Canada,2022-05-25,99259.43,2022
Canada,2022-05-26,99366.51,2022
Canada,2022-05-27,99403.24,2022
Canada,2022-05-28,99454.86,2022
Canada,2022-05-29,99500.07,2022
Canada,2022-05-30,99609.96,2022
Canada,2022-05-31,99644.375,2022
Canada,2022-06-01,99710.73,2022
Canada,2022-06-02,99810.055,2022
Canada,2022-06-03,99856.86,2022
Canada,2022-06-04,99901.76,2022
Canada,2022-06-05,99938.64,2022
Canada,2022-06-06,99961.85,2022
Canada,2022-06-07,99980.14,2022
Canada,2022-06-08,100028.336,2022
Canada,2022-06-09,100088.41,2022
Canada,2022-06-10,100188.016,2022
Canada,2022-06-11,100265.016,2022
Canada,2022-06-12,100265.016,2022
Canada,2022-06-13,100265.016,2022
Canada,2022-06-14,100265.016,2022
Canada,2022-06-15,100265.016,2022
Canada,2022-06-16,100265.016,2022
Canada,2022-06-17,100265.016,2022
China,2020-01-04,0.000701666,2020
China,2020-01-05,0.000701666,2020
China,2020-01-06,0.002806664,2020
China,2020-01-07,0.002806664,2020
China,2020-01-08,0.002806664,2020
China,2020-01-09,0.002806664,2020
China,2020-01-10,0.002806664,2020
China,2020-01-11,0.002806664,2020
China,2020-01-12,0.03157497,2020
China,2020-01-13,0.03157497,2020
China,2020-01-14,0.03157497,2020
China,2020-01-15,0.03157497,2020
China,2020-01-16,0.03157497,2020
China,2020-01-17,0.034381635,2020
China,2020-01-18,0.034381635,2020
China,2020-01-19,0.08770825,2020
China,2020-01-20,0.14173654,2020
China,2020-01-21,0.20699146,2020
China,2020-01-22,0.31013638,2020
China,2020-01-23,0.40275627,2020
China,2020-01-24,0.5858911,2020
China,2020-01-25,0.9100608,2020
China,2020-01-26,1.392807,2020
China,2020-01-27,1.9372998,2020
China,2020-01-28,3.180652,2020
China,2020-01-29,4.207891,2020
China,2020-01-30,5.428088,2020
China,2020-01-31,6.8201933,2020
China,2020-02-01,8.294394,2020
China,2020-02-02,10.111709,2020
China,2020-02-03,12.095319,2020
China,2020-02-04,14.363805,2020
China,2020-02-05,17.094688,2020
China,2020-02-06,19.688747,2020
China,2020-02-07,21.899698,2020
China,2020-02-08,24.27624,2020
China,2020-02-09,26.13776,2020
China,2020-02-10,28.231531,2020
China,2020-02-11,29.966751,2020
China,2020-02-12,31.38552,2020
China,2020-02-13,42.017162,2020
China,2020-02-14,44.85891,2020
China,2020-02-15,46.714115,2020
China,2020-02-16,48.123062,2020
China,2020-02-17,49.562176,2020
China,2020-02-18,50.89043,2020
China,2020-02-19,52.118347,2020
China,2020-02-20,52.396908,2020
China,2020-02-21,53.023495,2020
China,2020-02-22,53.60237,2020
China,2020-02-23,54.05775,2020
China,2020-02-24,54.21212,2020
China,2020-02-25,54.57488,2020
China,2020-02-26,54.863266,2020
China,2020-02-27,55.171997,2020
China,2020-02-28,55.402847,2020
China,2020-02-29,55.704563,2020
China,2020-03-01,56.110825,2020
China,2020-03-02,56.25537,2020
China,2020-03-03,56.345184,2020
China,2020-03-04,56.429382,2020
China,2020-03-05,56.52972,2020
China,2020-03-06,56.631462,2020
China,2020-03-07,56.703735,2020
China,2020-03-08,56.73601,2020
China,2020-03-09,56.767586,2020
China,2020-03-10,56.78162,2020
China,2020-03-11,56.80337,2020
China,2020-03-12,56.82091,2020
China,2020-03-13,56.828632,2020
China,2020-03-14,56.84968,2020
China,2020-03-15,56.868626,2020
China,2020-03-16,56.888973,2020
China,2020-03-17,56.91704,2020
China,2020-03-18,56.9409,2020
China,2020-03-19,57.00124,2020
China,2020-03-20,57.045444,2020
China,2020-03-21,57.12684,2020
China,2020-03-22,57.184376,2020
China,2020-03-23,57.256645,2020
China,2020-03-24,57.35909,2020
China,2020-03-25,57.42996,2020
China,2020-03-26,57.509247,2020
China,2020-03-27,57.591343,2020
China,2020-03-28,57.686066,2020
China,2020-03-29,57.77588,2020
China,2020-03-30,57.850258,2020
China,2020-03-31,57.919018,2020
China,2020-04-01,57.979362,2020
China,2020-04-02,58.044617,2020
China,2020-04-03,58.099346,2020
China,2020-04-04,58.15057,2020
China,2020-04-05,58.18916,2020
China,2020-04-06,58.241787,2020
China,2020-04-07,58.2888,2020
China,2020-04-08,58.34844,2020
China,2020-04-09,58.412994,2020
China,2020-04-10,58.452286,2020
China,2020-04-11,58.497192,2020
China,2020-04-12,58.57648,2020
China,2020-04-13,58.657173,2020
China,2020-04-14,58.72664,2020
China,2020-04-15,58.76102,2020
China,2020-04-16,58.797504,2020
China,2020-04-17,58.816452,2020
China,2020-04-18,59.066242,2020
China,2020-04-19,59.08098,2020
China,2020-04-20,59.10624,2020
China,2020-04-21,59.11536,2020
China,2020-04-22,59.141323,2020
China,2020-04-23,59.151848,2020
China,2020-04-24,59.15816,2020
China,2020-04-25,59.167282,2020
China,2020-04-26,59.177105,2020
China,2020-04-27,59.17921,2020
China,2020-04-28,59.183422,2020
China,2020-04-29,59.19886,2020
China,2020-04-30,59.201664,2020
China,2020-05-01,59.210087,2020
China,2020-05-02,59.21219,2020
China,2020-05-03,59.2157,2020
China,2020-05-04,59.22061,2020
China,2020-05-05,59.223415,2020
China,2020-05-06,59.22482,2020
China,2020-05-07,59.226925,2020
China,2020-05-08,59.231136,2020
China,2020-05-09,59.23184,2020
China,2020-05-10,59.24166,2020
China,2020-05-11,59.25569,2020
China,2020-05-12,59.256393,2020
China,2020-05-13,59.261307,2020
China,2020-05-14,59.26552,2020
China,2020-05-15,59.269024,2020
China,2020-05-16,59.27534,2020
China,2020-05-17,59.27955,2020
China,2020-05-18,59.286568,2020
China,2020-05-19,59.290775,2020
China,2020-05-20,59.294285,2020
China,2020-05-21,59.29569,2020
China,2020-05-22,59.30481,2020
China,2020-05-23,59.306213,2020
China,2020-05-24,59.30832,2020
China,2020-05-25,59.316036,2020
China,2020-05-26,59.32095,2020
China,2020-05-27,59.32165,2020
China,2020-05-28,59.323753,2020
China,2020-05-29,59.323753,2020
China,2020-05-30,59.336384,2020
China,2020-05-31,59.339893,2020
China,2020-06-01,59.352524,2020
China,2020-06-02,59.358837,2020
China,2020-06-03,59.362347,2020
China,2020-06-04,59.36305,2020
China,2020-06-05,59.370766,2020
China,2020-06-06,59.374977,2020
China,2020-06-07,59.38129,2020
China,2020-06-08,59.3848,2020
China,2020-06-09,59.387608,2020
China,2020-06-10,59.389713,2020
China,2020-06-11,59.39743,2020
China,2020-06-12,59.40234,2020
China,2020-06-13,59.410763,2020
China,2020-06-14,59.451458,2020
China,2020-06-15,59.48584,2020
China,2020-06-16,59.517414,2020
China,2020-06-17,59.548286,2020
China,2020-06-18,59.573547,2020
China,2020-06-19,59.59951,2020
China,2020-06-20,59.62056,2020
China,2020-06-21,59.639503,2020
China,2020-06-22,59.65424,2020
China,2020-06-23,59.690727,2020
China,2020-06-24,59.710373,2020
China,2020-06-25,59.72511,2020
China,2020-06-26,59.745457,2020
China,2020-06-27,59.762295,2020
China,2020-06-28,59.774925,2020
China,2020-06-29,59.784748,2020
China,2020-06-30,59.800888,2020
China,2020-07-01,59.804398,2020
China,2020-07-02,59.82615,2020
China,2020-07-03,59.836674,2020
China,2020-07-04,59.842987,2020
China,2020-07-05,59.85632,2020
China,2020-07-06,59.866142,2020
China,2020-07-07,59.883686,2020
China,2020-07-08,59.89842,2020
China,2020-07-09,59.921574,2020
China,2020-07-10,59.95385,2020
China,2020-07-11,59.983322,2020
China,2020-07-12,60.00788,2020
China,2020-07-13,60.040157,2020
China,2020-07-14,60.078747,2020
China,2020-07-15,60.11664,2020
China,2020-07-16,60.130672,2020
China,2020-07-17,60.185402,2020
China,2020-07-18,60.24294,2020
China,2020-07-19,60.299072,2020
China,2020-07-20,60.390987,2020
China,2020-07-21,60.44993,2020
China,2020-07-22,60.501854,2020
China,2020-07-23,60.596577,2020
China,2020-07-24,60.694107,2020
China,2020-07-25,60.806374,2020
China,2020-07-26,60.931973,2020
China,2020-07-27,61.064587,2020
China,2020-07-28,61.21685,2020
China,2020-07-29,61.365604,2020
China,2020-07-30,61.522076,2020
China,2020-07-31,61.715733,2020
China,2020-08-01,61.83221,2020
China,2020-08-02,61.95851,2020
China,2020-08-03,62.069374,2020
China,2020-08-04,62.149364,2020
China,2020-08-05,62.225143,2020
China,2020-08-06,62.310745,2020
China,2020-08-07,62.404068,2020
China,2020-08-08,62.48827,2020
China,2020-08-09,62.552822,2020
China,2020-08-10,62.637722,2020
China,2020-08-11,62.71701,2020
China,2020-08-12,62.759815,2020
China,2020-08-13,62.81735,2020
China,2020-08-14,62.886814,2020
China,2020-08-15,62.935932,2020
China,2020-08-16,62.982243,2020
China,2020-08-17,63.051006,2020
China,2020-08-18,63.098015,2020
China,2020-08-19,63.135906,2020
China,2020-08-20,63.15906,2020
China,2020-08-21,63.187126,2020
China,2020-08-22,63.22221,2020
China,2020-08-23,63.248875,2020
China,2020-08-24,63.27764,2020
China,2020-08-25,63.29378,2020
China,2020-08-26,63.31764,2020
China,2020-08-27,63.34009,2020
China,2020-08-28,63.36114,2020
China,2020-08-29,63.37658,2020
China,2020-08-30,63.396225,2020
China,2020-08-31,63.41868,2020
China,2020-09-01,63.43201,2020
China,2020-09-02,63.44604,2020
China,2020-09-03,63.460075,2020
China,2020-09-04,63.48323,2020
China,2020-09-05,63.49937,2020
China,2020-09-06,63.5127,2020
China,2020-09-07,63.536556,2020
China,2020-09-08,63.551994,2020
China,2020-09-09,63.558308,2020
China,2020-09-10,63.567432,2020
China,2020-09-11,63.58708,2020
China,2020-09-12,63.601112,2020
China,2020-09-13,63.61725,2020
China,2020-09-14,63.637596,2020
China,2020-09-15,63.653736,2020
China,2020-09-16,63.664963,2020
China,2020-09-17,63.678295,2020
China,2020-09-18,63.709167,2020
China,2020-09-19,63.721096,2020
China,2020-09-20,63.739338,2020
China,2020-09-21,63.7646,2020
China,2020-09-22,63.77442,2020
China,2020-09-23,63.787052,2020
China,2020-09-24,63.794067,2020
China,2020-09-25,63.804592,2020
China,2020-09-26,63.817223,2020
China,2020-09-27,63.827747,2020
China,2020-09-28,63.846695,2020
China,2020-09-29,63.864235,2020
China,2020-09-30,63.880375,2020
China,2020-10-01,63.89441,2020
China,2020-10-02,63.90914,2020
China,2020-10-03,63.922474,2020
China,2020-10-04,63.93651,2020
China,2020-10-05,63.95405,2020
China,2020-10-06,63.97089,2020
China,2020-10-07,63.98352,2020
China,2020-10-08,64.00036,2020
China,2020-10-09,64.02843,2020
China,2020-10-10,64.04667,2020
China,2020-10-11,64.06561,2020
China,2020-10-12,64.08526,2020
China,2020-10-13,64.1035,2020
China,2020-10-14,64.12315,2020
China,2020-10-15,64.13087,2020
China,2020-10-16,64.15683,2020
China,2020-10-17,64.17367,2020
China,2020-10-18,64.19472,2020
China,2020-10-19,64.20665,2020
China,2020-10-20,64.23402,2020
China,2020-10-21,64.247345,2020
China,2020-10-22,64.26348,2020
China,2020-10-23,64.28664,2020
China,2020-10-24,64.30909,2020
China,2020-10-25,64.32453,2020
China,2020-10-26,64.34277,2020
China,2020-10-27,64.35961,2020
China,2020-10-28,64.39259,2020
China,2020-10-29,64.42767,2020
China,2020-10-30,64.449425,2020
China,2020-10-31,64.478195,2020
China,2020-11-01,64.49784,2020
China,2020-11-02,64.5217,2020
China,2020-11-03,64.5638,2020
China,2020-11-04,64.58485,2020
China,2020-11-05,64.6073,2020
China,2020-11-06,64.638176,2020
China,2020-11-07,64.66834,2020
China,2020-11-08,64.690094,2020
China,2020-11-09,64.723076,2020
China,2020-11-10,64.74342,2020
China,2020-11-11,64.76307,2020
China,2020-11-12,64.78903,2020
China,2020-11-13,64.81429,2020
China,2020-11-14,64.83675,2020
China,2020-11-15,64.853584,2020
China,2020-11-16,64.87042,2020
China,2020-11-17,64.88727,2020
China,2020-11-18,64.89709,2020
China,2020-11-19,64.91322,2020
China,2020-11-20,64.934975,2020
China,2020-11-21,64.96585,2020
China,2020-11-22,65.00795,2020
China,2020-11-23,65.0676,2020
China,2020-11-24,65.13496,2020
China,2020-11-25,65.194595,2020
China,2020-11-26,65.27248,2020
China,2020-11-27,65.33423,2020
China,2020-11-28,65.41281,2020
China,2020-11-29,65.48579,2020
China,2020-11-30,65.581215,2020
China,2020-12-01,65.6598,2020
China,2020-12-02,65.72365,2020
China,2020-12-03,65.81416,2020
China,2020-12-04,65.889946,2020
China,2020-12-05,65.98327,2020
China,2020-12-06,66.06887,2020
China,2020-12-07,66.16219,2020
China,2020-12-08,66.22534,2020
China,2020-12-09,66.307434,2020
China,2020-12-10,66.390236,2020
China,2020-12-11,66.482155,2020
China,2020-12-12,66.552315,2020
China,2020-12-13,66.623184,2020
China,2020-12-14,66.70318,2020
China,2020-12-15,66.77545,2020
China,2020-12-16,66.854034,2020
China,2020-12-17,66.921394,2020
China,2020-12-18,67.002785,2020
China,2020-12-19,67.06524,2020
China,2020-12-20,67.16066,2020
China,2020-12-21,67.23083,2020
China,2020-12-22,67.300995,2020
China,2020-12-23,67.358536,2020
China,2020-12-24,67.41186,2020
China,2020-12-25,67.471504,2020
China,2020-12-26,67.528336,2020
China,2020-12-27,67.58727,2020
China,2020-12-28,67.65253,2020
China,2020-12-29,67.71989,2020
China,2020-12-30,67.77532,2020
China,2020-12-31,67.83215,2020
China,2021-01-01,67.94162,2021
China,2021-01-02,67.98723,2021
China,2021-01-03,68.041954,2021
China,2021-01-04,68.1044,2021
China,2021-01-05,68.15071,2021
China,2021-01-06,68.21386,2021
China,2021-01-07,68.27631,2021
China,2021-01-08,68.333145,2021
China,2021-01-09,68.425064,2021
China,2021-01-10,68.51909,2021
China,2021-01-11,68.59066,2021
China,2021-01-12,68.716255,2021
China,2021-01-13,68.84536,2021
China,2021-01-14,68.96675,2021
China,2021-01-15,69.085335,2021
China,2021-01-16,69.201805,2021
China,2021-01-17,69.32039,2021
China,2021-01-18,69.48318,2021
China,2021-01-19,69.59895,2021
China,2021-01-20,69.755424,2021
China,2021-01-21,69.87821,2021
China,2021-01-22,70.00311,2021
China,2021-01-23,70.11819,2021
China,2021-01-24,70.262024,2021
China,2021-01-25,70.37078,2021
China,2021-01-26,70.46902,2021
China,2021-01-27,70.55111,2021
China,2021-01-28,70.61637,2021
China,2021-01-29,70.69074,2021
China,2021-01-30,70.78196,2021
China,2021-01-31,70.85002,2021
China,2021-02-01,70.89563,2021
China,2021-02-02,70.932816,2021
China,2021-02-03,70.968605,2021
China,2021-02-04,70.99947,2021
China,2021-02-05,71.03737,2021
China,2021-02-06,71.05912,2021
China,2021-02-07,71.08999,2021
China,2021-02-08,71.12297,2021
China,2021-02-09,71.15455,2021
China,2021-02-10,71.16928,2021
China,2021-02-11,71.19314,2021
China,2021-02-12,71.21629,2021
China,2021-02-13,71.22962,2021
China,2021-02-14,71.24436,2021
China,2021-02-15,71.2619,2021
China,2021-02-16,71.27242,2021
China,2021-02-17,71.29207,2021
China,2021-02-18,71.30611,2021
China,2021-02-19,71.32154,2021
China,2021-02-20,71.33768,2021
China,2021-02-21,71.35943,2021
China,2021-02-22,71.37768,2021
China,2021-02-23,71.394516,2021
China,2021-02-24,71.41416,2021
China,2021-02-25,71.431,2021
China,2021-02-26,71.45486,2021
China,2021-02-27,71.48433,2021
China,2021-02-28,71.5138,2021
China,2021-03-01,71.53134,2021
China,2021-03-02,71.54748,2021
China,2021-03-03,71.56642,2021
China,2021-03-04,71.58046,2021
China,2021-03-05,71.59519,2021
China,2021-03-06,71.61484,2021
China,2021-03-07,71.6408,2021
China,2021-03-08,71.65764,2021
China,2021-03-09,71.67658,2021
China,2021-03-10,71.69062,2021
China,2021-03-11,71.71237,2021
China,2021-03-12,71.76359,2021
China,2021-03-13,71.80359,2021
China,2021-03-14,71.82464,2021
China,2021-03-15,71.858315,2021
China,2021-03-16,71.87376,2021
China,2021-03-17,71.88568,2021
China,2021-03-18,71.90603,2021
China,2021-03-19,71.922165,2021
China,2021-03-20,71.936905,2021
China,2021-03-21,71.94813,2021
China,2021-03-22,71.96707,2021
China,2021-03-23,71.983215,2021
China,2021-03-24,71.99935,2021
China,2021-03-25,72.01549,2021
China,2021-03-26,72.032326,2021
China,2021-03-27,72.047066,2021
China,2021-03-28,72.05969,2021
China,2021-03-29,72.071625,2021
China,2021-03-30,72.08495,2021
China,2021-03-31,72.1046,2021
China,2021-04-01,72.124245,2021
China,2021-04-02,72.15793,2021
China,2021-04-03,72.178276,2021
China,2021-04-04,72.20705,2021
China,2021-04-05,72.23581,2021
China,2021-04-06,72.25055,2021
China,2021-04-07,72.273705,2021
China,2021-04-08,72.295456,2021
China,2021-04-09,72.31791,2021
China,2021-04-10,72.329834,2021
China,2021-04-11,72.35088,2021
China,2021-04-12,72.36703,2021
China,2021-04-13,72.387375,2021
China,2021-04-14,72.401405,2021
China,2021-04-15,72.41404,2021
China,2021-04-16,72.43789,2021
China,2021-04-17,72.46315,2021
China,2021-04-18,72.49262,2021
China,2021-04-19,72.51016,2021
China,2021-04-20,72.53191,2021
China,2021-04-21,72.539635,2021
China,2021-04-22,72.5656,2021
China,2021-04-23,72.58103,2021
China,2021-04-24,72.59717,2021
China,2021-04-25,72.611206,2021
China,2021-04-26,72.624535,2021
China,2021-04-27,72.64278,2021
China,2021-04-28,72.66593,2021
China,2021-04-29,72.68909,2021
China,2021-04-30,72.70803,2021
China,2021-05-01,72.72698,2021
China,2021-05-02,72.73961,2021
China,2021-05-03,72.75855,2021
China,2021-05-04,72.77189,2021
China,2021-05-05,72.784515,2021
China,2021-05-06,72.80416,2021
China,2021-05-07,72.81399,2021
China,2021-05-08,72.82942,2021
China,2021-05-09,72.83855,2021
China,2021-05-10,72.8617,2021
China,2021-05-11,72.88135,2021
China,2021-05-12,72.9038,2021
China,2021-05-13,72.92836,2021
China,2021-05-14,72.96274,2021
China,2021-05-15,73.107285,2021
China,2021-05-16,73.27147,2021
China,2021-05-17,73.521965,2021
China,2021-05-18,73.702995,2021
China,2021-05-19,73.90367,2021
China,2021-05-20,74.1275,2021
China,2021-05-21,74.35625,2021
China,2021-05-22,74.876884,2021
China,2021-05-23,75.20947,2021
China,2021-05-24,75.63819,2021
China,2021-05-25,76.029724,2021
China,2021-05-26,76.48861,2021
China,2021-05-27,76.96434,2021
China,2021-05-28,77.36569,2021
China,2021-05-29,77.71933,2021
China,2021-05-30,77.987366,2021
China,2021-05-31,78.2519,2021
China,2021-06-01,78.505196,2021
China,2021-06-02,78.90725,2021
China,2021-06-03,79.334564,2021
China,2021-06-04,79.684,2021
China,2021-06-05,80.0636,2021
China,2021-06-06,80.45793,2021
China,2021-06-07,80.47478,2021
China,2021-06-08,80.64107,2021
China,2021-06-09,80.84385,2021
China,2021-06-10,81.041016,2021
China,2021-06-11,81.26345,2021
China,2021-06-12,81.46553,2021
China,2021-06-13,81.604454,2021
China,2021-06-14,81.749,2021
China,2021-06-15,81.85846,2021
China,2021-06-16,81.991776,2021
China,2021-06-17,82.130005,2021
China,2021-06-18,82.28367,2021
China,2021-06-19,82.39032,2021
China,2021-06-20,82.47943,2021
China,2021-06-21,82.5503,2021
China,2021-06-22,82.626785,2021
China,2021-06-23,82.711685,2021
China,2021-06-24,82.82465,2021
China,2021-06-25,82.89833,2021
China,2021-06-26,82.96569,2021
China,2021-06-27,83.04778,2021
China,2021-06-28,83.10462,2021
China,2021-06-29,83.14953,2021
China,2021-06-30,83.19794,2021
China,2021-07-01,83.24846,2021
China,2021-07-02,83.31301,2021
China,2021-07-03,83.38037,2021
China,2021-07-04,83.42528,2021
China,2021-07-05,83.46247,2021
China,2021-07-06,83.52351,2021
China,2021-07-07,83.56421,2021
China,2021-07-08,83.59719,2021
China,2021-07-09,83.641396,2021
China,2021-07-10,83.68209,2021
China,2021-07-11,83.72349,2021
China,2021-07-12,83.76067,2021
China,2021-07-13,83.79787,2021
China,2021-07-14,83.83856,2021
China,2021-07-15,83.87645,2021
China,2021-07-16,83.920654,2021
China,2021-07-17,83.95223,2021
China,2021-07-18,83.988014,2021
China,2021-07-19,84.04836,2021
China,2021-07-20,84.08555,2021
China,2021-07-21,84.14238,2021
China,2021-07-22,84.19992,2021
China,2021-07-23,84.24272,2021
China,2021-07-24,84.28412,2021
China,2021-07-25,84.34937,2021
China,2021-07-26,84.40691,2021
China,2021-07-27,84.47988,2021
China,2021-07-28,84.529,2021
China,2021-07-29,84.587944,2021
China,2021-07-30,84.64548,2021
China,2021-07-31,84.70652,2021
China,2021-08-01,84.78722,2021
China,2021-08-02,84.86229,2021
China,2021-08-03,84.9486,2021
China,2021-08-04,85.024376,2021
China,2021-08-05,85.123314,2021
China,2021-08-06,85.20821,2021
China,2021-08-07,85.2875,2021
China,2021-08-08,85.38152,2021
China,2021-08-09,85.48888,2021
China,2021-08-10,85.57519,2021
China,2021-08-11,85.64395,2021
China,2021-08-12,85.72113,2021
China,2021-08-13,85.78217,2021
China,2021-08-14,85.825676,2021
China,2021-08-15,85.868484,2021
China,2021-08-16,85.907074,2021
China,2021-08-17,85.94145,2021
China,2021-08-18,85.98355,2021
China,2021-08-19,86.01443,2021
China,2021-08-20,86.03618,2021
China,2021-08-21,86.06776,2021
China,2021-08-22,86.09302,2021
China,2021-08-23,86.12529,2021
China,2021-08-24,86.148445,2021
China,2021-08-25,86.1709,2021
China,2021-08-26,86.20107,2021
China,2021-08-27,86.23264,2021
China,2021-08-28,86.26422,2021
China,2021-08-29,86.30141,2021
China,2021-08-30,86.33509,2021
China,2021-08-31,86.35263,2021
China,2021-09-01,86.37719,2021
China,2021-09-02,86.396835,2021
China,2021-09-03,86.4235,2021
China,2021-09-04,86.44455,2021
China,2021-09-05,86.467,2021
China,2021-09-06,86.50489,2021
China,2021-09-07,86.53085,2021
China,2021-09-08,86.55822,2021
China,2021-09-09,86.57576,2021
China,2021-09-10,86.60172,2021
China,2021-09-11,86.64031,2021
China,2021-09-12,86.68662,2021
China,2021-09-13,86.75539,2021
China,2021-09-14,86.81152,2021
China,2021-09-15,86.871864,2021
China,2021-09-16,86.939224,2021
China,2021-09-17,86.97922,2021
China,2021-09-18,87.03325,2021
China,2021-09-19,87.078156,2021
China,2021-09-20,87.13639,2021
China,2021-09-21,87.16937,2021
China,2021-09-22,87.205154,2021
China,2021-09-23,87.25076,2021
China,2021-09-24,87.28795,2021
China,2021-09-25,87.31812,2021
China,2021-09-26,87.353905,2021
China,2021-09-27,87.38408,2021
China,2021-09-28,87.421265,2021
China,2021-09-29,87.44793,2021
China,2021-09-30,87.478806,2021
China,2021-10-01,87.5181,2021
China,2021-10-02,87.54827,2021
China,2021-10-03,87.57143,2021
China,2021-10-04,87.59809,2021
China,2021-10-05,87.626854,2021
China,2021-10-06,87.652115,2021
China,2021-10-07,87.67597,2021
China,2021-10-08,87.69913,2021
China,2021-10-09,87.72439,2021
China,2021-10-10,87.74684,2021
China,2021-10-11,87.76789,2021
China,2021-10-12,87.78894,2021
China,2021-10-13,87.808586,2021
China,2021-10-14,87.82192,2021
China,2021-10-15,87.840866,2021
China,2021-10-16,87.86683,2021
China,2021-10-17,87.886475,2021
China,2021-10-18,87.907524,2021
China,2021-10-19,87.93419,2021
China,2021-10-20,87.95454,2021
China,2021-10-21,87.99032,2021
China,2021-10-22,88.03242,2021
China,2021-10-23,88.07172,2021
China,2021-10-24,88.10469,2021
China,2021-10-25,88.14328,2021
China,2021-10-26,88.18959,2021
China,2021-10-27,88.22608,2021
China,2021-10-28,88.276596,2021
China,2021-10-29,88.33835,2021
China,2021-10-30,88.39518,2021
China,2021-10-31,88.464645,2021
China,2021-11-01,88.51868,2021
China,2021-11-02,88.599365,2021
China,2021-11-03,88.67935,2021
China,2021-11-04,88.7404,2021
China,2021-11-05,88.78461,2021
China,2021-11-06,88.84214,2021
China,2021-11-07,88.9081,2021
China,2021-11-08,88.953705,2021
China,2021-11-09,88.996506,2021
China,2021-11-10,89.04703,2021
China,2021-11-11,89.124214,2021
China,2021-11-12,89.184555,2021
China,2021-11-13,89.25121,2021
China,2021-11-14,89.294014,2021
China,2021-11-15,89.31998,2021
China,2021-11-16,89.343834,2021
China,2021-11-17,89.37401,2021
China,2021-11-18,89.39576,2021
China,2021-11-19,89.41962,2021
China,2021-11-20,89.436455,2021
China,2021-11-21,89.47083,2021
China,2021-11-22,89.48837,2021
China,2021-11-23,89.51293,2021
China,2021-11-24,89.53398,2021
China,2021-11-25,89.55434,2021
China,2021-11-26,89.5831,2021
China,2021-11-27,89.609764,2021
China,2021-11-28,89.64765,2021
China,2021-11-29,89.68274,2021
China,2021-11-30,89.769745,2021
China,2021-12-01,89.82868,2021
China,2021-12-02,89.912186,2021
China,2021-12-03,89.98515,2021
China,2021-12-04,90.03708,2021
China,2021-12-05,90.089005,2021
China,2021-12-06,90.16548,2021
China,2021-12-07,90.23565,2021
