Entity,Day,Total confirmed deaths due to COVID-19 per million people,Year
Brazil,2020-01-04,0.0,2020
Brazil,2020-01-05,0.0,2020
Brazil,2020-01-06,0.0,2020
Brazil,2020-01-07,0.0,2020
Brazil,2020-01-08,0.0,2020
Brazil,2020-01-09,0.0,2020
Brazil,2020-01-10,0.0,2020
Brazil,2020-01-11,0.0,2020
Brazil,2020-01-12,0.0,2020
Brazil,2020-01-13,0.0,2020
Brazil,2020-01-14,0.0,2020
Brazil,2020-01-15,0.0,2020
Brazil,2020-01-16,0.0,2020
Brazil,2020-01-17,0.0,2020
Brazil,2020-01-18,0.0,2020
Brazil,2020-01-19,0.0,2020
Brazil,2020-01-20,0.0,2020
Brazil,2020-01-21,0.0,2020
Brazil,2020-01-22,0.0,2020
Brazil,2020-01-23,0.0,2020
Brazil,2020-01-24,0.0,2020
Brazil,2020-01-25,0.0,2020
Brazil,2020-01-26,0.0,2020
Brazil,2020-01-27,0.0,2020
Brazil,2020-01-28,0.0,2020
Brazil,2020-01-29,0.0,2020
Brazil,2020-01-30,0.0,2020
Brazil,2020-01-31,0.0,2020
Brazil,2020-02-01,0.0,2020
Brazil,2020-02-02,0.0,2020
Brazil,2020-02-03,0.0,2020
Brazil,2020-02-04,0.0,2020
Brazil,2020-02-05,0.0,2020
Brazil,2020-02-06,0.0,2020
Brazil,2020-02-07,0.0,2020
Brazil,2020-02-08,0.0,2020
Brazil,2020-02-09,0.0,2020
Brazil,2020-02-10,0.0,2020
Brazil,2020-02-11,0.0,2020
Brazil,2020-02-12,0.0,2020
Brazil,2020-02-13,0.0,2020
Brazil,2020-02-14,0.0,2020
Brazil,2020-02-15,0.0,2020
Brazil,2020-02-16,0.0,2020
Brazil,2020-02-17,0.0,2020
Brazil,2020-02-18,0.0,2020
Brazil,2020-02-19,0.0,2020
Brazil,2020-02-20,0.0,2020
Brazil,2020-02-21,0.0,2020
Brazil,2020-02-22,0.0,2020
Brazil,2020-02-23,0.0,2020
Brazil,2020-02-24,0.0,2020
Brazil,2020-02-25,0.0,2020
Brazil,2020-02-26,0.0,2020
Brazil,2020-02-27,0.0,2020
Brazil,2020-02-28,0.0,2020
Brazil,2020-02-29,0.0,2020
Brazil,2020-03-01,0.0,2020
Brazil,2020-03-02,0.0,2020
Brazil,2020-03-03,0.0,2020
Brazil,2020-03-04,0.0,2020
Brazil,2020-03-05,0.0,2020
Brazil,2020-03-06,0.0,2020
Brazil,2020-03-07,0.0,2020
Brazil,2020-03-08,0.0,2020
Brazil,2020-03-09,0.0,2020
Brazil,2020-03-10,0.0,2020
Brazil,2020-03-11,0.0,2020
Brazil,2020-03-12,0.0,2020
Brazil,2020-03-13,0.0,2020
Brazil,2020-03-14,0.0,2020
Brazil,2020-03-15,0.0,2020
Brazil,2020-03-16,0.0,2020
Brazil,2020-03-17,0.0,2020
Brazil,2020-03-18,0.0,2020
Brazil,2020-03-19,0.004754968,2020
Brazil,2020-03-20,0.019019872,2020
Brazil,2020-03-21,0.019019872,2020
Brazil,2020-03-22,0.052304648,2020
Brazil,2020-03-23,0.052304648,2020
Brazil,2020-03-24,0.1188742,2020
Brazil,2020-03-25,0.16166891,2020
Brazil,2020-03-26,0.21872853,2020
Brazil,2020-03-27,0.27103317,2020
Brazil,2020-03-28,0.36613253,2020
Brazil,2020-03-29,0.43745705,2020
Brazil,2020-03-30,0.54206634,2020
Brazil,2020-03-31,0.64667565,2020
Brazil,2020-04-01,0.7560399,2020
Brazil,2020-04-02,0.95574856,2020
Brazil,2020-04-03,1.1459473,2020
Brazil,2020-04-04,1.4217354,2020
Brazil,2020-04-05,1.7070335,2020
Brazil,2020-04-06,2.0541463,2020
Brazil,2020-04-07,2.3109145,2020
Brazil,2020-04-08,2.6294973,2020
Brazil,2020-04-09,3.1715636,2020
Brazil,2020-04-10,3.8039744,2020
Brazil,2020-04-11,4.474425,2020
Brazil,2020-04-12,5.0212464,2020
Brazil,2020-04-13,5.344584,2020
Brazil,2020-04-14,5.8153257,2020
Brazil,2020-04-15,6.3145976,2020
Brazil,2020-04-16,7.2846107,2020
Brazil,2020-04-17,8.254624,2020
Brazil,2020-04-18,9.148559,2020
Brazil,2020-04-19,10.180387,2020
Brazil,2020-04-20,11.15991,2020
Brazil,2020-04-21,11.706731,2020
Brazil,2020-04-22,12.244042,2020
Brazil,2020-04-23,13.033367,2020
Brazil,2020-04-24,13.817937,2020
Brazil,2020-04-25,15.753209,2020
Brazil,2020-04-26,17.450733,2020
Brazil,2020-04-27,19.095951,2020
Brazil,2020-04-28,19.99464,2020
Brazil,2020-04-29,21.60182,2020
Brazil,2020-04-30,23.855675,2020
Brazil,2020-05-01,25.990656,2020
Brazil,2020-05-02,28.059067,2020
Brazil,2020-05-03,30.094193,2020
Brazil,2020-05-04,32.096035,2020
Brazil,2020-05-05,33.40365,2020
Brazil,2020-05-06,34.81112,2020
Brazil,2020-05-07,37.6641,2020
Brazil,2020-05-08,40.588406,2020
Brazil,2020-05-09,43.488937,2020
Brazil,2020-05-10,47.059917,2020
Brazil,2020-05-11,50.531044,2020
Brazil,2020-05-12,52.889507,2020
Brazil,2020-05-13,54.772476,2020
Brazil,2020-05-14,58.9616,2020
Brazil,2020-05-15,62.523075,2020
Brazil,2020-05-16,66.53627,2020
Brazil,2020-05-17,70.45436,2020
Brazil,2020-05-18,74.33441,2020
Brazil,2020-05-19,76.64057,2020
Brazil,2020-05-20,79.84542,2020
Brazil,2020-05-21,85.45153,2020
Brazil,2020-05-22,89.67394,2020
Brazil,2020-05-23,95.322845,2020
Brazil,2020-05-24,100.082565,2020
Brazil,2020-05-25,104.67111,2020
Brazil,2020-05-26,107.77611,2020
Brazil,2020-05-27,111.613365,2020
Brazil,2020-05-28,116.55377,2020
Brazil,2020-05-29,121.717674,2020
Brazil,2020-05-30,127.21442,2020
Brazil,2020-05-31,132.55899,2020
Brazil,2020-06-01,137.10475,2020
Brazil,2020-06-02,139.38713,2020
Brazil,2020-06-03,142.34947,2020
Brazil,2020-06-04,148.35025,2020
Brazil,2020-06-05,154.7647,2020
Brazil,2020-06-06,161.76877,2020
Brazil,2020-06-07,166.54752,2020
Brazil,2020-06-08,170.846,2020
Brazil,2020-06-09,173.34236,2020
Brazil,2020-06-10,176.57098,2020
Brazil,2020-06-11,182.6193,2020
Brazil,2020-06-12,188.67712,2020
Brazil,2020-06-13,194.56854,2020
Brazil,2020-06-14,198.89081,2020
Brazil,2020-06-15,203.13223,2020
Brazil,2020-06-16,206.04227,2020
Brazil,2020-06-17,209.02364,2020
Brazil,2020-06-18,215.1195,2020
Brazil,2020-06-19,221.15356,2020
Brazil,2020-06-20,227.0402,2020
Brazil,2020-06-21,232.7747,2020
Brazil,2020-06-22,237.63428,2020
Brazil,2020-06-23,240.68222,2020
Brazil,2020-06-24,243.79196,2020
Brazil,2020-06-25,250.32529,2020
Brazil,2020-06-26,255.95993,2020
Brazil,2020-06-27,261.38535,2020
Brazil,2020-06-28,266.09277,2020
Brazil,2020-06-29,271.36603,2020
Brazil,2020-06-30,273.99075,2020
Brazil,2020-07-01,277.2812,2020
Brazil,2020-07-02,283.36755,2020
Brazil,2020-07-03,288.30322,2020
Brazil,2020-07-04,294.25644,2020
Brazil,2020-07-05,300.39035,2020
Brazil,2020-07-06,305.578,2020
Brazil,2020-07-07,308.44052,2020
Brazil,2020-07-08,311.38858,2020
Brazil,2020-07-09,317.35132,2020
Brazil,2020-07-10,323.16666,2020
Brazil,2020-07-11,328.9677,2020
Brazil,2020-07-12,334.74023,2020
Brazil,2020-07-13,339.8328,2020
Brazil,2020-07-14,342.8332,2020
Brazil,2020-07-15,346.31857,2020
Brazil,2020-07-16,352.50003,2020
Brazil,2020-07-17,358.3629,2020
Brazil,2020-07-18,364.649,2020
Brazil,2020-07-19,370.17902,2020
Brazil,2020-07-20,374.55835,2020
Brazil,2020-07-21,377.9629,2020
Brazil,2020-07-22,380.96805,2020
Brazil,2020-07-23,387.46808,2020
Brazil,2020-07-24,393.57346,2020
Brazil,2020-07-25,399.80722,2020
Brazil,2020-07-26,405.30396,2020
Brazil,2020-07-27,411.06223,2020
Brazil,2020-07-28,413.70123,2020
Brazil,2020-07-29,416.6208,2020
Brazil,2020-07-30,421.00012,2020
Brazil,2020-07-31,428.5843,2020
Brazil,2020-08-01,433.95264,2020
Brazil,2020-08-02,439.71567,2020
Brazil,2020-08-03,444.88907,2020
Brazil,2020-08-04,447.46152,2020
Brazil,2020-08-05,450.12906,2020
Brazil,2020-08-06,455.61627,2020
Brazil,2020-08-07,462.44916,2020
Brazil,2020-08-08,468.33105,2020
Brazil,2020-08-09,473.46167,2020
Brazil,2020-08-10,477.76492,2020
Brazil,2020-08-11,480.48477,2020
Brazil,2020-08-12,483.8275,2020
Brazil,2020-08-13,489.88535,2020
Brazil,2020-08-14,495.4724,2020
Brazil,2020-08-15,501.47318,2020
Brazil,2020-08-16,506.51346,2020
Brazil,2020-08-17,509.88474,2020
Brazil,2020-08-18,512.8328,2020
Brazil,2020-08-19,516.0852,2020
Brazil,2020-08-20,522.5139,2020
Brazil,2020-08-21,528.2769,2020
Brazil,2020-08-22,534.00195,2020
Brazil,2020-08-23,539.0137,2020
Brazil,2020-08-24,543.25507,2020
Brazil,2020-08-25,545.60406,2020
Brazil,2020-08-26,548.2906,2020
Brazil,2020-08-27,554.33417,2020
Brazil,2020-08-28,559.4933,2020
Brazil,2020-08-29,564.1722,2020
Brazil,2020-08-30,568.2377,2020
Brazil,2020-08-31,572.79297,2020
Brazil,2020-09-01,574.53326,2020
Brazil,2020-09-02,577.1628,2020
Brazil,2020-09-03,582.94006,2020
Brazil,2020-09-04,588.56995,2020
Brazil,2020-09-05,592.5356,2020
Brazil,2020-09-06,596.8483,2020
Brazil,2020-09-07,600.09125,2020
Brazil,2020-09-08,602.2167,2020
Brazil,2020-09-09,603.69073,2020
Brazil,2020-09-10,606.0872,2020
Brazil,2020-09-11,611.19885,2020
Brazil,2020-09-12,615.873,2020
Brazil,2020-09-13,620.0288,2020
Brazil,2020-09-14,623.89935,2020
Brazil,2020-09-15,625.8727,2020
Brazil,2020-09-16,627.6843,2020
Brazil,2020-09-17,632.97656,2020
Brazil,2020-09-18,637.66974,2020
Brazil,2020-09-19,641.61163,2020
Brazil,2020-09-20,645.69135,2020
Brazil,2020-09-21,649.20526,2020
Brazil,2020-09-22,650.93134,2020
Brazil,2020-09-23,652.72394,2020
Brazil,2020-09-24,656.6991,2020
Brazil,2020-09-25,660.8312,2020
Brazil,2020-09-26,664.7826,2020
Brazil,2020-09-27,668.24896,2020
Brazil,2020-09-28,672.381,2020
Brazil,2020-09-29,673.97394,2020
Brazil,2020-09-30,675.48126,2020
Brazil,2020-10-01,679.5848,2020
Brazil,2020-10-02,684.4871,2020
Brazil,2020-10-03,687.9488,2020
Brazil,2020-10-04,691.3153,2020
Brazil,2020-10-05,694.1635,2020
Brazil,2020-10-06,695.89905,2020
Brazil,2020-10-07,697.43494,2020
Brazil,2020-10-08,701.3292,2020
Brazil,2020-10-09,704.8194,2020
Brazil,2020-10-10,708.28577,2020
Brazil,2020-10-11,711.5286,2020
Brazil,2020-10-12,714.1867,2020
Brazil,2020-10-13,715.5656,2020
Brazil,2020-10-14,716.52136,2020
Brazil,2020-10-15,717.99066,2020
Brazil,2020-10-16,721.5521,2020
Brazil,2020-10-17,724.94244,2020
Brazil,2020-10-18,728.52765,2020
Brazil,2020-10-19,730.7197,2020
Brazil,2020-10-20,731.81335,2020
Brazil,2020-10-21,733.1019,2020
Brazil,2020-10-22,736.245,2020
Brazil,2020-10-23,738.9363,2020
Brazil,2020-10-24,741.2995,2020
Brazil,2020-10-25,744.0146,2020
Brazil,2020-10-26,746.0687,2020
Brazil,2020-10-27,747.1671,2020
Brazil,2020-10-28,748.4177,2020
Brazil,2020-10-29,751.0282,2020
Brazil,2020-10-30,753.4532,2020
Brazil,2020-10-31,755.8925,2020
Brazil,2020-11-01,758.30804,2020
Brazil,2020-11-02,760.2433,2020
Brazil,2020-11-03,761.1467,2020
Brazil,2020-11-04,761.99786,2020
Brazil,2020-11-05,763.1533,2020
Brazil,2020-11-06,766.0539,2020
Brazil,2020-11-07,769.0495,2020
Brazil,2020-11-08,770.37616,2020
Brazil,2020-11-09,771.5839,2020
Brazil,2020-11-10,772.19257,2020
Brazil,2020-11-11,773.29095,2020
Brazil,2020-11-12,774.2467,2020
Brazil,2020-11-13,776.8334,2020
Brazil,2020-11-14,781.1509,2020
Brazil,2020-11-15,783.31915,2020
Brazil,2020-11-16,787.6985,2020
Brazil,2020-11-17,788.3642,2020
Brazil,2020-11-18,789.39124,2020
Brazil,2020-11-19,792.64844,2020
Brazil,2020-11-20,796.24316,2020
Brazil,2020-11-21,799.1247,2020
Brazil,2020-11-22,801.7494,2020
Brazil,2020-11-23,803.5373,2020
Brazil,2020-11-24,804.4598,2020
Brazil,2020-11-25,805.89575,2020
Brazil,2020-11-26,808.89136,2020
Brazil,2020-11-27,812.0011,2020
Brazil,2020-11-28,815.2868,2020
Brazil,2020-11-29,817.73083,2020
Brazil,2020-11-30,820.52203,2020
Brazil,2020-12-01,821.81537,2020
Brazil,2020-12-02,823.18005,2020
Brazil,2020-12-03,826.49426,2020
Brazil,2020-12-04,829.81323,2020
Brazil,2020-12-05,833.40326,2020
Brazil,2020-12-06,836.7032,2020
Brazil,2020-12-07,839.8605,2020
Brazil,2020-12-08,841.3488,2020
Brazil,2020-12-09,843.13666,2020
Brazil,2020-12-10,847.1403,2020
Brazil,2020-12-11,851.1155,2020
Brazil,2020-12-12,854.7768,2020
Brazil,2020-12-13,857.97217,2020
Brazil,2020-12-14,861.2341,2020
Brazil,2020-12-15,862.5607,2020
Brazil,2020-12-16,864.6196,2020
Brazil,2020-12-17,869.20337,2020
Brazil,2020-12-18,873.65405,2020
Brazil,2020-12-19,878.8465,2020
Brazil,2020-12-20,882.7598,2020
Brazil,2020-12-21,886.1168,2020
Brazil,2020-12-22,888.0568,2020
Brazil,2020-12-23,890.5627,2020
Brazil,2020-12-24,895.1655,2020
Brazil,2020-12-25,899.73505,2020
Brazil,2020-12-26,903.4725,2020
Brazil,2020-12-27,905.76434,2020
Brazil,2020-12-28,907.2241,2020
Brazil,2020-12-29,908.8598,2020
Brazil,2020-12-30,910.90924,2020
Brazil,2020-12-31,916.192,2020
Brazil,2021-01-01,921.86945,2021
Brazil,2021-01-02,926.97626,2021
Brazil,2021-01-03,929.17303,2021
Brazil,2021-01-04,930.66614,2021
Brazil,2021-01-05,932.0593,2021
Brazil,2021-01-06,934.64124,2021
Brazil,2021-01-07,940.20935,2021
Brazil,2021-01-08,946.115,2021
Brazil,2021-01-09,953.3616,2021
Brazil,2021-01-10,957.93585,2021
Brazil,2021-01-11,963.5039,2021
Brazil,2021-01-12,965.734,2021
Brazil,2021-01-13,968.01636,2021
Brazil,2021-01-14,973.2944,2021
Brazil,2021-01-15,979.35223,2021
Brazil,2021-01-16,984.7301,2021
Brazil,2021-01-17,990.20306,2021
Brazil,2021-01-18,995.1958,2021
Brazil,2021-01-19,997.8158,2021
Brazil,2021-01-20,999.965,2021
Brazil,2021-01-21,1005.63293,2021
Brazil,2021-01-22,1012.0046,2021
Brazil,2021-01-23,1018.26215,2021
Brazil,2021-01-24,1023.4736,2021
Brazil,2021-01-25,1029.1891,2021
Brazil,2021-01-26,1032.004,2021
Brazil,2021-01-27,1034.9854,2021
Brazil,2021-01-28,1040.7579,2021
Brazil,2021-01-29,1046.8585,2021
Brazil,2021-01-30,1053.4489,2021
Brazil,2021-01-31,1058.7697,2021
Brazil,2021-02-01,1064.8513,2021
Brazil,2021-02-02,1067.5093,2021
Brazil,2021-02-03,1070.3385,2021
Brazil,2021-02-04,1076.092,2021
Brazil,2021-02-05,1082.0548,2021
Brazil,2021-02-06,1087.9128,2021
Brazil,2021-02-07,1093.8043,2021
Brazil,2021-02-08,1098.4547,2021
Brazil,2021-02-09,1100.9368,2021
Brazil,2021-02-10,1103.9609,2021
Brazil,2021-02-11,1110.3801,2021
Brazil,2021-02-12,1116.7042,2021
Brazil,2021-02-13,1123.1282,2021
Brazil,2021-02-14,1129.2526,2021
Brazil,2021-02-15,1134.212,2021
Brazil,2021-02-16,1137.6023,2021
Brazil,2021-02-17,1140.1129,2021
Brazil,2021-02-18,1145.662,2021
Brazil,2021-02-19,1151.1302,2021
Brazil,2021-02-20,1157.6302,2021
Brazil,2021-02-21,1163.8497,2021
Brazil,2021-02-22,1169.6128,2021
Brazil,2021-02-23,1172.1187,2021
Brazil,2021-02-24,1175.1571,2021
Brazil,2021-02-25,1181.7474,2021
Brazil,2021-02-26,1188.5375,2021
Brazil,2021-02-27,1195.865,2021
Brazil,2021-02-28,1202.2223,2021
Brazil,2021-03-01,1208.8127,2021
Brazil,2021-03-02,1212.2411,2021
Brazil,2021-03-03,1215.9404,2021
Brazil,2021-03-04,1223.7433,2021
Brazil,2021-03-05,1232.8253,2021
Brazil,2021-03-06,1240.904,2021
Brazil,2021-03-07,1249.4629,2021
Brazil,2021-03-08,1256.8569,2021
Brazil,2021-03-09,1262.0208,2021
Brazil,2021-03-10,1266.714,2021
Brazil,2021-03-11,1276.0907,2021
Brazil,2021-03-12,1286.9606,2021
Brazil,2021-03-13,1297.5785,2021
Brazil,2021-03-14,1308.1155,2021
Brazil,2021-03-15,1317.6111,2021
Brazil,2021-03-16,1322.97,2021
Brazil,2021-03-17,1327.996,2021
Brazil,2021-03-18,1341.5049,2021
Brazil,2021-03-19,1354.0961,2021
Brazil,2021-03-20,1367.0486,2021
Brazil,2021-03-21,1380.4337,2021
Brazil,2021-03-22,1392.0264,2021
Brazil,2021-03-23,1398.1603,2021
Brazil,2021-03-24,1404.7365,2021
Brazil,2021-03-25,1420.1948,2021
Brazil,2021-03-26,1429.7476,2021
Brazil,2021-03-27,1442.9521,2021
Brazil,2021-03-28,1460.3077,2021
Brazil,2021-03-29,1476.6553,2021
Brazil,2021-03-30,1484.5295,2021
Brazil,2021-03-31,1492.4227,2021
Brazil,2021-04-01,1510.3966,2021
Brazil,2021-04-02,1528.7936,2021
Brazil,2021-04-03,1546.715,2021
Brazil,2021-04-04,1560.609,2021
Brazil,2021-04-05,1570.0571,2021
Brazil,2021-04-06,1575.9532,2021
Brazil,2021-04-07,1582.2251,2021
Brazil,2021-04-08,1602.1722,2021
Brazil,2021-04-09,1620.379,2021
Brazil,2021-04-10,1640.5829,2021
Brazil,2021-04-11,1658.143,2021
Brazil,2021-04-12,1670.5819,2021
Brazil,2021-04-13,1679.1552,2021
Brazil,2021-04-14,1686.1925,2021
Brazil,2021-04-15,1704.2994,2021
Brazil,2021-04-16,1720.7468,2021
Brazil,2021-04-17,1737.6746,2021
Brazil,2021-04-18,1753.3896,2021
Brazil,2021-04-19,1767.317,2021
Brazil,2021-04-20,1775.1959,2021
Brazil,2021-04-21,1781.601,2021
Brazil,2021-04-22,1797.3922,2021
Brazil,2021-04-23,1813.9014,2021
Brazil,2021-04-24,1823.5397,2021
Brazil,2021-04-25,1837.3958,2021
Brazil,2021-04-26,1852.022,2021
Brazil,2021-04-27,1858.2272,2021
Brazil,2021-04-28,1863.6432,2021
Brazil,2021-04-29,1878.317,2021
Brazil,2021-04-30,1893.3569,2021
Brazil,2021-05-01,1907.6266,2021
Brazil,2021-05-02,1919.9657,2021
Brazil,2021-05-03,1932.595,2021
Brazil,2021-05-04,1938.3104,2021
Brazil,2021-05-05,1942.9845,2021
Brazil,2021-05-06,1957.0878,2021
Brazil,2021-05-07,1970.454,2021
Brazil,2021-05-08,1982.5791,2021
Brazil,2021-05-09,1992.8737,2021
Brazil,2021-05-10,2003.3441,2021
Brazil,2021-05-11,2008.2131,2021
Brazil,2021-05-12,2012.4403,2021
Brazil,2021-05-13,2023.4291,2021
Brazil,2021-05-14,2035.288,2021
Brazil,2021-05-15,2046.619,2021
Brazil,2021-05-16,2057.1323,2021
Brazil,2021-05-17,2067.056,2021
Brazil,2021-05-18,2071.9822,2021
Brazil,2021-05-19,2075.7195,2021
Brazil,2021-05-20,2087.6687,2021
Brazil,2021-05-21,2100.2266,2021
Brazil,2021-05-22,2111.6528,2021
Brazil,2021-05-23,2122.185,2021
Brazil,2021-05-24,2131.2146,2021
Brazil,2021-05-25,2135.304,2021
Brazil,2021-05-26,2139.0603,2021
Brazil,2021-05-27,2149.3928,2021
Brazil,2021-05-28,2160.7954,2021
Brazil,2021-05-29,2171.4702,2021
Brazil,2021-05-30,2182.7444,2021
Brazil,2021-05-31,2192.3113,2021
Brazil,2021-06-01,2196.467,2021
Brazil,2021-06-02,2200.5564,2021
Brazil,2021-06-03,2212.0063,2021
Brazil,2021-06-04,2223.927,2021
Brazil,2021-06-05,2231.9248,2021
Brazil,2021-06-06,2238.8386,2021
Brazil,2021-06-07,2246.8699,2021
Brazil,2021-06-08,2251.0208,2021
Brazil,2021-06-09,2255.8235,2021
Brazil,2021-06-10,2267.1306,2021
Brazil,2021-06-11,2280.0784,2021
Brazil,2021-06-12,2291.9849,2021
Brazil,2021-06-13,2302.522,2021
Brazil,2021-06-14,2312.2078,2021
Brazil,2021-06-15,2317.5762,2021
Brazil,2021-06-16,2321.5085,2021
Brazil,2021-06-17,2333.2437,2021
Brazil,2021-06-18,2347.4944,2021
Brazil,2021-06-19,2358.4832,2021
Brazil,2021-06-20,2370.3467,2021
Brazil,2021-06-21,2381.288,2021
Brazil,2021-06-22,2386.1619,2021
Brazil,2021-06-23,2389.7803,2021
Brazil,2021-06-24,2399.913,2021
Brazil,2021-06-25,2411.287,2021
Brazil,2021-06-26,2420.9492,2021
Brazil,2021-06-27,2430.4639,2021
Brazil,2021-06-28,2438.0386,2021
Brazil,2021-06-29,2441.5525,2021
Brazil,2021-06-30,2444.491,2021
Brazil,2021-07-01,2453.4922,2021
Brazil,2021-07-02,2463.3872,2021
Brazil,2021-07-03,2473.0352,2021
Brazil,2021-07-04,2481.865,2021
Brazil,2021-07-05,2489.6394,2021
Brazil,2021-07-06,2493.586,2021
Brazil,2021-07-07,2496.8909,2021
Brazil,2021-07-08,2505.3545,2021
Brazil,2021-07-09,2513.1907,2021
Brazil,2021-07-10,2520.9841,2021
Brazil,2021-07-11,2528.1594,2021
Brazil,2021-07-12,2533.8892,2021
Brazil,2021-07-13,2536.7183,2021
Brazil,2021-07-14,2540.2607,2021
Brazil,2021-07-15,2547.8926,2021
Brazil,2021-07-16,2555.2913,2021
Brazil,2021-07-17,2562.6519,2021
Brazil,2021-07-18,2569.5752,2021
Brazil,2021-07-19,2573.7024,2021
Brazil,2021-07-20,2578.2102,2021
Brazil,2021-07-21,2580.7874,2021
Brazil,2021-07-22,2587.5586,2021
Brazil,2021-07-23,2594.3296,2021
Brazil,2021-07-24,2601.0435,2021
Brazil,2021-07-25,2607.339,2021
Brazil,2021-07-26,2612.6077,2021
Brazil,2021-07-27,2614.871,2021
Brazil,2021-07-28,2617.6194,2021
Brazil,2021-07-29,2623.9578,2021
Brazil,2021-07-30,2630.3484,2021
Brazil,2021-07-31,2636.6155,2021
Brazil,2021-08-01,2641.1946,2021
Brazil,2021-08-02,2645.5215,2021
Brazil,2021-08-03,2647.7278,2021
Brazil,2021-08-04,2649.5776,2021
Brazil,2021-08-05,2655.3262,2021
Brazil,2021-08-06,2660.9133,2021
Brazil,2021-08-07,2666.1392,2021
Brazil,2021-08-08,2671.1604,2021
Brazil,2021-08-09,2675.8677,2021
Brazil,2021-08-10,2677.765,2021
Brazil,2021-08-11,2679.7192,2021
Brazil,2021-08-12,2685.4775,2021
Brazil,2021-08-13,2690.1135,2021
Brazil,2021-08-14,2695.5723,2021
Brazil,2021-08-15,2700.1655,2021
Brazil,2021-08-16,2704.5688,2021
Brazil,2021-08-17,2705.8525,2021
Brazil,2021-08-18,2707.9163,2021
Brazil,2021-08-19,2713.1753,2021
Brazil,2021-08-20,2718.2346,2021
Brazil,2021-08-21,2722.8896,2021
Brazil,2021-08-22,2727.0264,2021
Brazil,2021-08-23,2730.3455,2021
Brazil,2021-08-24,2731.8574,2021
Brazil,2021-08-25,2733.3838,2021
Brazil,2021-08-26,2737.6348,2021
Brazil,2021-08-27,2741.9285,2021
Brazil,2021-08-28,2746.303,2021
Brazil,2021-08-29,2749.9216,2021
Brazil,2021-08-30,2753.174,2021
Brazil,2021-08-31,2754.591,2021
Brazil,2021-09-01,2755.8557,2021
Brazil,2021-09-02,2759.8452,2021
Brazil,2021-09-03,2763.3496,2021
Brazil,2021-09-04,2766.9824,2021
Brazil,2021-09-05,2770.5771,2021
Brazil,2021-09-06,2773.8677,2021
Brazil,2021-09-07,2775.1326,2021
Brazil,2021-09-08,2775.9978,2021
Brazil,2021-09-09,2777.7144,2021
Brazil,2021-09-10,2778.903,2021
Brazil,2021-09-11,2782.4836,2021
Brazil,2021-09-12,2785.679,2021
Brazil,2021-09-13,2789.0645,2021
Brazil,2021-09-14,2790.4578,2021
Brazil,2021-09-15,2791.48,2021
Brazil,2021-09-16,2794.9558,2021
Brazil,2021-09-17,2798.76,2021
Brazil,2021-09-18,2801.8174,2021
Brazil,2021-09-19,2803.4006,2021
Brazil,2021-09-20,2807.8467,2021
Brazil,2021-09-21,2809.0068,2021
Brazil,2021-09-22,2809.9722,2021
Brazil,2021-09-23,2812.2783,2021
Brazil,2021-09-24,2816.4436,2021
Brazil,2021-09-25,2819.525,2021
Brazil,2021-09-26,2822.8486,2021
Brazil,2021-09-27,2825.402,2021
Brazil,2021-09-28,2826.5574,2021
Brazil,2021-09-29,2827.556,2021
Brazil,2021-09-30,2831.3267,2021
Brazil,2021-10-01,2834.541,2021
Brazil,2021-10-02,2837.5225,2021
Brazil,2021-10-03,2839.7856,2021
Brazil,2021-10-04,2842.1538,2021
Brazil,2021-10-05,2843.2236,2021
Brazil,2021-10-06,2844.1936,2021
Brazil,2021-10-07,2847.4128,2021
Brazil,2021-10-08,2849.9329,2021
Brazil,2021-10-09,2852.0774,2021
Brazil,2021-10-10,2855.0017,2021
Brazil,2021-10-11,2856.9226,2021
Brazil,2021-10-12,2857.788,2021
Brazil,2021-10-13,2858.7485,2021
Brazil,2021-10-14,2859.6282,2021
Brazil,2021-10-15,2860.465,2021
Brazil,2021-10-16,2862.9614,2021
Brazil,2021-10-17,2865.6719,2021
Brazil,2021-10-18,2867.9685,2021
Brazil,2021-10-19,2868.5867,2021
Brazil,2021-10-20,2869.4568,2021
Brazil,2021-10-21,2871.3113,2021
Brazil,2021-10-22,2873.0847,2021
Brazil,2021-10-23,2875.2292,2021
Brazil,2021-10-24,2877.4165,2021
Brazil,2021-10-25,2878.9287,2021
Brazil,2021-10-26,2879.8179,2021
Brazil,2021-10-27,2880.5786,2021
Brazil,2021-10-28,2882.6804,2021
Brazil,2021-10-29,2884.7393,2021
Brazil,2021-10-30,2886.5889,2021
Brazil,2021-10-31,2888.4624,2021
Brazil,2021-11-01,2889.5654,2021
Brazil,2021-11-02,2890.1836,2021
Brazil,2021-11-03,2890.6497,2021
Brazil,2021-11-04,2891.3582,2021
Brazil,2021-11-05,2892.138,2021
Brazil,2021-11-06,2894.2112,2021
Brazil,2021-11-07,2896.0608,2021
Brazil,2021-11-08,2897.6204,2021
Brazil,2021-11-09,2897.901,2021
Brazil,2021-11-10,2898.5,2021
Brazil,2021-11-11,2899.3704,2021
Brazil,2021-11-12,2900.7017,2021
Brazil,2021-11-13,2901.5957,2021
Brazil,2021-11-14,2902.8652,2021
Brazil,2021-11-15,2906.341,2021
Brazil,2021-11-16,2906.631,2021
Brazil,2021-11-17,2906.9307,2021
Brazil,2021-11-18,2907.5583,2021
Brazil,2021-11-19,2909.332,2021
Brazil,2021-11-20,2910.725,2021
Brazil,2021-11-21,2911.7998,2021
