Entity,Day,"People vaccinated (cumulative, per hundred)",Year
World,2024-05-20,70.69744,2024
World,2024-05-21,70.69744,2024
World,2024-05-22,70.69744,2024
World,2024-05-23,70.69744,2024
World,2024-05-24,70.69744,2024
World,2024-05-25,70.69744,2024
World,2024-05-26,70.69744,2024
World,2024-05-27,70.69744,2024
World,2024-05-28,70.69745,2024
World,2024-05-29,70.69745,2024
World,2024-05-30,70.69745,2024
World,2024-05-31,70.69745,2024
World,2024-06-01,70.69745,2024
World,2024-06-02,70.69745,2024
World,2024-06-03,70.69745,2024
World,2024-06-04,70.69745,2024
World,2024-06-05,70.69745,2024
World,2024-06-06,70.69745,2024
World,2024-06-07,70.69745,2024
World,2024-06-08,70.69745,2024
World,2024-06-09,70.69745,2024
World,2024-06-10,70.69745,2024
World,2024-06-11,70.69745,2024
World,2024-06-12,70.69745,2024
World,2024-06-13,70.69745,2024
World,2024-06-14,70.69745,2024
World,2024-06-15,70.69745,2024
World,2024-06-16,70.69745,2024
World,2024-06-17,70.69745,2024
World,2024-06-18,70.69745,2024
World,2024-06-19,70.69745,2024
World,2024-06-20,70.69745,2024
World,2024-06-21,70.69745,2024
World,2024-06-22,70.69745,2024
World,2024-06-23,70.69745,2024
World,2024-06-24,70.69745,2024
World,2024-06-25,70.69745,2024
World,2024-06-26,70.69745,2024
World,2024-06-27,70.69745,2024
World,2024-06-28,70.69745,2024
World,2024-06-29,70.69745,2024
World,2024-06-30,70.69745,2024
World,2024-07-01,70.69745,2024
World,2024-07-02,70.69745,2024
World,2024-07-03,70.69745,2024
World,2024-07-04,70.69746,2024
World,2024-07-05,70.69746,2024
World,2024-07-06,70.69746,2024
World,2024-07-07,70.69746,2024
World,2024-07-08,70.69746,2024
World,2024-07-09,70.69746,2024
World,2024-07-10,70.69746,2024
World,2024-07-11,70.69746,2024
World,2024-07-12,70.69746,2024
World,2024-07-13,70.69746,2024
World,2024-07-14,70.69746,2024
World,2024-07-15,70.69746,2024
World,2024-07-16,70.69746,2024
World,2024-07-17,70.69746,2024
World,2024-07-18,70.69746,2024
World,2024-07-19,70.69746,2024
World,2024-07-20,70.69746,2024
World,2024-07-21,70.69746,2024
World,2024-07-22,70.69746,2024
World,2024-07-23,70.69746,2024
World,2024-07-24,70.69746,2024
World,2024-07-25,70.69746,2024
World,2024-07-26,70.69746,2024
World,2024-07-27,70.69746,2024
World,2024-07-28,70.69746,2024
World,2024-07-29,70.69746,2024
World,2024-07-30,70.69746,2024
World,2024-07-31,70.69746,2024
World,2024-08-01,70.69746,2024
World,2024-08-02,70.69746,2024
World,2024-08-03,70.69746,2024
World,2024-08-04,70.69746,2024
World,2024-08-05,70.69746,2024
World,2024-08-06,70.69746,2024
World,2024-08-07,70.69746,2024
World,2024-08-08,70.69746,2024
World,2024-08-09,70.69746,2024
World,2024-08-10,70.69746,2024
World,2024-08-11,70.69746,2024
World,2024-08-12,70.69746,2024
