Entity,Day,Weekly deaths,Year
China,2024-12-01,11,2024
China,2024-12-02,11,2024
China,2024-12-03,11,2024
China,2024-12-04,11,2024
China,2024-12-05,11,2024
China,2024-12-06,11,2024
China,2024-12-07,11,2024
China,2024-12-08,0,2024
China,2024-12-09,0,2024
China,2024-12-10,0,2024
China,2024-12-11,0,2024
China,2024-12-12,0,2024
China,2024-12-13,0,2024
China,2024-12-14,0,2024
China,2024-12-15,1,2024
China,2024-12-16,1,2024
China,2024-12-17,1,2024
China,2024-12-18,1,2024
China,2024-12-19,1,2024
China,2024-12-20,1,2024
China,2024-12-21,1,2024
China,2024-12-22,0,2024
China,2024-12-23,0,2024
China,2024-12-24,0,2024
China,2024-12-25,0,2024
China,2024-12-26,0,2024
China,2024-12-27,0,2024
China,2024-12-28,0,2024
China,2024-12-29,2,2024
China,2024-12-30,2,2024
China,2024-12-31,2,2024
France,2023-01-01,808,2023
France,2023-01-02,808,2023
France,2023-01-03,808,2023
France,2023-01-04,808,2023
France,2023-01-05,808,2023
France,2023-01-06,808,2023
France,2023-01-07,808,2023
France,2023-01-08,775,2023
France,2023-01-09,775,2023
France,2023-01-10,775,2023
France,2023-01-11,775,2023
France,2023-01-12,775,2023
France,2023-01-13,775,2023
France,2023-01-14,775,2023
France,2023-01-15,506,2023
France,2023-01-16,506,2023
France,2023-01-17,506,2023
France,2023-01-18,506,2023
France,2023-01-19,506,2023
France,2023-01-20,506,2023
France,2023-01-21,506,2023
France,2023-01-22,398,2023
France,2023-01-23,398,2023
France,2023-01-24,398,2023
France,2023-01-25,398,2023
France,2023-01-26,398,2023
France,2023-01-27,398,2023
France,2023-01-28,398,2023
France,2023-01-29,326,2023
France,2023-01-30,326,2023
France,2023-01-31,326,2023
France,2023-02-01,326,2023
France,2023-02-02,326,2023
France,2023-02-03,326,2023
France,2023-02-04,326,2023
France,2023-02-05,260,2023
France,2023-02-06,260,2023
France,2023-02-07,260,2023
France,2023-02-08,260,2023
France,2023-02-09,260,2023
France,2023-02-10,260,2023
France,2023-02-11,260,2023
France,2023-02-12,171,2023
France,2023-02-13,171,2023
France,2023-02-14,171,2023
France,2023-02-15,171,2023
France,2023-02-16,171,2023
France,2023-02-17,171,2023
France,2023-02-18,171,2023
France,2023-02-19,180,2023
France,2023-02-20,180,2023
France,2023-02-21,180,2023
France,2023-02-22,180,2023
France,2023-02-23,180,2023
France,2023-02-24,180,2023
France,2023-02-25,180,2023
France,2023-02-26,170,2023
France,2023-02-27,170,2023
France,2023-02-28,170,2023
France,2023-03-01,170,2023
France,2023-03-02,170,2023
France,2023-03-03,170,2023
France,2023-03-04,170,2023
France,2023-03-05,152,2023
France,2023-03-06,152,2023
France,2023-03-07,152,2023
France,2023-03-08,152,2023
France,2023-03-09,152,2023
France,2023-03-10,152,2023
France,2023-03-11,152,2023
France,2023-03-12,125,2023
France,2023-03-13,125,2023
France,2023-03-14,125,2023
France,2023-03-15,125,2023
France,2023-03-16,125,2023
France,2023-03-17,125,2023
France,2023-03-18,125,2023
France,2023-03-19,163,2023
France,2023-03-20,163,2023
France,2023-03-21,163,2023
France,2023-03-22,163,2023
France,2023-03-23,163,2023
France,2023-03-24,163,2023
France,2023-03-25,163,2023
France,2023-03-26,168,2023
France,2023-03-27,168,2023
France,2023-03-28,168,2023
France,2023-03-29,168,2023
France,2023-03-30,168,2023
France,2023-03-31,168,2023
France,2023-04-01,168,2023
France,2023-04-02,210,2023
France,2023-04-03,210,2023
France,2023-04-04,210,2023
France,2023-04-05,210,2023
France,2023-04-06,210,2023
France,2023-04-07,210,2023
France,2023-04-08,210,2023
France,2023-04-09,188,2023
France,2023-04-10,188,2023
France,2023-04-11,188,2023
France,2023-04-12,188,2023
France,2023-04-13,188,2023
France,2023-04-14,188,2023
France,2023-04-15,188,2023
France,2023-04-16,162,2023
France,2023-04-17,162,2023
France,2023-04-18,162,2023
France,2023-04-19,162,2023
France,2023-04-20,162,2023
France,2023-04-21,162,2023
France,2023-04-22,162,2023
France,2023-04-23,280,2023
France,2023-04-24,280,2023
France,2023-04-25,280,2023
France,2023-04-26,280,2023
France,2023-04-27,280,2023
France,2023-04-28,280,2023
France,2023-04-29,280,2023
France,2023-04-30,249,2023
France,2023-05-01,249,2023
France,2023-05-02,249,2023
France,2023-05-03,249,2023
France,2023-05-04,249,2023
France,2023-05-05,249,2023
France,2023-05-06,249,2023
France,2023-05-07,239,2023
France,2023-05-08,239,2023
France,2023-05-09,239,2023
France,2023-05-10,239,2023
France,2023-05-11,239,2023
France,2023-05-12,239,2023
France,2023-05-13,239,2023
France,2023-05-14,160,2023
France,2023-05-15,160,2023
France,2023-05-16,160,2023
France,2023-05-17,160,2023
France,2023-05-18,160,2023
France,2023-05-19,160,2023
France,2023-05-20,160,2023
France,2023-05-21,132,2023
France,2023-05-22,132,2023
France,2023-05-23,132,2023
France,2023-05-24,132,2023
France,2023-05-25,132,2023
France,2023-05-26,132,2023
France,2023-05-27,132,2023
France,2023-05-28,149,2023
France,2023-05-29,149,2023
France,2023-05-30,149,2023
France,2023-05-31,149,2023
France,2023-06-01,149,2023
France,2023-06-02,149,2023
France,2023-06-03,149,2023
France,2023-06-04,112,2023
France,2023-06-05,112,2023
France,2023-06-06,112,2023
France,2023-06-07,112,2023
France,2023-06-08,112,2023
France,2023-06-09,112,2023
France,2023-06-10,112,2023
France,2023-06-11,106,2023
France,2023-06-12,106,2023
France,2023-06-13,106,2023
France,2023-06-14,106,2023
France,2023-06-15,106,2023
France,2023-06-16,106,2023
France,2023-06-17,106,2023
France,2023-06-18,67,2023
France,2023-06-19,67,2023
France,2023-06-20,67,2023
France,2023-06-21,67,2023
France,2023-06-22,67,2023
France,2023-06-23,67,2023
France,2023-06-24,67,2023
France,2023-06-25,62,2023
France,2023-06-26,62,2023
France,2023-06-27,62,2023
France,2023-06-28,62,2023
France,2023-06-29,62,2023
France,2023-06-30,62,2023
France,2023-07-01,62,2023
Germany,2023-01-01,970,2023
Germany,2023-01-02,970,2023
Germany,2023-01-03,970,2023
Germany,2023-01-04,970,2023
Germany,2023-01-05,970,2023
Germany,2023-01-06,970,2023
Germany,2023-01-07,970,2023
Germany,2023-01-08,829,2023
Germany,2023-01-09,829,2023
Germany,2023-01-10,829,2023
Germany,2023-01-11,829,2023
Germany,2023-01-12,829,2023
Germany,2023-01-13,829,2023
Germany,2023-01-14,829,2023
Germany,2023-01-15,517,2023
Germany,2023-01-16,517,2023
Germany,2023-01-17,517,2023
Germany,2023-01-18,517,2023
Germany,2023-01-19,517,2023
Germany,2023-01-20,517,2023
Germany,2023-01-21,517,2023
Germany,2023-01-22,338,2023
Germany,2023-01-23,338,2023
Germany,2023-01-24,338,2023
Germany,2023-01-25,338,2023
Germany,2023-01-26,338,2023
Germany,2023-01-27,338,2023
Germany,2023-01-28,338,2023
Germany,2023-01-29,331,2023
Germany,2023-01-30,331,2023
Germany,2023-01-31,331,2023
Germany,2023-02-01,331,2023
Germany,2023-02-02,331,2023
Germany,2023-02-03,331,2023
Germany,2023-02-04,331,2023
Germany,2023-02-05,344,2023
Germany,2023-02-06,344,2023
Germany,2023-02-07,344,2023
Germany,2023-02-08,344,2023
Germany,2023-02-09,344,2023
Germany,2023-02-10,344,2023
Germany,2023-02-11,344,2023
Germany,2023-02-12,455,2023
Germany,2023-02-13,455,2023
Germany,2023-02-14,455,2023
Germany,2023-02-15,455,2023
Germany,2023-02-16,455,2023
Germany,2023-02-17,455,2023
Germany,2023-02-18,455,2023
Germany,2023-02-19,601,2023
Germany,2023-02-20,601,2023
Germany,2023-02-21,601,2023
Germany,2023-02-22,601,2023
Germany,2023-02-23,601,2023
Germany,2023-02-24,601,2023
Germany,2023-02-25,601,2023
Germany,2023-02-26,599,2023
Germany,2023-02-27,599,2023
Germany,2023-02-28,599,2023
Germany,2023-03-01,599,2023
Germany,2023-03-02,599,2023
Germany,2023-03-03,599,2023
Germany,2023-03-04,599,2023
Germany,2023-03-05,535,2023
Germany,2023-03-06,535,2023
Germany,2023-03-07,535,2023
Germany,2023-03-08,535,2023
Germany,2023-03-09,535,2023
Germany,2023-03-10,535,2023
Germany,2023-03-11,535,2023
Germany,2023-03-12,572,2023
Germany,2023-03-13,572,2023
Germany,2023-03-14,572,2023
Germany,2023-03-15,572,2023
Germany,2023-03-16,572,2023
Germany,2023-03-17,572,2023
Germany,2023-03-18,572,2023
Germany,2023-03-19,626,2023
Germany,2023-03-20,626,2023
Germany,2023-03-21,626,2023
Germany,2023-03-22,626,2023
Germany,2023-03-23,626,2023
Germany,2023-03-24,626,2023
Germany,2023-03-25,626,2023
Germany,2023-03-26,545,2023
Germany,2023-03-27,545,2023
Germany,2023-03-28,545,2023
Germany,2023-03-29,545,2023
Germany,2023-03-30,545,2023
Germany,2023-03-31,545,2023
Germany,2023-04-01,545,2023
Germany,2023-04-02,431,2023
Germany,2023-04-03,431,2023
Germany,2023-04-04,431,2023
Germany,2023-04-05,431,2023
Germany,2023-04-06,431,2023
Germany,2023-04-07,431,2023
Germany,2023-04-08,431,2023
Germany,2023-04-09,278,2023
Germany,2023-04-10,278,2023
Germany,2023-04-11,278,2023
Germany,2023-04-12,278,2023
Germany,2023-04-13,278,2023
Germany,2023-04-14,278,2023
Germany,2023-04-15,278,2023
Germany,2023-04-16,304,2023
Germany,2023-04-17,304,2023
Germany,2023-04-18,304,2023
Germany,2023-04-19,304,2023
Germany,2023-04-20,304,2023
Germany,2023-04-21,304,2023
Germany,2023-04-22,304,2023
Germany,2023-04-23,231,2023
Germany,2023-04-24,231,2023
Germany,2023-04-25,231,2023
Germany,2023-04-26,231,2023
Germany,2023-04-27,231,2023
Germany,2023-04-28,231,2023
Germany,2023-04-29,231,2023
Germany,2023-04-30,162,2023
Germany,2023-05-01,162,2023
Germany,2023-05-02,162,2023
Germany,2023-05-03,162,2023
Germany,2023-05-04,162,2023
Germany,2023-05-05,162,2023
Germany,2023-05-06,162,2023
Germany,2023-05-07,167,2023
Germany,2023-05-08,167,2023
Germany,2023-05-09,167,2023
Germany,2023-05-10,167,2023
Germany,2023-05-11,167,2023
Germany,2023-05-12,167,2023
Germany,2023-05-13,167,2023
Germany,2023-05-14,109,2023
Germany,2023-05-15,109,2023
Germany,2023-05-16,109,2023
Germany,2023-05-17,109,2023
Germany,2023-05-18,109,2023
Germany,2023-05-19,109,2023
Germany,2023-05-20,109,2023
Germany,2023-05-21,85,2023
Germany,2023-05-22,85,2023
Germany,2023-05-23,85,2023
Germany,2023-05-24,85,2023
Germany,2023-05-25,85,2023
Germany,2023-05-26,85,2023
Germany,2023-05-27,85,2023
Germany,2023-05-28,72,2023
Germany,2023-05-29,72,2023
Germany,2023-05-30,72,2023
Germany,2023-05-31,72,2023
Germany,2023-06-01,72,2023
Germany,2023-06-02,72,2023
Germany,2023-06-03,72,2023
Germany,2023-06-04,55,2023
Germany,2023-06-05,55,2023
Germany,2023-06-06,55,2023
Germany,2023-06-07,55,2023
Germany,2023-06-08,55,2023
Germany,2023-06-09,55,2023
Germany,2023-06-10,55,2023
Germany,2023-06-11,32,2023
Germany,2023-06-12,32,2023
Germany,2023-06-13,32,2023
Germany,2023-06-14,32,2023
Germany,2023-06-15,32,2023
Germany,2023-06-16,32,2023
Germany,2023-06-17,32,2023
Germany,2023-06-18,30,2023
Germany,2023-06-19,30,2023
Germany,2023-06-20,30,2023
Germany,2023-06-21,30,2023
Germany,2023-06-22,30,2023
Germany,2023-06-23,30,2023
Germany,2023-06-24,30,2023
Germany,2023-06-25,15,2023
Germany,2023-06-26,15,2023
Germany,2023-06-27,15,2023
Germany,2023-06-28,15,2023
Germany,2023-06-29,15,2023
Germany,2023-06-30,15,2023
Germany,2023-07-01,15,2023
Germany,2023-07-02,8,2023
Germany,2023-07-03,8,2023
Germany,2023-07-04,8,2023
Germany,2023-07-05,8,2023
Germany,2023-07-06,8,2023
Germany,2023-07-07,8,2023
Germany,2023-07-08,8,2023
Germany,2023-07-09,0,2023
High-income countries,2023-01-01,11837,2023
High-income countries,2023-01-02,11683,2023
High-income countries,2023-01-03,11929,2023
High-income countries,2023-01-04,11897,2023
High-income countries,2023-01-05,11402,2023
High-income countries,2023-01-06,11329,2023
High-income countries,2023-01-07,9780,2023
High-income countries,2023-01-08,9226,2023
High-income countries,2023-01-09,8878,2023
High-income countries,2023-01-10,8615,2023
High-income countries,2023-01-11,8186,2023
High-income countries,2023-01-12,8122,2023
High-income countries,2023-01-13,9707,2023
High-income countries,2023-01-14,9721,2023
High-income countries,2023-01-15,9107,2023
High-income countries,2023-01-16,8971,2023
High-income countries,2023-01-17,8947,2023
High-income countries,2023-01-18,8753,2023
High-income countries,2023-01-19,8679,2023
High-income countries,2023-01-20,7876,2023
High-income countries,2023-01-21,7751,2023
High-income countries,2023-01-22,7410,2023
High-income countries,2023-01-23,7303,2023
High-income countries,2023-01-24,7206,2023
High-income countries,2023-01-25,7136,2023
High-income countries,2023-01-26,7058,2023
High-income countries,2023-01-27,7059,2023
High-income countries,2023-01-28,6957,2023
High-income countries,2023-01-29,6691,2023
High-income countries,2023-01-30,6666,2023
High-income countries,2023-01-31,6634,2023
High-income countries,2023-02-01,18794,2023
High-income countries,2023-02-02,19302,2023
High-income countries,2023-02-03,19246,2023
High-income countries,2023-02-04,19501,2023
High-income countries,2023-02-05,19655,2023
High-income countries,2023-02-06,19773,2023
High-income countries,2023-02-07,19934,2023
High-income countries,2023-02-08,7963,2023
High-income countries,2023-02-09,7666,2023
High-income countries,2023-02-10,7568,2023
High-income countries,2023-02-11,7473,2023
High-income countries,2023-02-12,7413,2023
High-income countries,2023-02-13,7328,2023
High-income countries,2023-02-14,7297,2023
High-income countries,2023-02-15,7288,2023
High-income countries,2023-02-16,7272,2023
High-income countries,2023-02-17,6676,2023
High-income countries,2023-02-18,6608,2023
High-income countries,2023-02-19,6724,2023
High-income countries,2023-02-20,6697,2023
High-income countries,2023-02-21,6629,2023
High-income countries,2023-02-22,6553,2023
High-income countries,2023-02-23,6445,2023
High-income countries,2023-02-24,3510,2023
High-income countries,2023-02-25,5769,2023
High-income countries,2023-02-26,5689,2023
High-income countries,2023-02-27,5705,2023
High-income countries,2023-02-28,5709,2023
High-income countries,2023-03-01,5678,2023
High-income countries,2023-03-02,5672,2023
High-income countries,2023-03-03,5670,2023
High-income countries,2023-03-04,5527,2023
High-income countries,2023-03-05,5408,2023
High-income countries,2023-03-06,5419,2023
High-income countries,2023-03-07,5401,2023
High-income countries,2023-03-08,5386,2023
High-income countries,2023-03-09,5391,2023
High-income countries,2023-03-10,5352,2023
High-income countries,2023-03-11,5052,2023
High-income countries,2023-03-12,5056,2023
High-income countries,2023-03-13,5056,2023
High-income countries,2023-03-14,5102,2023
High-income countries,2023-03-15,5128,2023
High-income countries,2023-03-16,5063,2023
High-income countries,2023-03-17,5122,2023
High-income countries,2023-03-18,4940,2023
High-income countries,2023-03-19,5138,2023
High-income countries,2023-03-20,5152,2023
High-income countries,2023-03-21,5098,2023
High-income countries,2023-03-22,5058,2023
High-income countries,2023-03-23,5121,2023
High-income countries,2023-03-24,5091,2023
High-income countries,2023-03-25,5407,2023
High-income countries,2023-03-26,5300,2023
High-income countries,2023-03-27,5350,2023
High-income countries,2023-03-28,5321,2023
High-income countries,2023-03-29,5311,2023
High-income countries,2023-03-30,5255,2023
High-income countries,2023-03-31,5287,2023
High-income countries,2023-04-01,4915,2023
High-income countries,2023-04-02,4742,2023
High-income countries,2023-04-03,4702,2023
High-income countries,2023-04-04,4649,2023
High-income countries,2023-04-05,4577,2023
High-income countries,2023-04-06,4596,2023
High-income countries,2023-04-07,4445,2023
High-income countries,2023-04-08,2506,2023
High-income countries,2023-04-09,4304,2023
High-income countries,2023-04-10,4280,2023
High-income countries,2023-04-11,4246,2023
High-income countries,2023-04-12,4282,2023
High-income countries,2023-04-13,4206,2023
High-income countries,2023-04-14,4217,2023
High-income countries,2023-04-15,4243,2023
High-income countries,2023-04-16,3807,2023
High-income countries,2023-04-17,3816,2023
High-income countries,2023-04-18,3859,2023
High-income countries,2023-04-19,3792,2023
High-income countries,2023-04-20,3834,2023
High-income countries,2023-04-21,3854,2023
High-income countries,2023-04-22,3780,2023
High-income countries,2023-04-23,3733,2023
High-income countries,2023-04-24,3772,2023
High-income countries,2023-04-25,3782,2023
High-income countries,2023-04-26,3774,2023
High-income countries,2023-04-27,3714,2023
High-income countries,2023-04-28,3682,2023
High-income countries,2023-04-29,3683,2023
High-income countries,2023-04-30,3416,2023
High-income countries,2023-05-01,3368,2023
High-income countries,2023-05-02,3323,2023
High-income countries,2023-05-03,3305,2023
High-income countries,2023-05-04,3300,2023
High-income countries,2023-05-05,3274,2023
High-income countries,2023-05-06,3261,2023
High-income countries,2023-05-07,3387,2023
High-income countries,2023-05-08,3387,2023
High-income countries,2023-05-09,3385,2023
High-income countries,2023-05-10,3359,2023
High-income countries,2023-05-11,3322,2023
High-income countries,2023-05-12,3272,2023
High-income countries,2023-05-13,3245,2023
High-income countries,2023-05-14,3722,2023
High-income countries,2023-05-15,3706,2023
High-income countries,2023-05-16,4505,2023
High-income countries,2023-05-17,4506,2023
High-income countries,2023-05-18,4501,2023
High-income countries,2023-05-19,4493,2023
High-income countries,2023-05-20,4483,2023
High-income countries,2023-05-21,2374,2023
High-income countries,2023-05-22,2295,2023
High-income countries,2023-05-23,2258,2023
High-income countries,2023-05-24,2244,2023
High-income countries,2023-05-25,2217,2023
High-income countries,2023-05-26,2205,2023
High-income countries,2023-05-27,2173,2023
High-income countries,2023-05-28,2179,2023
High-income countries,2023-05-29,2154,2023
High-income countries,2023-05-30,2061,2023
High-income countries,2023-05-31,2033,2023
High-income countries,2023-06-01,2017,2023
High-income countries,2023-06-02,2057,2023
High-income countries,2023-06-03,2070,2023
High-income countries,2023-06-04,2025,2023
High-income countries,2023-06-05,2007,2023
High-income countries,2023-06-06,1938,2023
High-income countries,2023-06-07,1955,2023
High-income countries,2023-06-08,1945,2023
High-income countries,2023-06-09,1899,2023
High-income countries,2023-06-10,1875,2023
High-income countries,2023-06-11,1863,2023
High-income countries,2023-06-12,1831,2023
High-income countries,2023-06-13,1800,2023
High-income countries,2023-06-14,1762,2023
High-income countries,2023-06-15,1752,2023
High-income countries,2023-06-16,1735,2023
High-income countries,2023-06-17,1726,2023
High-income countries,2023-06-18,1591,2023
High-income countries,2023-06-19,1563,2023
High-income countries,2023-06-20,1515,2023
High-income countries,2023-06-21,1507,2023
High-income countries,2023-06-22,1483,2023
High-income countries,2023-06-23,1458,2023
High-income countries,2023-06-24,1445,2023
High-income countries,2023-06-25,1224,2023
High-income countries,2023-06-26,1209,2023
High-income countries,2023-06-27,1173,2023
High-income countries,2023-06-28,1165,2023
High-income countries,2023-06-29,1161,2023
High-income countries,2023-06-30,1145,2023
High-income countries,2023-07-01,1135,2023
High-income countries,2023-07-02,890,2023
High-income countries,2023-07-03,999,2023
High-income countries,2023-07-04,947,2023
High-income countries,2023-07-05,933,2023
High-income countries,2023-07-06,923,2023
High-income countries,2023-07-07,927,2023
High-income countries,2023-07-08,921,2023
High-income countries,2023-07-09,873,2023
High-income countries,2023-07-10,774,2023
High-income countries,2023-07-11,781,2023
High-income countries,2023-07-12,792,2023
High-income countries,2023-07-13,787,2023
High-income countries,2023-07-14,785,2023
High-income countries,2023-07-15,798,2023
High-income countries,2023-07-16,791,2023
High-income countries,2023-07-17,857,2023
High-income countries,2023-07-18,903,2023
High-income countries,2023-07-19,897,2023
High-income countries,2023-07-20,904,2023
High-income countries,2023-07-21,905,2023
High-income countries,2023-07-22,886,2023
High-income countries,2023-07-23,893,2023
High-income countries,2023-07-24,962,2023
High-income countries,2023-07-25,954,2023
High-income countries,2023-07-26,949,2023
High-income countries,2023-07-27,944,2023
High-income countries,2023-07-28,952,2023
High-income countries,2023-07-29,956,2023
High-income countries,2023-07-30,983,2023
High-income countries,2023-07-31,1011,2023
High-income countries,2023-08-01,1136,2023
High-income countries,2023-08-02,1256,2023
High-income countries,2023-08-03,1274,2023
High-income countries,2023-08-04,1280,2023
High-income countries,2023-08-05,1288,2023
High-income countries,2023-08-06,1296,2023
High-income countries,2023-08-07,1186,2023
High-income countries,2023-08-08,1304,2023
High-income countries,2023-08-09,1208,2023
High-income countries,2023-08-10,1201,2023
High-income countries,2023-08-11,1203,2023
High-income countries,2023-08-12,1235,2023
High-income countries,2023-08-13,1228,2023
High-income countries,2023-08-14,1372,2023
High-income countries,2023-08-15,1519,2023
High-income countries,2023-08-16,1516,2023
High-income countries,2023-08-17,1526,2023
High-income countries,2023-08-18,1542,2023
High-income countries,2023-08-19,1533,2023
High-income countries,2023-08-20,1568,2023
High-income countries,2023-08-21,1583,2023
High-income countries,2023-08-22,1884,2023
High-income countries,2023-08-23,1894,2023
High-income countries,2023-08-24,1904,2023
High-income countries,2023-08-25,1897,2023
High-income countries,2023-08-26,1904,2023
High-income countries,2023-08-27,1940,2023
High-income countries,2023-08-28,1771,2023
High-income countries,2023-08-29,1784,2023
High-income countries,2023-08-30,1785,2023
High-income countries,2023-08-31,1795,2023
High-income countries,2023-09-01,1811,2023
High-income countries,2023-09-02,1803,2023
High-income countries,2023-09-03,1783,2023
High-income countries,2023-09-04,1939,2023
High-income countries,2023-09-05,2105,2023
High-income countries,2023-09-06,2105,2023
High-income countries,2023-09-07,2126,2023
High-income countries,2023-09-08,2148,2023
High-income countries,2023-09-09,2156,2023
High-income countries,2023-09-10,2188,2023
High-income countries,2023-09-11,2076,2023
High-income countries,2023-09-12,2184,2023
High-income countries,2023-09-13,2195,2023
High-income countries,2023-09-14,2189,2023
High-income countries,2023-09-15,2181,2023
High-income countries,2023-09-16,2199,2023
High-income countries,2023-09-17,2214,2023
High-income countries,2023-09-18,2215,2023
High-income countries,2023-09-19,2229,2023
High-income countries,2023-09-20,2248,2023
High-income countries,2023-09-21,2254,2023
High-income countries,2023-09-22,2266,2023
High-income countries,2023-09-23,2257,2023
High-income countries,2023-09-24,2274,2023
High-income countries,2023-09-25,2263,2023
High-income countries,2023-09-26,2362,2023
High-income countries,2023-09-27,2357,2023
High-income countries,2023-09-28,2364,2023
High-income countries,2023-09-29,2366,2023
High-income countries,2023-09-30,2389,2023
High-income countries,2023-10-01,2389,2023
High-income countries,2023-10-02,2479,2023
High-income countries,2023-10-03,2434,2023
High-income countries,2023-10-04,2445,2023
High-income countries,2023-10-05,2440,2023
High-income countries,2023-10-06,2460,2023
High-income countries,2023-10-07,2469,2023
High-income countries,2023-10-08,2493,2023
High-income countries,2023-10-09,2460,2023
High-income countries,2023-10-10,2351,2023
High-income countries,2023-10-11,2365,2023
High-income countries,2023-10-12,2392,2023
High-income countries,2023-10-13,2397,2023
High-income countries,2023-10-14,2404,2023
High-income countries,2023-10-15,2412,2023
High-income countries,2023-10-16,2459,2023
High-income countries,2023-10-17,2569,2023
High-income countries,2023-10-18,2595,2023
High-income countries,2023-10-19,2592,2023
High-income countries,2023-10-20,2607,2023
High-income countries,2023-10-21,2626,2023
High-income countries,2023-10-22,2633,2023
High-income countries,2023-10-23,2567,2023
High-income countries,2023-10-24,2393,2023
High-income countries,2023-10-25,2303,2023
High-income countries,2023-10-26,2254,2023
High-income countries,2023-10-27,2178,2023
High-income countries,2023-10-28,2100,2023
High-income countries,2023-10-29,2020,2023
High-income countries,2023-10-30,2597,2023
High-income countries,2023-10-31,2512,2023
High-income countries,2023-11-01,2476,2023
High-income countries,2023-11-02,2421,2023
High-income countries,2023-11-03,2370,2023
High-income countries,2023-11-04,2325,2023
High-income countries,2023-11-05,2153,2023
High-income countries,2023-11-06,2391,2023
High-income countries,2023-11-07,2542,2023
High-income countries,2023-11-08,2546,2023
High-income countries,2023-11-09,2545,2023
High-income countries,2023-11-10,2547,2023
High-income countries,2023-11-11,2547,2023
High-income countries,2023-11-12,2546,2023
High-income countries,2023-11-13,2513,2023
High-income countries,2023-11-14,2569,2023
High-income countries,2023-11-15,2568,2023
High-income countries,2023-11-16,2569,2023
High-income countries,2023-11-17,2568,2023
High-income countries,2023-11-18,2570,2023
High-income countries,2023-11-19,2568,2023
High-income countries,2023-11-20,2549,2023
High-income countries,2023-11-21,2540,2023
High-income countries,2023-11-22,2537,2023
High-income countries,2023-11-23,2536,2023
High-income countries,2023-11-24,2535,2023
High-income countries,2023-11-25,2533,2023
High-income countries,2023-11-26,2533,2023
High-income countries,2023-11-27,2708,2023
High-income countries,2023-11-28,3024,2023
High-income countries,2023-11-29,3024,2023
High-income countries,2023-11-30,3024,2023
High-income countries,2023-12-01,3024,2023
High-income countries,2023-12-02,3024,2023
High-income countries,2023-12-03,3024,2023
High-income countries,2023-12-04,3144,2023
High-income countries,2023-12-05,3172,2023
High-income countries,2023-12-06,3172,2023
High-income countries,2023-12-07,3172,2023
High-income countries,2023-12-08,3172,2023
High-income countries,2023-12-09,3172,2023
High-income countries,2023-12-10,3172,2023
High-income countries,2023-12-11,3255,2023
High-income countries,2023-12-12,3286,2023
High-income countries,2023-12-13,3286,2023
High-income countries,2023-12-14,3286,2023
High-income countries,2023-12-15,3286,2023
High-income countries,2023-12-16,3286,2023
High-income countries,2023-12-17,3286,2023
High-income countries,2023-12-18,3170,2023
High-income countries,2023-12-19,3258,2023
High-income countries,2023-12-20,3258,2023
High-income countries,2023-12-21,3260,2023
High-income countries,2023-12-22,3260,2023
High-income countries,2023-12-23,3260,2023
High-income countries,2023-12-24,3260,2023
High-income countries,2023-12-25,3117,2023
High-income countries,2023-12-26,3455,2023
High-income countries,2023-12-27,3455,2023
High-income countries,2023-12-28,3453,2023
High-income countries,2023-12-29,3453,2023
High-income countries,2023-12-30,3453,2023
High-income countries,2023-12-31,3453,2023
High-income countries,2024-01-01,3569,2024
High-income countries,2024-01-02,3796,2024
High-income countries,2024-01-03,3796,2024
High-income countries,2024-01-04,3796,2024
High-income countries,2024-01-05,3796,2024
High-income countries,2024-01-06,3796,2024
High-income countries,2024-01-07,3796,2024
High-income countries,2024-01-08,3483,2024
High-income countries,2024-01-09,3585,2024
High-income countries,2024-01-10,3585,2024
High-income countries,2024-01-11,3585,2024
High-income countries,2024-01-12,3585,2024
High-income countries,2024-01-13,3585,2024
High-income countries,2024-01-14,3585,2024
High-income countries,2024-01-15,3512,2024
High-income countries,2024-01-16,3254,2024
High-income countries,2024-01-17,3254,2024
High-income countries,2024-01-18,3254,2024
High-income countries,2024-01-19,3254,2024
High-income countries,2024-01-20,3254,2024
High-income countries,2024-01-21,3254,2024
High-income countries,2024-01-22,2951,2024
High-income countries,2024-01-23,2703,2024
High-income countries,2024-01-24,2703,2024
High-income countries,2024-01-25,2703,2024
High-income countries,2024-01-26,2703,2024
High-income countries,2024-01-27,2703,2024
High-income countries,2024-01-28,2703,2024
High-income countries,2024-01-29,2589,2024
High-income countries,2024-01-30,2205,2024
High-income countries,2024-01-31,2205,2024
High-income countries,2024-02-01,2205,2024
High-income countries,2024-02-02,2205,2024
High-income countries,2024-02-03,2205,2024
High-income countries,2024-02-04,2205,2024
High-income countries,2024-02-05,2151,2024
High-income countries,2024-02-06,2016,2024
High-income countries,2024-02-07,2016,2024
High-income countries,2024-02-08,2016,2024
High-income countries,2024-02-09,2016,2024
High-income countries,2024-02-10,2016,2024
High-income countries,2024-02-11,2016,2024
High-income countries,2024-02-12,1956,2024
High-income countries,2024-02-13,1727,2024
High-income countries,2024-02-14,1727,2024
High-income countries,2024-02-15,1727,2024
High-income countries,2024-02-16,1727,2024
High-income countries,2024-02-17,1727,2024
High-income countries,2024-02-18,1727,2024
High-income countries,2024-02-19,1662,2024
High-income countries,2024-02-20,1600,2024
High-income countries,2024-02-21,1600,2024
High-income countries,2024-02-22,1600,2024
High-income countries,2024-02-23,1600,2024
High-income countries,2024-02-24,1600,2024
