Entity,Day,"Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)","Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)",Year
France,2023-04-30,89.88501,0.5534052,2023
France,2023-05-01,89.88501,0.5534052,2023
France,2023-05-02,89.88501,0.5534052,2023
France,2023-05-03,89.88501,0.5534052,2023
France,2023-05-04,89.88501,0.5534052,2023
France,2023-05-05,89.88501,0.5534052,2023
France,2023-05-06,89.88501,0.5534052,2023
France,2023-05-07,69.63571,0.5311801,2023
France,2023-05-08,69.63571,0.5311801,2023
France,2023-05-09,69.63571,0.5311801,2023
France,2023-05-10,69.63571,0.5311801,2023
France,2023-05-11,69.63571,0.5311801,2023
France,2023-05-12,69.63571,0.5311801,2023
France,2023-05-13,69.63571,0.5311801,2023
France,2023-05-14,53.962563,0.35560173,2023
France,2023-05-15,53.962563,0.35560173,2023
France,2023-05-16,53.962563,0.35560173,2023
France,2023-05-17,53.962563,0.35560173,2023
France,2023-05-18,53.962563,0.35560173,2023
France,2023-05-19,53.962563,0.35560173,2023
France,2023-05-20,53.962563,0.35560173,2023
France,2023-05-21,45.894848,0.29337144,2023
France,2023-05-22,45.894848,0.29337144,2023
France,2023-05-23,45.894848,0.29337144,2023
France,2023-05-24,45.894848,0.29337144,2023
France,2023-05-25,45.894848,0.29337144,2023
France,2023-05-26,45.894848,0.29337144,2023
France,2023-05-27,45.894848,0.29337144,2023
France,2023-05-28,56.073948,0.3311541,2023
France,2023-05-29,56.073948,0.3311541,2023
France,2023-05-30,56.073948,0.3311541,2023
France,2023-05-31,56.073948,0.3311541,2023
France,2023-06-01,56.073948,0.3311541,2023
France,2023-06-02,56.073948,0.3311541,2023
France,2023-06-03,56.073948,0.3311541,2023
France,2023-06-04,41.369816,0.24892122,2023
France,2023-06-05,41.369816,0.24892122,2023
France,2023-06-06,41.369816,0.24892122,2023
France,2023-06-07,41.369816,0.24892122,2023
France,2023-06-08,41.369816,0.24892122,2023
France,2023-06-09,41.369816,0.24892122,2023
France,2023-06-10,41.369816,0.24892122,2023
France,2023-06-11,34.711174,0.23558615,2023
France,2023-06-12,34.711174,0.23558615,2023
France,2023-06-13,34.711174,0.23558615,2023
France,2023-06-14,34.711174,0.23558615,2023
France,2023-06-15,34.711174,0.23558615,2023
France,2023-06-16,34.711174,0.23558615,2023
France,2023-06-17,34.711174,0.23558615,2023
France,2023-06-18,24.892122,0.14890823,2023
France,2023-06-19,24.892122,0.14890823,2023
France,2023-06-20,24.892122,0.14890823,2023
France,2023-06-21,24.892122,0.14890823,2023
France,2023-06-22,24.892122,0.14890823,2023
France,2023-06-23,24.892122,0.14890823,2023
France,2023-06-24,24.892122,0.14890823,2023
France,2023-06-25,17.740082,0.13779567,2023
France,2023-06-26,17.740082,0.13779567,2023
France,2023-06-27,17.740082,0.13779567,2023
France,2023-06-28,17.740082,0.13779567,2023
France,2023-06-29,17.740082,0.13779567,2023
France,2023-06-30,17.740082,0.13779567,2023
France,2023-07-01,17.740082,0.13779567,2023
France,2023-07-02,0.0,0.0,2023
Germany,2023-01-01,257.50284,1.6479692,2023
Germany,2023-01-02,257.50284,1.6479692,2023
Germany,2023-01-03,257.50284,1.6479692,2023
Germany,2023-01-04,257.50284,1.6479692,2023
Germany,2023-01-05,257.50284,1.6479692,2023
Germany,2023-01-06,257.50284,1.6479692,2023
Germany,2023-01-07,257.50284,1.6479692,2023
Germany,2023-01-08,221.39871,1.408419,2023
Germany,2023-01-09,221.39871,1.408419,2023
Germany,2023-01-10,221.39871,1.408419,2023
Germany,2023-01-11,221.39871,1.408419,2023
Germany,2023-01-12,221.39871,1.408419,2023
Germany,2023-01-13,221.39871,1.408419,2023
Germany,2023-01-14,221.39871,1.408419,2023
Germany,2023-01-15,151.35663,0.8783506,2023
Germany,2023-01-16,151.35663,0.8783506,2023
Germany,2023-01-17,151.35663,0.8783506,2023
Germany,2023-01-18,151.35663,0.8783506,2023
Germany,2023-01-19,151.35663,0.8783506,2023
Germany,2023-01-20,151.35663,0.8783506,2023
Germany,2023-01-21,151.35663,0.8783506,2023
Germany,2023-01-22,106.80709,0.5742408,2023
Germany,2023-01-23,106.80709,0.5742408,2023
Germany,2023-01-24,106.80709,0.5742408,2023
Germany,2023-01-25,106.80709,0.5742408,2023
Germany,2023-01-26,106.80709,0.5742408,2023
Germany,2023-01-27,106.80709,0.5742408,2023
Germany,2023-01-28,106.80709,0.5742408,2023
Germany,2023-01-29,124.52871,0.56234825,2023
Germany,2023-01-30,124.52871,0.56234825,2023
Germany,2023-01-31,124.52871,0.56234825,2023
Germany,2023-02-01,124.52871,0.56234825,2023
Germany,2023-02-02,124.52871,0.56234825,2023
Germany,2023-02-03,124.52871,0.56234825,2023
Germany,2023-02-04,124.52871,0.56234825,2023
Germany,2023-02-05,143.12358,0.58443445,2023
Germany,2023-02-06,143.12358,0.58443445,2023
Germany,2023-02-07,143.12358,0.58443445,2023
Germany,2023-02-08,143.12358,0.58443445,2023
Germany,2023-02-09,143.12358,0.58443445,2023
Germany,2023-02-10,143.12358,0.58443445,2023
Germany,2023-02-11,143.12358,0.58443445,2023
Germany,2023-02-12,147.11948,0.77301645,2023
Germany,2023-02-13,147.11948,0.77301645,2023
Germany,2023-02-14,147.11948,0.77301645,2023
Germany,2023-02-15,147.11948,0.77301645,2023
Germany,2023-02-16,147.11948,0.77301645,2023
Germany,2023-02-17,147.11948,0.77301645,2023
Germany,2023-02-18,147.11948,0.77301645,2023
Germany,2023-02-19,166.24101,1.0210613,2023
Germany,2023-02-20,166.24101,1.0210613,2023
Germany,2023-02-21,166.24101,1.0210613,2023
Germany,2023-02-22,166.24101,1.0210613,2023
Germany,2023-02-23,166.24101,1.0210613,2023
Germany,2023-02-24,166.24101,1.0210613,2023
Germany,2023-02-25,166.24101,1.0210613,2023
Germany,2023-02-26,192.71725,1.0176635,2023
Germany,2023-02-27,192.71725,1.0176635,2023
Germany,2023-02-28,192.71725,1.0176635,2023
Germany,2023-03-01,192.71725,1.0176635,2023
Germany,2023-03-02,192.71725,1.0176635,2023
Germany,2023-03-03,192.71725,1.0176635,2023
Germany,2023-03-04,192.71725,1.0176635,2023
Germany,2023-03-05,146.65396,0.9089315,2023
Germany,2023-03-06,146.65396,0.9089315,2023
Germany,2023-03-07,146.65396,0.9089315,2023
Germany,2023-03-08,146.65396,0.9089315,2023
Germany,2023-03-09,146.65396,0.9089315,2023
Germany,2023-03-10,146.65396,0.9089315,2023
Germany,2023-03-11,146.65396,0.9089315,2023
Germany,2023-03-12,74.3421,0.97179216,2023
Germany,2023-03-13,74.3421,0.97179216,2023
Germany,2023-03-14,74.3421,0.97179216,2023
Germany,2023-03-15,74.3421,0.97179216,2023
Germany,2023-03-16,74.3421,0.97179216,2023
Germany,2023-03-17,74.3421,0.97179216,2023
Germany,2023-03-18,74.3421,0.97179216,2023
Germany,2023-03-19,68.479065,1.0635347,2023
Germany,2023-03-20,68.479065,1.0635347,2023
Germany,2023-03-21,68.479065,1.0635347,2023
Germany,2023-03-22,68.479065,1.0635347,2023
Germany,2023-03-23,68.479065,1.0635347,2023
Germany,2023-03-24,68.479065,1.0635347,2023
Germany,2023-03-25,68.479065,1.0635347,2023
Germany,2023-03-26,55.451614,0.92592084,2023
Germany,2023-03-27,55.451614,0.92592084,2023
Germany,2023-03-28,55.451614,0.92592084,2023
Germany,2023-03-29,55.451614,0.92592084,2023
Germany,2023-03-30,55.451614,0.92592084,2023
Germany,2023-03-31,55.451614,0.92592084,2023
Germany,2023-04-01,55.451614,0.92592084,2023
Germany,2023-04-02,38.48433,0.732242,2023
Germany,2023-04-03,38.48433,0.732242,2023
Germany,2023-04-04,38.48433,0.732242,2023
Germany,2023-04-05,38.48433,0.732242,2023
Germany,2023-04-06,38.48433,0.732242,2023
Germany,2023-04-07,38.48433,0.732242,2023
Germany,2023-04-08,38.48433,0.732242,2023
Germany,2023-04-09,24.938702,0.47230458,2023
Germany,2023-04-10,24.938702,0.47230458,2023
Germany,2023-04-11,24.938702,0.47230458,2023
Germany,2023-04-12,24.938702,0.47230458,2023
Germany,2023-04-13,24.938702,0.47230458,2023
Germany,2023-04-14,24.938702,0.47230458,2023
Germany,2023-04-15,24.938702,0.47230458,2023
Germany,2023-04-16,22.162638,0.5164769,2023
Germany,2023-04-17,22.162638,0.5164769,2023
Germany,2023-04-18,22.162638,0.5164769,2023
Germany,2023-04-19,22.162638,0.5164769,2023
Germany,2023-04-20,22.162638,0.5164769,2023
Germany,2023-04-21,22.162638,0.5164769,2023
Germany,2023-04-22,22.162638,0.5164769,2023
Germany,2023-04-23,19.483414,0.39245453,2023
Germany,2023-04-24,19.483414,0.39245453,2023
Germany,2023-04-25,19.483414,0.39245453,2023
Germany,2023-04-26,19.483414,0.39245453,2023
Germany,2023-04-27,19.483414,0.39245453,2023
Germany,2023-04-28,19.483414,0.39245453,2023
Germany,2023-04-29,19.483414,0.39245453,2023
Germany,2023-04-30,15.618331,0.27522784,2023
Germany,2023-05-01,15.618331,0.27522784,2023
Germany,2023-05-02,15.618331,0.27522784,2023
Germany,2023-05-03,15.618331,0.27522784,2023
Germany,2023-05-04,15.618331,0.27522784,2023
Germany,2023-05-05,15.618331,0.27522784,2023
Germany,2023-05-06,15.618331,0.27522784,2023
Germany,2023-05-07,12.504179,0.28372252,2023
Germany,2023-05-08,12.504179,0.28372252,2023
Germany,2023-05-09,12.504179,0.28372252,2023
Germany,2023-05-10,12.504179,0.28372252,2023
Germany,2023-05-11,12.504179,0.28372252,2023
Germany,2023-05-12,12.504179,0.28372252,2023
Germany,2023-05-13,12.504179,0.28372252,2023
Germany,2023-05-14,11.396472,0.18518417,2023
Germany,2023-05-15,11.396472,0.18518417,2023
Germany,2023-05-16,11.396472,0.18518417,2023
Germany,2023-05-17,11.396472,0.18518417,2023
Germany,2023-05-18,11.396472,0.18518417,2023
Germany,2023-05-19,11.396472,0.18518417,2023
Germany,2023-05-20,11.396472,0.18518417,2023
Germany,2023-05-21,7.405668,0.14440967,2023
Germany,2023-05-22,7.405668,0.14440967,2023
Germany,2023-05-23,7.405668,0.14440967,2023
Germany,2023-05-24,7.405668,0.14440967,2023
Germany,2023-05-25,7.405668,0.14440967,2023
Germany,2023-05-26,7.405668,0.14440967,2023
Germany,2023-05-27,7.405668,0.14440967,2023
Germany,2023-05-28,7.25786,0.12232349,2023
Germany,2023-05-29,7.25786,0.12232349,2023
Germany,2023-05-30,7.25786,0.12232349,2023
Germany,2023-05-31,7.25786,0.12232349,2023
Germany,2023-06-01,7.25786,0.12232349,2023
Germany,2023-06-02,7.25786,0.12232349,2023
Germany,2023-06-03,7.25786,0.12232349,2023
Germany,2023-06-04,4.7009597,0.09344155,2023
Germany,2023-06-05,4.7009597,0.09344155,2023
Germany,2023-06-06,4.7009597,0.09344155,2023
Germany,2023-06-07,4.7009597,0.09344155,2023
Germany,2023-06-08,4.7009597,0.09344155,2023
Germany,2023-06-09,4.7009597,0.09344155,2023
Germany,2023-06-10,4.7009597,0.09344155,2023
Germany,2023-06-11,4.063858,0.054365993,2023
Germany,2023-06-12,4.063858,0.054365993,2023
Germany,2023-06-13,4.063858,0.054365993,2023
Germany,2023-06-14,4.063858,0.054365993,2023
Germany,2023-06-15,4.063858,0.054365993,2023
Germany,2023-06-16,4.063858,0.054365993,2023
Germany,2023-06-17,4.063858,0.054365993,2023
Germany,2023-06-18,3.4216597,0.050968118,2023
Germany,2023-06-19,3.4216597,0.050968118,2023
Germany,2023-06-20,3.4216597,0.050968118,2023
Germany,2023-06-21,3.4216597,0.050968118,2023
Germany,2023-06-22,3.4216597,0.050968118,2023
Germany,2023-06-23,3.4216597,0.050968118,2023
Germany,2023-06-24,3.4216597,0.050968118,2023
Germany,2023-06-25,2.595976,0.025484059,2023
Germany,2023-06-26,2.595976,0.025484059,2023
Germany,2023-06-27,2.595976,0.025484059,2023
Germany,2023-06-28,2.595976,0.025484059,2023
Germany,2023-06-29,2.595976,0.025484059,2023
Germany,2023-06-30,2.595976,0.025484059,2023
Germany,2023-07-01,2.595976,0.025484059,2023
Germany,2023-07-02,1.8671321,0.013591498,2023
Germany,2023-07-03,1.8671321,0.013591498,2023
Germany,2023-07-04,1.8671321,0.013591498,2023
Germany,2023-07-05,1.8671321,0.013591498,2023
Germany,2023-07-06,1.8671321,0.013591498,2023
Germany,2023-07-07,1.8671321,0.013591498,2023
Germany,2023-07-08,1.8671321,0.013591498,2023
Germany,2023-07-09,0.0,0.0,2023
Germany,2023-07-10,0.0,0.0,2023
High-income countries,2023-01-01,308.57822,1.3856981,2023
High-income countries,2023-01-02,315.2275,1.36767,2023
High-income countries,2023-01-03,290.2709,1.396468,2023
High-income countries,2023-01-04,273.02408,1.392722,2023
High-income countries,2023-01-05,282.31845,1.3347749,2023
High-income countries,2023-01-06,295.64185,1.3262291,2023
High-income countries,2023-01-07,303.69415,1.1448954,2023
High-income countries,2023-01-08,303.19196,1.0800414,2023
High-income countries,2023-01-09,316.61368,1.0393028,2023
High-income countries,2023-01-10,316.39618,1.0085148,2023
High-income countries,2023-01-11,310.51074,0.95829386,2023
High-income countries,2023-01-12,317.7216,0.9508017,2023
High-income countries,2023-01-13,303.66608,1.1363497,2023
High-income countries,2023-01-14,288.32083,1.1379886,2023
High-income countries,2023-01-15,263.1528,1.0661107,2023
High-income countries,2023-01-16,247.02136,1.0501899,2023
High-income countries,2023-01-17,239.13658,1.0473803,2023
High-income countries,2023-01-18,240.89384,1.0246696,2023
High-income countries,2023-01-19,229.69904,1.0160068,2023
High-income countries,2023-01-20,200.53932,0.9220037,2023
High-income countries,2023-01-21,191.34914,0.90737057,2023
High-income countries,2023-01-22,176.4683,0.8674514,2023
High-income countries,2023-01-23,167.08719,0.85492545,2023
High-income countries,2023-01-24,162.59856,0.8435702,2023
High-income countries,2023-01-25,156.15987,0.8353756,2023
High-income countries,2023-01-26,151.16939,0.82624453,2023
High-income countries,2023-01-27,145.77562,0.82636166,2023
High-income countries,2023-01-28,141.56198,0.814421,2023
High-income countries,2023-01-29,138.68921,0.78328174,2023
High-income countries,2023-01-30,136.96332,0.7803551,2023
High-income countries,2023-01-31,135.14975,0.776609,2023
High-income countries,2023-02-01,129.99269,2.200119,2023
High-income countries,2023-02-02,125.318985,2.259588,2023
High-income countries,2023-02-03,120.759895,2.2530324,2023
High-income countries,2023-02-04,118.14466,2.282884,2023
High-income countries,2023-02-05,116.13852,2.300912,2023
High-income countries,2023-02-06,113.334694,2.3147256,2023
High-income countries,2023-02-07,113.20709,2.333573,2023
High-income countries,2023-02-08,112.76084,0.93218833,2023
High-income countries,2023-02-09,110.905365,0.89742005,2023
High-income countries,2023-02-10,108.28943,0.8859477,2023
High-income countries,2023-02-11,106.78034,0.87482655,2023
High-income countries,2023-02-12,105.16239,0.8678026,2023
High-income countries,2023-02-13,103.92232,0.8578521,2023
High-income countries,2023-02-14,102.2799,0.8542231,2023
High-income countries,2023-02-15,100.78568,0.8531695,2023
High-income countries,2023-02-16,99.34965,0.8512965,2023
High-income countries,2023-02-17,95.25483,0.78152573,2023
High-income countries,2023-02-18,94.22934,0.77356535,2023
High-income countries,2023-02-19,95.01531,0.78714484,2023
High-income countries,2023-02-20,95.57828,0.7839841,2023
High-income countries,2023-02-21,95.25483,0.7760237,2023
High-income countries,2023-02-22,93.77735,0.76712674,2023
High-income countries,2023-02-23,92.67542,0.75448376,2023
High-income countries,2023-02-24,62.415646,0.41089806,2023
High-income countries,2023-02-25,92.288055,0.6753478,2023
High-income countries,2023-02-26,94.634735,0.6659826,2023
High-income countries,2023-02-27,94.853065,0.6678557,2023
High-income countries,2023-02-28,94.54776,0.66832393,2023
High-income countries,2023-03-01,93.915726,0.6646949,2023
High-income countries,2023-03-02,93.19975,0.6639925,2023
High-income countries,2023-03-03,92.7542,0.6637584,2023
High-income countries,2023-03-04,88.65119,0.6470181,2023
High-income countries,2023-03-05,84.79144,0.63308734,2023
High-income countries,2023-03-06,84.772484,0.6343751,2023
High-income countries,2023-03-07,84.94059,0.6322679,2023
High-income countries,2023-03-08,84.95604,0.63051194,2023
High-income countries,2023-03-09,85.11724,0.63109726,2023
High-income countries,2023-03-10,85.09933,0.6265317,2023
High-income countries,2023-03-11,78.29481,0.59141225,2023
High-income countries,2023-03-12,74.57343,0.5918805,2023
High-income countries,2023-03-13,75.58288,0.5918805,2023
High-income countries,2023-03-14,75.55186,0.5972655,2023
High-income countries,2023-03-15,75.23976,0.6003092,2023
High-income countries,2023-03-16,74.93423,0.59269994,2023
High-income countries,2023-03-17,73.59277,0.59960675,2023
High-income countries,2023-03-18,68.845795,0.57830095,2023
High-income countries,2023-03-19,68.781876,0.6014798,2023
High-income countries,2023-03-20,68.57092,0.6031187,2023
High-income countries,2023-03-21,68.23788,0.5967972,2023
High-income countries,2023-03-22,67.710495,0.5921146,2023
High-income countries,2023-03-23,66.915504,0.5994897,2023
High-income countries,2023-03-24,67.5637,0.5959778,2023
High-income countries,2023-03-25,69.68082,0.6329703,2023
High-income countries,2023-03-26,69.839554,0.62044436,2023
High-income countries,2023-03-27,70.519936,0.6262976,2023
High-income countries,2023-03-28,70.13362,0.6229027,2023
High-income countries,2023-03-29,69.462845,0.62173206,2023
High-income countries,2023-03-30,69.00804,0.61517644,2023
High-income countries,2023-03-31,67.34748,0.6189225,2023
High-income countries,2023-04-01,68.393105,0.5753743,2023
High-income countries,2023-04-02,68.074684,0.5551221,2023
High-income countries,2023-04-03,69.501236,0.5504395,2023
High-income countries,2023-04-04,68.59762,0.54423505,2023
High-income countries,2023-04-05,68.07433,0.53580636,2023
High-income countries,2023-04-06,67.78764,0.5380306,2023
High-income countries,2023-04-07,68.23998,0.5203538,2023
High-income countries,2023-04-08,46.92643,0.29336482,2023
High-income countries,2023-04-09,57.16435,0.50384766,2023
High-income countries,2023-04-10,55.517124,0.5010381,2023
High-income countries,2023-04-11,55.469597,0.49705786,2023
High-income countries,2023-04-12,54.895626,0.5012722,2023
High-income countries,2023-04-13,54.960484,0.49237525,2023
High-income countries,2023-04-14,54.99443,0.49366298,2023
High-income countries,2023-04-15,55.32268,0.49670666,2023
High-income countries,2023-04-16,55.37103,0.44566634,2023
High-income countries,2023-04-17,57.24641,0.4467199,2023
High-income countries,2023-04-18,57.763485,0.45175374,2023
High-income countries,2023-04-19,58.7089,0.44391036,2023
High-income countries,2023-04-20,58.75877,0.4488271,2023
High-income countries,2023-04-21,59.093227,0.4511684,2023
High-income countries,2023-04-22,59.158665,0.4425056,2023
High-income countries,2023-04-23,58.07605,0.43700352,2023
High-income countries,2023-04-24,58.11784,0.44156906,2023
High-income countries,2023-04-25,57.899982,0.44273973,2023
High-income countries,2023-04-26,57.68037,0.4418032,2023
High-income countries,2023-04-27,57.343807,0.4347793,2023
High-income countries,2023-04-28,57.329174,0.43103322,2023
High-income countries,2023-04-29,57.597137,0.4311503,2023
High-income countries,2023-04-30,54.87608,0.39989394,2023
High-income countries,2023-05-01,54.437904,0.39427483,2023
High-income countries,2023-05-02,54.58084,0.38900688,2023
High-income countries,2023-05-03,55.065372,0.38689974,2023
High-income countries,2023-05-04,56.466873,0.3863144,2023
High-income countries,2023-05-05,56.601616,0.3832707,2023
High-income countries,2023-05-06,55.500385,0.38174886,2023
High-income countries,2023-05-07,51.9436,0.39649907,2023
High-income countries,2023-05-08,53.532757,0.39649907,2023
High-income countries,2023-05-09,54.61069,0.3962649,2023
High-income countries,2023-05-10,53.254494,0.39322123,2023
High-income countries,2023-05-11,51.033653,0.38888982,2023
High-income countries,2023-05-12,49.829525,0.38303658,2023
High-income countries,2023-05-13,49.80728,0.37987584,2023
High-income countries,2023-05-14,50.29884,0.43571582,2023
High-income countries,2023-05-15,48.774067,0.43384278,2023
High-income countries,2023-05-16,48.16521,0.52737767,2023
High-income countries,2023-05-17,48.2104,0.5274947,2023
High-income countries,2023-05-18,48.275723,0.5269094,2023
High-income countries,2023-05-19,48.031055,0.5259729,2023
High-income countries,2023-05-20,47.76157,0.52480227,2023
High-income countries,2023-05-21,35.283966,0.27791223,2023
High-income countries,2023-05-22,35.201553,0.26866412,2023
High-income countries,2023-05-23,34.867683,0.2643327,2023
High-income countries,2023-05-24,34.623486,0.2626938,2023
High-income countries,2023-05-25,34.201233,0.25953305,2023
High-income countries,2023-05-26,33.9911,0.25812826,2023
High-income countries,2023-05-27,33.9177,0.2543822,2023
High-income countries,2023-05-28,32.29881,0.25508457,2023
High-income countries,2023-05-29,30.202528,0.25215796,2023
High-income countries,2023-05-30,31.371422,0.2412709,2023
High-income countries,2023-05-31,31.2821,0.23799309,2023
High-income countries,2023-06-01,31.786535,0.23612005,2023
High-income countries,2023-06-02,31.881006,0.24080265,2023
High-income countries,2023-06-03,29.686155,0.24232449,2023
High-income countries,2023-06-04,27.46637,0.23705657,2023
High-income countries,2023-06-05,28.652939,0.2349494,2023
High-income countries,2023-06-06,24.827608,0.22687191,2023
High-income countries,2023-06-07,25.013506,0.22886202,2023
High-income countries,2023-06-08,23.800127,0.22769137,2023
High-income countries,2023-06-09,23.785847,0.22230639,2023
High-income countries,2023-06-10,26.219393,0.21949682,2023
High-income countries,2023-06-11,27.101711,0.21809204,2023
High-income countries,2023-06-12,25.998491,0.21434596,2023
High-income countries,2023-06-13,26.522709,0.21071695,2023
High-income countries,2023-06-14,23.320278,0.20626847,2023
High-income countries,2023-06-15,21.46632,0.20509782,2023
High-income countries,2023-06-16,18.983957,0.20310773,2023
High-income countries,2023-06-17,16.43405,0.20205414,2023
High-income countries,2023-06-18,13.419743,0.18625037,2023
High-income countries,2023-06-19,22.239418,0.18297255,2023
High-income countries,2023-06-20,21.60153,0.17735343,2023
High-income countries,2023-06-21,21.514786,0.1764169,2023
High-income countries,2023-06-22,21.445366,0.17360735,2023
High-income countries,2023-06-23,21.391867,0.17068073,2023
High-income countries,2023-06-24,21.350426,0.16915888,2023
High-income countries,2023-06-25,20.705515,0.14328752,2023
High-income countries,2023-06-26,19.902918,0.14153156,2023
High-income countries,2023-06-27,19.871193,0.13731721,2023
High-income countries,2023-06-28,19.790535,0.13638069,2023
High-income countries,2023-06-29,19.739143,0.13591243,2023
High-income countries,2023-06-30,19.708357,0.13403939,2023
High-income countries,2023-07-01,19.671246,0.13286874,2023
High-income countries,2023-07-02,18.255814,0.104187824,2023
High-income countries,2023-07-03,19.224878,0.116947904,2023
High-income countries,2023-07-04,19.733759,0.11086053,2023
High-income countries,2023-07-05,19.700396,0.109221615,2023
High-income countries,2023-07-06,19.678972,0.108050965,2023
High-income countries,2023-07-07,19.65357,0.10851923,2023
High-income countries,2023-07-08,19.637297,0.10781684,2023
High-income countries,2023-07-09,19.321457,0.10219772,2023
High-income countries,2023-07-10,22.17386,0.090608284,2023
High-income countries,2023-07-11,21.616398,0.09142774,2023
High-income countries,2023-07-12,21.634426,0.09271546,2023
High-income countries,2023-07-13,21.642738,0.09213013,2023
High-income countries,2023-07-14,21.655966,0.091896005,2023
High-income countries,2023-07-15,21.674229,0.093417846,2023
High-income countries,2023-07-16,21.697992,0.09259839,2023
High-income countries,2023-07-17,27.471052,0.10032468,2023
High-income countries,2023-07-18,27.47948,0.10570967,2023
High-income countries,2023-07-19,27.4906,0.105007276,2023
High-income countries,2023-07-20,27.50418,0.105826735,2023
High-income countries,2023-07-21,27.520452,0.1059438,2023
High-income countries,2023-07-22,27.540705,0.10371956,2023
High-income countries,2023-07-23,27.651096,0.10453902,2023
High-income countries,2023-07-24,35.18856,0.1126165,2023
High-income countries,2023-07-25,35.227306,0.11167998,2023
High-income countries,2023-07-26,35.266407,0.11109465,2023
High-income countries,2023-07-27,35.314053,0.11050933,2023
High-income countries,2023-07-28,35.346832,0.11144585,2023
High-income countries,2023-07-29,35.38359,0.11191411,2023
High-income countries,2023-07-30,35.59056,0.115074866,2023
High-income countries,2023-07-31,41.178307,0.11835269,2023
High-income countries,2023-08-01,80.15602,0.1329858,2023
High-income countries,2023-08-02,80.24254,0.1470336,2023
High-income countries,2023-08-03,80.31512,0.14914078,2023
High-income countries,2023-08-04,80.3987,0.14984316,2023
High-income countries,2023-08-05,80.478424,0.15077968,2023
High-income countries,2023-08-06,80.702484,0.1517162,2023
High-income countries,2023-08-07,45.667397,0.13883905,2023
High-income countries,2023-08-08,14.016306,0.15265273,2023
High-income countries,2023-08-09,14.038666,0.14141448,2023
High-income countries,2023-08-10,14.057279,0.14059503,2023
High-income countries,2023-08-11,14.114172,0.14082916,2023
High-income countries,2023-08-12,14.144609,0.14457524,2023
High-income countries,2023-08-13,14.397352,0.14375578,2023
High-income countries,2023-08-14,45.359985,0.16061313,2023
High-income countries,2023-08-15,38.259056,0.1778217,2023
High-income countries,2023-08-16,38.306583,0.17747049,2023
High-income countries,2023-08-17,38.287853,0.17864114,2023
High-income countries,2023-08-18,38.37612,0.18051419,2023
High-income countries,2023-08-19,38.472347,0.1794606,2023
High-income countries,2023-08-20,38.807625,0.18355787,2023
High-income countries,2023-08-21,39.104618,0.18531385,2023
High-income countries,2023-08-22,39.21665,0.2205504,2023
High-income countries,2023-08-23,39.42643,0.22172105,2023
High-income countries,2023-08-24,39.67519,0.2228917,2023
High-income countries,2023-08-25,39.724125,0.22207224,2023
High-income countries,2023-08-26,39.83241,0.2228917,2023
High-income countries,2023-08-27,40.33813,0.22710605,2023
High-income countries,2023-08-28,37.336117,0.20732206,2023
High-income countries,2023-08-29,37.448616,0.2088439,2023
High-income countries,2023-08-30,37.57481,0.20896097,2023
High-income countries,2023-08-31,37.67537,0.21013162,2023
High-income countries,2023-09-01,37.861736,0.21200466,2023
High-income countries,2023-09-02,37.971546,0.21106814,2023
High-income countries,2023-09-03,38.348495,0.20872684,2023
High-income countries,2023-09-04,23.99387,0.22698897,2023
High-income countries,2023-09-05,24.231396,0.24642177,2023
High-income countries,2023-09-06,24.583176,0.24642177,2023
High-income countries,2023-09-07,24.863312,0.24888013,2023
High-income countries,2023-09-08,25.068995,0.25145555,2023
High-income countries,2023-09-09,25.287086,0.25239208,2023
High-income countries,2023-09-10,25.730997,0.25613815,2023
High-income countries,2023-09-11,10.415504,0.24302688,2023
High-income countries,2023-09-12,10.594614,0.2556699,2023
High-income countries,2023-09-13,10.956345,0.25695762,2023
High-income countries,2023-09-14,11.184973,0.2562552,2023
High-income countries,2023-09-15,11.346873,0.2553187,2023
High-income countries,2023-09-16,11.485947,0.25742587,2023
High-income countries,2023-09-17,12.128751,0.25918186,2023
High-income countries,2023-09-18,12.084148,0.25929892,2023
High-income countries,2023-09-19,12.222403,0.2609378,2023
High-income countries,2023-09-20,12.292524,0.26316205,2023
High-income countries,2023-09-21,12.370606,0.26386446,2023
High-income countries,2023-09-22,12.512021,0.26526922,2023
High-income countries,2023-09-23,12.616677,0.26421565,2023
High-income countries,2023-09-24,13.382516,0.26620576,2023
High-income countries,2023-09-25,14.52987,0.26491803,2023
High-income countries,2023-09-26,14.776994,0.27650747,2023
High-income countries,2023-09-27,14.857183,0.27592215,2023
High-income countries,2023-09-28,14.969917,0.2767416,2023
High-income countries,2023-09-29,15.0921335,0.27697572,2023
High-income countries,2023-09-30,15.292197,0.2796682,2023
High-income countries,2023-10-01,15.131818,0.2796682,2023
High-income countries,2023-10-02,15.352135,0.29020405,2023
High-income countries,2023-10-03,15.417339,0.28493613,2023
High-income countries,2023-10-04,15.719953,0.28622386,2023
High-income countries,2023-10-05,15.799557,0.28563854,2023
High-income countries,2023-10-06,15.822736,0.28797984,2023
High-income countries,2023-10-07,15.772983,0.2890334,2023
High-income countries,2023-10-08,15.542248,0.29184297,2023
High-income countries,2023-10-09,15.43408,0.28797984,2023
High-income countries,2023-10-10,15.309172,0.27521974,2023
High-income countries,2023-10-11,15.00773,0.27685866,2023
