Entity,Day,"COVID-19 doses (cumulative, per hundred)","People vaccinated (cumulative, per hundred)","People fully vaccinated (cumulative, per hundred)","Booster doses (cumulative, per hundred)",Year
Brazil,2022-06-17,213.58699,87.693214,80.00041,48.41516,2022
Brazil,2022-06-18,213.63672,87.69675,80.00835,48.453583,2022
Brazil,2022-06-19,213.65944,87.697655,80.01287,48.470913,2022
Brazil,2022-06-20,213.8769,87.708435,80.05714,48.63361,2022
Brazil,2022-06-21,214.13641,87.721176,80.0744,48.863575,2022
Brazil,2022-06-22,214.37666,87.73356,80.11172,49.054436,2022
Brazil,2022-06-23,214.5804,87.747215,80.14382,49.212746,2022
Brazil,2022-06-24,214.75404,87.75433,80.154175,49.369522,2022
Brazil,2022-06-25,214.75603,87.755104,80.15464,49.370277,2022
Brazil,2022-06-26,214.8237,87.75662,80.15825,49.43289,2022
Brazil,2022-06-27,215.02844,87.76465,80.170975,49.617542,2022
Brazil,2022-06-29,216.24203,87.80645,80.31215,50.652817,2022
Brazil,2022-06-30,216.28171,87.816124,80.32284,50.67234,2022
Brazil,2022-07-01,216.58861,87.84191,80.39251,50.885704,2022
Brazil,2022-07-02,216.69356,87.847305,80.407974,50.96998,2022
Brazil,2022-07-03,216.8746,87.85497,80.42751,51.124176,2022
Brazil,2022-07-04,217.25595,87.86535,80.44863,51.47925,2022
Brazil,2022-07-05,217.41644,87.875626,80.46862,51.609707,2022
Brazil,2022-07-07,217.79843,87.902245,80.517975,51.916355,2022
Brazil,2022-07-09,217.98659,87.91289,80.54764,52.064644,2022
Brazil,2022-07-10,218.02615,87.91407,80.5528,52.097927,2022
Brazil,2022-07-11,218.56113,87.92062,80.57302,52.606316,2022
Brazil,2022-07-13,218.75294,87.93014,80.6055,52.7565,2022
Brazil,2022-07-14,219.2748,87.943924,80.64533,53.22502,2022
Brazil,2022-07-16,219.43864,87.95454,80.67838,53.345478,2022
Brazil,2022-07-17,219.47417,87.95589,80.68253,53.375553,2022
Brazil,2022-07-24,221.2577,88.06595,80.914505,11.991503,2022
Brazil,2022-08-08,221.40088,88.36372,81.233765,54.361706,2022
Brazil,2022-08-09,221.50703,88.37432,81.28282,54.40911,2022
Brazil,2022-08-10,221.60403,88.391304,81.30194,54.47308,2022
Brazil,2022-08-11,221.80238,88.40462,81.30946,54.651024,2022
Brazil,2022-08-12,221.98575,88.43085,81.350075,54.768192,2022
Brazil,2022-08-14,222.05841,88.43931,81.36303,54.819557,2022
Brazil,2022-08-15,222.11395,88.449135,81.37898,54.84966,2022
Brazil,2022-08-18,222.62593,88.49016,81.44583,55.26361,2022
Brazil,2022-08-19,222.64674,88.49581,81.45203,55.272617,2022
Brazil,2022-08-20,222.68645,88.512566,81.460205,55.28742,2022
Brazil,2022-08-21,222.694,88.51815,81.46177,55.287987,2022
Brazil,2022-08-22,222.72276,88.5264,81.46999,55.300316,2022
Brazil,2022-08-23,222.80872,88.586464,81.48567,55.31101,2022
Brazil,2022-08-24,222.85806,88.61268,81.50063,55.322247,2022
Brazil,2022-08-25,222.88489,88.6207,81.51031,55.33145,2022
Brazil,2022-08-26,222.91396,88.63135,81.51873,55.341614,2022
Brazil,2022-08-27,222.92725,88.63546,81.524734,55.344807,2022
Brazil,2022-08-28,222.92908,88.63564,81.52481,55.34638,2022
Brazil,2022-08-29,223.51125,88.668884,81.59872,55.822464,2022
Brazil,2022-08-30,223.5386,88.675934,81.60732,55.83421,2022
Brazil,2022-08-31,223.63918,88.689606,81.6265,55.902096,2022
Brazil,2022-09-01,223.7132,88.700325,81.64714,55.945015,2022
Brazil,2022-09-02,223.73485,88.70794,81.6528,55.953766,2022
Brazil,2022-09-03,223.82039,88.71763,81.67253,56.0101,2022
Brazil,2022-09-04,223.83801,88.71972,81.67546,56.022717,2022
Brazil,2022-09-05,223.8563,88.723114,81.68003,56.03308,2022
Brazil,2022-09-06,223.91052,88.73651,81.694725,56.059315,2022
Brazil,2022-09-07,223.91635,88.73936,81.69584,56.061184,2022
Brazil,2022-09-08,223.932,88.743355,81.70046,56.068237,2022
Brazil,2022-09-09,224.02109,88.75457,81.71822,56.128517,2022
Brazil,2022-09-10,224.04808,88.75806,81.72449,56.145817,2022
Brazil,2022-09-11,224.05646,88.75898,81.72615,56.151623,2022
Brazil,2022-09-12,224.08551,88.76309,81.73277,56.17,2022
Brazil,2022-09-13,224.13913,88.782425,81.76148,56.17559,2022
Brazil,2022-09-14,224.21626,88.79225,81.77915,56.225395,2022
Brazil,2022-09-15,224.26201,88.79874,81.79111,56.252785,2022
Brazil,2022-09-16,224.28384,88.805595,81.80109,56.257828,2022
Brazil,2022-09-17,224.34814,88.81289,81.81515,56.30095,2022
Brazil,2022-09-18,224.36261,88.81536,81.818794,56.30931,2022
Brazil,2022-09-19,224.38031,88.82007,81.826004,56.315117,2022
Brazil,2022-09-20,224.39748,88.82405,81.833725,56.320595,2022
Brazil,2022-09-21,224.4698,88.83371,81.85377,56.363937,2022
Brazil,2022-09-23,224.56337,88.85017,81.87905,56.417976,2022
Brazil,2022-09-24,224.59554,88.85422,81.88629,56.438923,2022
Brazil,2022-09-25,224.60786,88.85545,81.88899,56.44734,2022
Brazil,2022-09-26,224.82442,89.062416,81.89285,56.453083,2022
Brazil,2022-09-27,224.84041,89.06682,81.89955,56.458015,2022
Brazil,2022-09-28,224.89682,89.0737,81.91131,11.991503,2022
Brazil,2022-10-07,224.93915,89.09689,81.931816,56.494675,2022
Brazil,2022-10-08,224.93927,89.09689,81.93192,56.494675,2022
Brazil,2022-10-09,224.93929,89.09689,81.93194,56.494675,2022
Brazil,2022-10-10,224.93974,89.09717,81.93213,56.494675,2022
Brazil,2022-10-11,224.93985,89.09717,81.932236,56.494675,2022
Brazil,2022-10-13,224.94858,89.10115,81.93699,56.494675,2022
Brazil,2022-10-14,224.94875,89.10115,81.93715,56.494675,2022
Brazil,2022-10-15,224.94885,89.10115,81.93726,56.494675,2022
Brazil,2022-10-16,224.9489,89.10115,81.93731,56.494675,2022
Brazil,2022-10-17,224.94943,89.10115,81.937836,56.494675,2022
Brazil,2022-10-18,224.95805,89.10129,81.94632,56.494675,2022
Brazil,2022-10-19,224.95816,89.10129,81.946434,56.494675,2022
Brazil,2022-10-20,224.95831,89.10129,81.94659,56.494675,2022
Brazil,2022-10-21,224.95839,89.10129,81.946655,56.494675,2022
Brazil,2022-10-22,224.95848,89.10129,81.94675,56.494675,2022
Brazil,2022-10-23,224.95848,89.10129,81.946754,56.494675,2022
Brazil,2022-10-24,224.9585,89.10129,81.94676,56.494675,2022
Brazil,2022-10-25,224.95859,89.10129,81.94685,56.494675,2022
Brazil,2022-10-26,224.95868,89.10129,81.946945,56.494675,2022
Brazil,2022-10-27,224.95879,89.10129,81.94706,56.494675,2022
Brazil,2022-10-28,224.95894,89.10129,81.94721,56.494675,2022
Brazil,2022-10-31,224.95897,89.10129,81.947235,56.494675,2022
Brazil,2022-11-01,224.9591,89.10129,81.94737,56.494675,2022
Brazil,2022-11-02,224.95923,89.10129,81.947495,56.494675,2022
Brazil,2022-11-04,224.965,89.10689,81.94766,56.494675,2022
Brazil,2022-11-09,224.96703,89.10787,81.94871,56.494675,2022
Brazil,2022-11-11,224.9707,89.10787,81.952385,56.494675,2022
Brazil,2022-11-14,224.97356,89.10787,81.95524,56.494675,2022
Brazil,2022-11-16,225.12444,89.2406,82.10612,56.494675,2022
Brazil,2022-11-18,225.12558,89.2406,82.10726,56.494675,2022
Brazil,2022-11-19,225.12573,89.2406,82.10742,56.494675,2022
Brazil,2022-11-20,225.12578,89.2406,82.10746,56.494675,2022
Brazil,2022-11-21,225.1282,89.2406,82.10989,56.494675,2022
Brazil,2022-11-22,225.12837,89.2406,82.110054,56.494675,2022
Brazil,2022-11-23,225.12863,89.2406,82.110306,56.494675,2022
Brazil,2022-11-24,225.12912,89.2406,82.11081,56.494675,2022
Brazil,2022-11-25,225.1292,89.2406,82.11087,56.494675,2022
Brazil,2022-11-26,225.12933,89.2406,82.111015,56.494675,2022
Brazil,2022-11-27,225.12941,89.2406,82.11109,56.494675,2022
Brazil,2022-11-29,225.68001,89.39273,82.35215,56.65457,2022
Brazil,2022-11-30,226.46234,89.41669,82.80288,56.962265,2022
Brazil,2022-12-01,226.487,89.424484,82.80813,56.97394,2022
Brazil,2022-12-03,226.50398,89.42908,82.813225,56.98128,2022
Brazil,2022-12-04,226.50726,89.430016,82.81398,56.982864,2022
Brazil,2022-12-05,226.51912,89.433304,82.817245,56.98824,2022
Brazil,2022-12-07,226.5513,89.443306,82.8264,57.001335,2022
Brazil,2022-12-09,226.56335,89.446724,82.82939,57.007,2022
Brazil,2022-12-10,226.5701,89.44893,82.83151,57.00943,2022
Brazil,2022-12-11,226.572,89.449524,82.83209,57.010166,2022
Brazil,2022-12-12,226.5855,89.45305,82.8359,57.016396,2022
Brazil,2022-12-13,226.59726,89.45641,82.83898,57.02175,2022
Brazil,2022-12-15,226.59946,89.457085,82.83972,57.02254,2022
Brazil,2022-12-16,227.33507,89.53855,82.97408,57.544212,2022
Brazil,2022-12-17,227.34985,89.54068,82.97667,57.554302,2022
Brazil,2022-12-18,228.31248,89.642,83.13955,58.256454,2022
Brazil,2022-12-20,228.32745,89.64408,83.142624,58.26629,2022
Brazil,2022-12-22,228.34085,89.646065,83.145,58.27534,2022
Brazil,2022-12-23,228.34134,89.64621,83.14535,11.991503,2022
Brazil,2022-12-24,228.36826,89.650505,83.150055,58.29331,2022
Brazil,2022-12-25,228.37566,89.651634,83.151505,58.298134,2022
Brazil,2022-12-26,228.37718,89.65174,83.15192,58.299137,2022
Brazil,2022-12-27,228.38626,89.6548,83.155495,58.303616,2022
Brazil,2022-12-29,228.39622,89.65619,83.15778,58.309906,2022
Brazil,2022-12-30,228.3967,89.65637,83.158134,11.991503,2022
Brazil,2022-12-31,228.39723,89.65679,83.158646,58.309906,2022
Brazil,2023-01-01,228.39728,89.65681,83.15866,11.991503,2023
Brazil,2023-01-02,157.72528999999997,79.13549,68.27796000000001,58.309906,2023
Brazil,2023-01-03,228.43585,89.66165,83.1669,58.33547,2023
Brazil,2023-01-04,228.44319,89.66272,83.16855,58.340107,2023
Brazil,2023-01-06,229.30618,89.77791,83.33781,58.920963,2023
Brazil,2023-01-07,229.32845,89.781235,83.342384,58.935368,2023
Brazil,2023-01-08,229.34091,89.783,83.344795,58.94369,2023
Brazil,2023-01-09,229.34093,89.783005,83.3448,11.991503,2023
Brazil,2023-01-10,229.34126,89.7831,83.34504,58.94369,2023
Brazil,2023-01-11,229.34636,89.783714,83.34706,58.946445,2023
Brazil,2023-01-12,229.34685,89.78388,83.34738,11.991503,2023
Brazil,2023-01-13,229.34729,89.78405,83.34769,58.946445,2023
Brazil,2023-01-14,229.34758,89.78415,83.34787,11.991503,2023
Brazil,2023-01-15,229.34775,89.78423,83.34795,58.946445,2023
Brazil,2023-01-16,229.34776,89.78425,83.34796,11.991503,2023
Brazil,2023-01-17,229.45963,89.84214,83.36366,58.988205,2023
Brazil,2023-01-18,229.46004,89.842285,83.36392,11.991503,2023
Brazil,2023-01-19,229.46385,89.842415,83.364235,58.991573,2023
Brazil,2023-01-21,229.50018,89.84665,83.37247,59.0155,2023
Brazil,2023-01-22,229.50021,89.84667,83.37248,11.991503,2023
Brazil,2023-01-23,157.72528999999997,79.13549,68.27796000000001,59.0155,2023
Brazil,2023-01-24,229.50346,89.84673,83.37568,11.991503,2023
Brazil,2023-01-25,229.89278,89.88841,83.44691,59.29269,2023
Brazil,2023-01-26,229.90822,89.89024,83.45117,59.30206,2023
Brazil,2023-01-27,229.94302,89.89119,83.45464,59.332516,2023
Brazil,2023-01-28,229.94322,89.891266,83.45475,11.991503,2023
Brazil,2023-01-29,229.94324,89.891266,83.45477,59.332516,2023
Brazil,2023-01-31,229.94443,89.89146,83.45546,59.33283,2023
Brazil,2023-02-02,229.96828,89.8939,83.46174,59.34799,2023
Brazil,2023-02-03,230.1211,89.91008,83.50083,59.446594,2023
Brazil,2023-02-04,230.12207,89.91017,83.501236,59.447086,2023
Brazil,2023-02-05,230.12248,89.910385,83.50143,11.991503,2023
Brazil,2023-02-06,157.72528999999997,79.13549,68.27796000000001,59.447086,2023
Brazil,2023-02-07,230.15573,89.91497,83.50932,59.468063,2023
Brazil,2023-02-08,230.15729,89.91524,83.51017,59.468517,2023
Brazil,2023-02-11,230.2843,89.93834,83.54151,59.54127,2023
Brazil,2023-02-13,230.32314,89.94612,83.54952,59.56441,2023
Brazil,2023-02-14,230.32512,89.94629,83.55017,59.565575,2023
Brazil,2023-02-15,230.34824,89.949974,83.55413,59.581066,2023
Brazil,2023-02-16,230.35101,89.95,83.55521,59.582745,2023
Brazil,2023-02-17,230.35248,89.95038,83.55572,59.583317,2023
Brazil,2023-02-19,230.35257,89.95041,83.55577,11.991503,2023
Brazil,2023-02-20,230.35258,89.95042,83.55578,59.583317,2023
Brazil,2023-02-21,230.61053,90.01822,83.6055,59.724346,2023
Brazil,2023-02-24,230.6137,90.018555,83.6064,59.726276,2023
Brazil,2023-02-26,230.61903,90.0188,83.60783,59.729942,2023
Brazil,2023-02-28,230.70573,90.04861,83.63029,59.764412,2023
Brazil,2023-03-02,230.72011,90.05234,83.633705,59.77163,2023
Brazil,2023-03-03,230.73376,90.05612,83.636826,59.77839,2023
Brazil,2023-03-04,230.73833,90.05641,83.63794,59.781548,2023
Brazil,2023-03-05,230.73836,90.05643,83.637955,11.991503,2023
Brazil,2023-03-06,157.72528999999997,79.13549,68.27796000000001,59.781548,2023
Brazil,2023-03-07,230.74367,90.05665,83.63987,59.784718,2023
Brazil,2023-03-08,230.74867,90.056816,83.642044,59.787388,2023
Brazil,2023-03-10,230.85756,90.07951,83.66617,59.849514,2023
Brazil,2023-03-11,231.07617,90.1322,83.71459,59.96738,2023
Brazil,2023-03-13,231.08922,90.13482,83.717316,59.975094,2023
Brazil,2023-03-14,231.17444,90.15582,83.739876,60.017197,2023
Brazil,2023-03-16,231.20561,90.15602,83.74006,60.048004,2023
Brazil,2023-03-18,231.26352,90.16764,83.756294,60.07808,2023
Brazil,2023-03-19,231.26389,90.167816,83.75648,11.991503,2023
Brazil,2023-03-20,157.72528999999997,79.13549,68.27796000000001,60.07808,2023
Brazil,2023-03-21,231.28746,90.17226,83.762344,60.09142,2023
Brazil,2023-03-22,231.29897,90.17484,83.7655,60.09737,2023
Brazil,2023-12-29,245.46909,79.13549,68.27796000000001,11.991503,2023
Canada,2022-06-17,221.55872,84.39657,80.96111,56.201046,2022
Canada,2022-06-18,221.6049,84.39883,80.964676,56.241405,2022
Canada,2022-06-19,221.6371,84.4009,80.96875,56.267445,2022
Canada,2022-06-20,221.65314,84.401825,80.97063,56.280685,2022
Canada,2022-06-21,221.69086,84.403915,80.97334,56.313595,2022
Canada,2022-06-22,221.76543,84.40809,80.97944,56.377895,2022
Canada,2022-06-23,221.97511,84.42116,80.9894,56.564556,2022
Canada,2022-06-24,222.0371,84.42439,80.99428,56.618423,2022
Canada,2022-06-25,222.07675,84.42601,80.99701,56.653732,2022
Canada,2022-06-26,222.10779,84.427605,81.00037,56.67981,2022
Canada,2022-06-27,222.12,84.428246,81.00181,56.68994,2022
Canada,2022-06-28,222.15614,84.4301,81.00428,56.721764,2022
Canada,2022-06-29,222.20413,84.43202,81.00738,56.764732,2022
Canada,2022-06-30,222.26326,84.43544,81.014534,56.813286,2022
Canada,2022-07-01,222.32016,84.4382,81.018814,56.863132,2022
Canada,2022-07-02,222.32698,84.43869,81.019485,56.868797,2022
Canada,2022-07-03,222.35828,84.44027,81.02195,56.896065,2022
Canada,2022-07-04,222.37149,84.440895,81.02311,56.907482,2022
Canada,2022-07-05,222.415,84.4429,81.02571,56.94638,2022
Canada,2022-07-06,222.53087,84.45004,81.03689,57.04393,2022
Canada,2022-07-07,222.79912,84.45676,81.04727,57.295097,2022
Canada,2022-07-08,222.84573,84.45852,81.0498,57.337418,2022
Canada,2022-07-09,222.95146,84.463066,81.05527,57.433132,2022
Canada,2022-07-10,223.00412,84.46542,81.05779,57.4809,2022
Canada,2022-07-11,223.02551,84.46659,81.05915,57.499767,2022
Canada,2022-07-12,223.07976,84.46917,81.06176,57.548832,2022
Canada,2022-07-13,223.3036,84.47955,81.07522,57.74883,2022
Canada,2022-07-14,223.38216,84.48255,81.07812,57.821487,2022
Canada,2022-07-15,223.49844,84.48764,81.08313,57.927677,2022
Canada,2022-07-16,223.6129,84.49156,81.0865,58.03484,2022
Canada,2022-07-17,223.70586,84.49478,81.08927,58.12179,2022
Canada,2022-07-18,223.74464,84.495804,81.090256,58.158585,2022
Canada,2022-07-19,223.84132,84.49892,81.093254,58.249146,2022
Canada,2022-07-20,224.01912,78.25493,81.10106,58.412113,2022
Canada,2022-07-21,224.26439,78.25493,81.10919,58.641148,2022
Canada,2022-07-22,224.39948,78.25493,75.708435,58.76666,2022
Canada,2022-07-23,224.52989,78.25493,75.708435,58.887447,2022
Canada,2022-07-24,224.61487,78.25493,75.708435,58.966457,2022
Canada,2022-07-25,224.65714,78.25493,75.708435,59.005936,2022
Canada,2022-07-26,224.74391,78.25493,75.708435,59.08609,2022
Canada,2022-07-27,225.30107,84.50038,81.11302,59.687656,2022
Canada,2022-07-28,225.52237,84.50977,81.12203,59.89056,2022
Canada,2022-07-29,225.60135,78.25493,81.12673,59.985794,2022
Canada,2022-07-30,225.62172,78.25493,81.12831,60.029152,2022
Canada,2022-07-31,225.67097,78.25493,81.13098,60.097015,2022
Canada,2022-08-01,225.89618,84.62738,81.13269,60.1361,2022
Canada,2022-08-02,225.93846,84.64178,81.13361,60.163067,2022
Canada,2022-08-03,226.03123,84.64881,81.137344,60.245087,2022
Canada,2022-08-04,226.21991,78.25493,81.14633,60.423077,2022
Canada,2022-08-05,226.29239,84.64918,81.14956,60.49365,2022
Canada,2022-08-06,226.36711,84.65409,81.153595,60.559437,2022
Canada,2022-08-07,226.42589,78.25493,81.1558,60.6036,2022
Canada,2022-08-08,226.46606,78.25493,81.15654,60.620205,2022
Canada,2022-08-09,226.5456,78.25493,81.15881,60.68045,2022
Canada,2022-08-10,226.72772,78.25493,81.165474,60.82709,2022
Canada,2022-08-11,229.32942,78.25493,81.172386,60.932728,2022
Canada,2022-08-12,226.83438,84.6637,81.17611,60.994583,2022
Canada,2022-08-13,226.90244,84.6731,81.17928,61.050053,2022
Canada,2022-08-14,226.95486,84.682106,81.18171,61.091053,2022
Canada,2022-08-15,226.97311,84.68442,81.18261,61.10609,2022
Canada,2022-08-16,227.0354,84.69968,81.18512,61.150597,2022
Canada,2022-08-17,227.35286,84.72797,81.192696,61.43219,2022
Canada,2022-08-18,227.55301,84.77015,81.202934,61.579914,2022
Canada,2022-08-19,227.6767,84.80401,81.208595,61.6641,2022
Canada,2022-08-20,227.76411,84.82791,81.21173,62.914585,2022
Canada,2022-08-21,227.812,84.8395,81.21357,62.914585,2022
Canada,2022-08-22,227.84464,84.846344,81.21521,62.914585,2022
Canada,2022-08-23,227.92035,84.87096,81.21771,62.914585,2022
Canada,2022-08-24,228.09285,84.91244,81.22485,62.914585,2022
Canada,2022-08-25,228.19316,78.25493,81.22856,61.71042,2022
Canada,2022-08-26,228.29173,84.97699,81.2321,62.082645,2022
Canada,2022-08-27,228.32494,84.98137,81.23476,62.108814,2022
Canada,2022-08-28,228.34581,84.98487,81.23642,62.12452,2022
Canada,2022-08-29,228.46056,85.02536,81.239426,62.19578,2022
Canada,2022-08-30,228.52585,85.0469,81.24223,62.236713,2022
Canada,2022-08-31,228.68726,85.08612,81.2497,62.351437,2022
Canada,2022-09-01,228.8867,85.142654,81.260475,62.483578,2022
Canada,2022-09-02,228.97346,85.16919,81.26408,62.540195,2022
Canada,2022-09-03,229.01302,85.1737,81.26695,62.572365,2022
Canada,2022-09-04,229.03578,85.17653,81.26871,62.590538,2022
Canada,2022-09-05,229.11606,85.20631,81.27074,62.639008,2022
Canada,2022-09-06,229.13051,85.21038,81.27118,62.64895,2022
Canada,2022-09-07,229.26376,85.244255,81.27655,62.742966,2022
Canada,2022-09-08,229.39508,85.28199,81.28369,62.82939,2022
Canada,2022-09-09,229.46724,85.309525,81.28609,62.87163,2022
Canada,2022-09-10,229.49637,85.313385,81.288124,62.894855,2022
Canada,2022-09-11,229.5206,85.31613,81.28987,62.914585,2022
Canada,2022-09-12,229.64331,85.37097,81.292145,62.98019,2022
Canada,2022-09-13,229.70256,85.396774,81.29414,63.011642,2022
Canada,2022-09-14,229.84802,85.43961,81.298744,63.10967,2022
Canada,2022-09-15,230.01562,85.4844,81.30336,63.227875,2022
Canada,2022-09-16,230.12978,85.52672,81.30568,63.297386,2022
Canada,2022-09-17,230.17511,85.529495,81.30752,63.3381,2022
Canada,2022-09-18,230.20534,85.53135,81.30874,63.365242,2022
Canada,2022-09-19,230.3367,85.58993,81.31121,63.435566,2022
Canada,2022-09-20,230.41391,85.61546,81.31304,63.48541,2022
Canada,2022-09-21,230.56374,85.656006,81.31792,63.58981,2022
Canada,2022-09-22,230.82014,85.69935,81.32393,63.79687,2022
Canada,2022-09-23,230.94444,85.73709,81.326935,63.88043,2022
Canada,2022-09-24,231.00143,85.73969,81.32936,63.93238,2022
Canada,2022-09-25,231.03076,85.741394,81.33123,63.95813,2022
Canada,2022-09-26,231.17549,85.80475,81.33525,64.0355,2022
Canada,2022-09-27,231.31255,85.828026,81.337204,64.14732,2022
Canada,2022-09-28,231.60649,85.86653,81.34234,64.39761,2022
Canada,2022-09-29,232.11235,85.91163,81.34858,64.852135,2022
Canada,2022-09-30,232.29935,85.94762,81.35208,64.99965,2022
Canada,2022-10-01,232.3886,85.94928,81.35393,65.085396,2022
Canada,2022-10-02,232.45193,85.95136,81.35662,65.143936,2022
Canada,2022-10-03,232.609,86.010895,81.36056,65.23753,2022
Canada,2022-10-04,232.72043,86.02653,81.36282,65.33108,2022
Canada,2022-10-05,232.8752,86.05519,81.36618,65.45383,2022
Canada,2022-10-06,233.38052,86.09707,81.37423,65.90922,2022
Canada,2022-10-07,233.54665,86.13056,81.37795,66.03814,2022
Canada,2022-10-08,233.89496,86.15677,81.391396,66.34679,2022
Canada,2022-10-09,233.94408,86.1578,81.3933,66.39297,2022
Canada,2022-10-10,234.076,86.2133,81.39751,66.46519,2022
Canada,2022-10-11,234.10345,86.22126,81.39792,66.484276,2022
Canada,2022-10-12,234.43713,86.26131,81.40914,66.7667,2022
Canada,2022-10-13,234.98979,86.31848,81.42046,67.25085,2022
Canada,2022-10-14,235.1544,86.35808,81.42399,67.37233,2022
Canada,2022-10-15,235.24101,86.36029,81.42699,67.45374,2022
Canada,2022-10-16,235.30402,86.3619,81.42916,67.51295,2022
Canada,2022-10-17,235.46162,86.424225,81.43312,67.60428,2022
Canada,2022-10-18,235.59117,86.450806,81.436485,67.70388,2022
Canada,2022-10-19,235.88597,86.49303,81.443985,67.94896,2022
Canada,2022-10-20,236.36633,86.616554,81.452675,68.29711,2022
Canada,2022-10-21,236.67973,86.66026,81.45768,68.56179,2022
Canada,2022-10-22,236.84065,86.6634,81.46123,68.716034,2022
Canada,2022-10-23,236.92175,86.66502,81.463356,68.79337,2022
Canada,2022-10-24,237.10052,86.731865,81.46684,68.901825,2022
Canada,2022-10-25,237.24995,86.757454,81.46884,69.02366,2022
Canada,2022-10-26,237.60258,86.80036,81.47666,69.32556,2022
Canada,2022-10-27,238.25346,86.97886,81.489456,69.78514,2022
Canada,2022-10-28,238.44739,87.015366,81.492775,69.93925,2022
Canada,2022-10-29,238.58134,87.01787,81.49539,70.068085,2022
Canada,2022-10-30,238.65588,87.01973,81.49788,70.138275,2022
Canada,2022-10-31,238.82054,87.082825,81.50144,70.236275,2022
Canada,2022-11-01,238.94571,87.10507,81.502975,70.33767,2022
Canada,2022-11-02,239.35953,87.14247,81.509674,70.70738,2022
Canada,2022-11-03,239.98653,87.34586,81.521484,71.11918,2022
Canada,2022-11-04,240.16112,87.37811,81.52409,71.25891,2022
Canada,2022-11-05,240.27898,87.380424,81.52673,71.37182,2022
Canada,2022-11-06,240.3481,87.38202,81.52874,71.43734,2022
Canada,2022-11-07,240.49461,78.25493,81.531845,71.52781,2022
Canada,2022-11-08,240.58186,78.25493,81.5338,71.627075,2022
Canada,2022-11-09,240.82333,87.40241,81.53971,71.8812,2022
Canada,2022-11-10,241.33818,78.25493,81.54984,72.26229,2022
Canada,2022-11-11,241.45,78.25493,81.5525,72.395424,2022
Canada,2022-11-12,241.54535,78.25493,81.55462,72.486496,2022
Canada,2022-11-13,241.60898,78.25493,81.55667,72.54647,2022
Canada,2022-11-14,241.63809,87.44589,81.55968,72.632515,2022
Canada,2022-11-15,242.06163,87.76666,81.56166,72.7333,2022
Canada,2022-11-16,242.36617,87.80272,81.5681,72.995346,2022
Canada,2022-11-17,242.76419,87.95124,81.57643,73.23652,2022
Canada,2022-11-18,243.03362,87.9857,81.58126,73.46665,2022
Canada,2022-11-20,243.19606,87.99086,81.586464,73.61872,2022
Canada,2022-11-21,243.35286,88.044395,81.58976,73.71872,2022
Canada,2022-11-22,243.46504,88.06598,81.591545,73.80751,2022
Canada,2022-11-23,243.72366,88.098785,81.59809,74.02678,2022
Canada,2022-11-24,244.20059,88.24947,81.61039,74.34073,2022
Canada,2022-11-25,244.34294,88.279465,81.61397,74.44952,2022
Canada,2022-11-26,244.42204,88.282364,81.61763,74.52205,2022
Canada,2022-11-27,244.47148,88.28412,81.62012,74.567245,2022
Canada,2022-11-28,244.6147,88.33356,81.62354,74.6576,2022
Canada,2022-11-29,244.70625,88.35158,81.62555,74.72912,2022
Canada,2022-11-30,244.92593,88.38164,81.63187,74.91243,2022
Canada,2022-12-01,245.31363,88.50505,81.64318,75.16539,2022
Canada,2022-12-02,245.4268,88.529,81.645935,75.25187,2022
Canada,2022-12-04,245.53323,88.53236,81.64991,75.35097,2022
Canada,2022-12-05,245.66022,88.57845,81.652626,75.429146,2022
Canada,2022-12-06,245.68924,88.59298,81.65293,75.443344,2022
Canada,2022-12-07,245.92192,88.619385,81.65976,75.64277,2022
Canada,2022-12-08,246.17406,88.73022,81.673164,75.770676,2022
Canada,2022-12-09,246.22633,88.7561,81.673805,75.79642,2022
Canada,2022-12-12,246.32758,88.80027,81.67621,75.851105,2022
Canada,2022-12-16,246.76726,88.81453,81.69129,76.261444,2022
Canada,2022-12-18,246.85075,88.81798,81.69523,76.33755,2022
Canada,2022-12-19,247.1234,88.94779,81.6998,76.4758,2022
Canada,2022-12-20,247.1915,88.96307,81.701706,76.52672,2022
Canada,2022-12-21,247.41844,88.98797,81.70939,76.721085,2022
Canada,2022-12-22,247.78073,89.11835,81.72512,76.937256,2022
Canada,2022-12-23,247.85373,89.13565,81.7277,76.99037,2022
Canada,2022-12-24,247.86942,89.136566,81.72848,77.00437,2022
Canada,2022-12-25,247.8769,89.1371,81.72896,77.01086,2022
Canada,2022-12-26,247.88814,89.14202,81.72945,77.01666,2022
Canada,2022-12-27,247.89479,89.14285,81.72962,77.022316,2022
Canada,2022-12-28,247.92798,89.14975,81.73039,77.04783,2022
Canada,2022-12-29,247.98009,89.16042,81.73252,77.08715,2022
Canada,2022-12-30,248.04025,89.17208,81.73535,77.13283,2022
Canada,2022-12-31,248.06985,89.17356,81.736496,77.15979,2022
Canada,2023-01-01,248.08044,89.174225,81.73714,77.169075,2023
Canada,2023-01-02,248.09227,89.17976,81.73752,77.17499,2023
Canada,2023-01-03,248.11557,89.18147,81.73807,77.19603,2023
Canada,2023-01-04,248.15508,89.183495,81.73988,77.23169,2023
Canada,2023-01-05,248.30379,89.24215,81.748215,77.31342,2023
Canada,2023-01-06,248.36949,89.25734,81.750946,77.36121,2023
Canada,2023-01-07,248.46999,89.26247,81.75544,77.45208,2023
