Entity,Day,Weekly cases,Year
France,2023-05-14,24280,2023
France,2023-05-15,24280,2023
France,2023-05-16,24280,2023
France,2023-05-17,24280,2023
France,2023-05-18,24280,2023
France,2023-05-19,24280,2023
France,2023-05-20,24280,2023
France,2023-05-21,20650,2023
France,2023-05-22,20650,2023
France,2023-05-23,20650,2023
France,2023-05-24,20650,2023
France,2023-05-25,20650,2023
France,2023-05-26,20650,2023
France,2023-05-27,20650,2023
France,2023-05-28,25230,2023
France,2023-05-29,25230,2023
France,2023-05-30,25230,2023
France,2023-05-31,25230,2023
France,2023-06-01,25230,2023
France,2023-06-02,25230,2023
France,2023-06-03,25230,2023
France,2023-06-04,18614,2023
France,2023-06-05,18614,2023
France,2023-06-06,18614,2023
France,2023-06-07,18614,2023
France,2023-06-08,18614,2023
France,2023-06-09,18614,2023
France,2023-06-10,18614,2023
France,2023-06-11,15618,2023
France,2023-06-12,15618,2023
France,2023-06-13,15618,2023
France,2023-06-14,15618,2023
France,2023-06-15,15618,2023
France,2023-06-16,15618,2023
France,2023-06-17,15618,2023
France,2023-06-18,11200,2023
France,2023-06-19,11200,2023
France,2023-06-20,11200,2023
France,2023-06-21,11200,2023
France,2023-06-22,11200,2023
France,2023-06-23,11200,2023
France,2023-06-24,11200,2023
France,2023-06-25,7982,2023
France,2023-06-26,7982,2023
France,2023-06-27,7982,2023
France,2023-06-28,7982,2023
France,2023-06-29,7982,2023
France,2023-06-30,7982,2023
France,2023-07-01,7982,2023
Germany,2023-01-01,151567,2023
Germany,2023-01-02,151567,2023
Germany,2023-01-03,151567,2023
Germany,2023-01-04,151567,2023
Germany,2023-01-05,151567,2023
Germany,2023-01-06,151567,2023
Germany,2023-01-07,151567,2023
Germany,2023-01-08,130316,2023
Germany,2023-01-09,130316,2023
Germany,2023-01-10,130316,2023
Germany,2023-01-11,130316,2023
Germany,2023-01-12,130316,2023
Germany,2023-01-13,130316,2023
Germany,2023-01-14,130316,2023
Germany,2023-01-15,89089,2023
Germany,2023-01-16,89089,2023
Germany,2023-01-17,89089,2023
Germany,2023-01-18,89089,2023
Germany,2023-01-19,89089,2023
Germany,2023-01-20,89089,2023
Germany,2023-01-21,89089,2023
Germany,2023-01-22,62867,2023
Germany,2023-01-23,62867,2023
Germany,2023-01-24,62867,2023
Germany,2023-01-25,62867,2023
Germany,2023-01-26,62867,2023
Germany,2023-01-27,62867,2023
Germany,2023-01-28,62867,2023
Germany,2023-01-29,73298,2023
Germany,2023-01-30,73298,2023
Germany,2023-01-31,73298,2023
Germany,2023-02-01,73298,2023
Germany,2023-02-02,73298,2023
Germany,2023-02-03,73298,2023
Germany,2023-02-04,73298,2023
Germany,2023-02-05,84243,2023
Germany,2023-02-06,84243,2023
Germany,2023-02-07,84243,2023
Germany,2023-02-08,84243,2023
Germany,2023-02-09,84243,2023
Germany,2023-02-10,84243,2023
Germany,2023-02-11,84243,2023
Germany,2023-02-12,86595,2023
Germany,2023-02-13,86595,2023
Germany,2023-02-14,86595,2023
Germany,2023-02-15,86595,2023
Germany,2023-02-16,86595,2023
Germany,2023-02-17,86595,2023
Germany,2023-02-18,86595,2023
Germany,2023-02-19,97850,2023
Germany,2023-02-20,97850,2023
Germany,2023-02-21,97850,2023
Germany,2023-02-22,97850,2023
Germany,2023-02-23,97850,2023
Germany,2023-02-24,97850,2023
Germany,2023-02-25,97850,2023
Germany,2023-02-26,113434,2023
Germany,2023-02-27,113434,2023
Germany,2023-02-28,113434,2023
Germany,2023-03-01,113434,2023
Germany,2023-03-02,113434,2023
Germany,2023-03-03,113434,2023
Germany,2023-03-04,113434,2023
Germany,2023-03-05,86321,2023
Germany,2023-03-06,86321,2023
Germany,2023-03-07,86321,2023
Germany,2023-03-08,86321,2023
Germany,2023-03-09,86321,2023
Germany,2023-03-10,86321,2023
Germany,2023-03-11,86321,2023
Germany,2023-03-12,43758,2023
Germany,2023-03-13,43758,2023
Germany,2023-03-14,43758,2023
Germany,2023-03-15,43758,2023
Germany,2023-03-16,43758,2023
Germany,2023-03-17,43758,2023
Germany,2023-03-18,43758,2023
Germany,2023-03-19,40307,2023
Germany,2023-03-20,40307,2023
Germany,2023-03-21,40307,2023
Germany,2023-03-22,40307,2023
Germany,2023-03-23,40307,2023
Germany,2023-03-24,40307,2023
Germany,2023-03-25,40307,2023
Germany,2023-03-26,32639,2023
Germany,2023-03-27,32639,2023
Germany,2023-03-28,32639,2023
Germany,2023-03-29,32639,2023
Germany,2023-03-30,32639,2023
Germany,2023-03-31,32639,2023
Germany,2023-04-01,32639,2023
Germany,2023-04-02,22652,2023
Germany,2023-04-03,22652,2023
Germany,2023-04-04,22652,2023
Germany,2023-04-05,22652,2023
Germany,2023-04-06,22652,2023
Germany,2023-04-07,22652,2023
Germany,2023-04-08,22652,2023
Germany,2023-04-09,14679,2023
Germany,2023-04-10,14679,2023
Germany,2023-04-11,14679,2023
Germany,2023-04-12,14679,2023
Germany,2023-04-13,14679,2023
Germany,2023-04-14,14679,2023
Germany,2023-04-15,14679,2023
Germany,2023-04-16,13045,2023
Germany,2023-04-17,13045,2023
Germany,2023-04-18,13045,2023
Germany,2023-04-19,13045,2023
Germany,2023-04-20,13045,2023
Germany,2023-04-21,13045,2023
Germany,2023-04-22,13045,2023
Germany,2023-04-23,11468,2023
Germany,2023-04-24,11468,2023
Germany,2023-04-25,11468,2023
Germany,2023-04-26,11468,2023
Germany,2023-04-27,11468,2023
Germany,2023-04-28,11468,2023
Germany,2023-04-29,11468,2023
Germany,2023-04-30,9193,2023
Germany,2023-05-01,9193,2023
Germany,2023-05-02,9193,2023
Germany,2023-05-03,9193,2023
Germany,2023-05-04,9193,2023
Germany,2023-05-05,9193,2023
Germany,2023-05-06,9193,2023
Germany,2023-05-07,7360,2023
Germany,2023-05-08,7360,2023
Germany,2023-05-09,7360,2023
Germany,2023-05-10,7360,2023
Germany,2023-05-11,7360,2023
Germany,2023-05-12,7360,2023
Germany,2023-05-13,7360,2023
Germany,2023-05-14,6708,2023
Germany,2023-05-15,6708,2023
Germany,2023-05-16,6708,2023
Germany,2023-05-17,6708,2023
Germany,2023-05-18,6708,2023
Germany,2023-05-19,6708,2023
Germany,2023-05-20,6708,2023
Germany,2023-05-21,4359,2023
Germany,2023-05-22,4359,2023
Germany,2023-05-23,4359,2023
Germany,2023-05-24,4359,2023
Germany,2023-05-25,4359,2023
Germany,2023-05-26,4359,2023
Germany,2023-05-27,4359,2023
Germany,2023-05-28,4272,2023
Germany,2023-05-29,4272,2023
Germany,2023-05-30,4272,2023
Germany,2023-05-31,4272,2023
Germany,2023-06-01,4272,2023
Germany,2023-06-02,4272,2023
Germany,2023-06-03,4272,2023
Germany,2023-06-04,2767,2023
Germany,2023-06-05,2767,2023
Germany,2023-06-06,2767,2023
Germany,2023-06-07,2767,2023
Germany,2023-06-08,2767,2023
Germany,2023-06-09,2767,2023
Germany,2023-06-10,2767,2023
Germany,2023-06-11,2392,2023
Germany,2023-06-12,2392,2023
Germany,2023-06-13,2392,2023
Germany,2023-06-14,2392,2023
Germany,2023-06-15,2392,2023
Germany,2023-06-16,2392,2023
Germany,2023-06-17,2392,2023
Germany,2023-06-18,2014,2023
Germany,2023-06-19,2014,2023
Germany,2023-06-20,2014,2023
Germany,2023-06-21,2014,2023
Germany,2023-06-22,2014,2023
Germany,2023-06-23,2014,2023
Germany,2023-06-24,2014,2023
Germany,2023-06-25,1528,2023
Germany,2023-06-26,1528,2023
Germany,2023-06-27,1528,2023
Germany,2023-06-28,1528,2023
Germany,2023-06-29,1528,2023
Germany,2023-06-30,1528,2023
Germany,2023-07-01,1528,2023
Germany,2023-07-02,1099,2023
Germany,2023-07-03,1099,2023
Germany,2023-07-04,1099,2023
Germany,2023-07-05,1099,2023
Germany,2023-07-06,1099,2023
Germany,2023-07-07,1099,2023
Germany,2023-07-08,1099,2023
Germany,2023-07-09,0,2023
High-income countries,2023-01-01,2635957,2023
High-income countries,2023-01-02,2692757,2023
High-income countries,2023-01-03,2479571,2023
High-income countries,2023-01-04,2332244,2023
High-income countries,2023-01-05,2411639,2023
High-income countries,2023-01-06,2525451,2023
High-income countries,2023-01-07,2594236,2023
High-income countries,2023-01-08,2589946,2023
High-income countries,2023-01-09,2704598,2023
High-income countries,2023-01-10,2702740,2023
High-income countries,2023-01-11,2652465,2023
High-income countries,2023-01-12,2714062,2023
High-income countries,2023-01-13,2593996,2023
High-income countries,2023-01-14,2462913,2023
High-income countries,2023-01-15,2247921,2023
High-income countries,2023-01-16,2110122,2023
High-income countries,2023-01-17,2042768,2023
High-income countries,2023-01-18,2057779,2023
High-income countries,2023-01-19,1962150,2023
High-income countries,2023-01-20,1713060,2023
High-income countries,2023-01-21,1634555,2023
High-income countries,2023-01-22,1507439,2023
High-income countries,2023-01-23,1427303,2023
High-income countries,2023-01-24,1388960,2023
High-income countries,2023-01-25,1333959,2023
High-income countries,2023-01-26,1291329,2023
High-income countries,2023-01-27,1245254,2023
High-income countries,2023-01-28,1209260,2023
High-income countries,2023-01-29,1184720,2023
High-income countries,2023-01-30,1169977,2023
High-income countries,2023-01-31,1154485,2023
High-income countries,2023-02-01,1110432,2023
High-income countries,2023-02-02,1070508,2023
High-income countries,2023-02-03,1031563,2023
High-income countries,2023-02-04,1009223,2023
High-income countries,2023-02-05,992086,2023
High-income countries,2023-02-06,968135,2023
High-income countries,2023-02-07,967045,2023
High-income countries,2023-02-08,963233,2023
High-income countries,2023-02-09,947383,2023
High-income countries,2023-02-10,925037,2023
High-income countries,2023-02-11,912146,2023
High-income countries,2023-02-12,898325,2023
High-income countries,2023-02-13,887732,2023
High-income countries,2023-02-14,873702,2023
High-income countries,2023-02-15,860938,2023
High-income countries,2023-02-16,848671,2023
High-income countries,2023-02-17,813692,2023
High-income countries,2023-02-18,804932,2023
High-income countries,2023-02-19,811646,2023
High-income countries,2023-02-20,816455,2023
High-income countries,2023-02-21,813692,2023
High-income countries,2023-02-22,801071,2023
High-income countries,2023-02-23,791658,2023
High-income countries,2023-02-24,533171,2023
High-income countries,2023-02-25,788349,2023
High-income countries,2023-02-26,808395,2023
High-income countries,2023-02-27,810260,2023
High-income countries,2023-02-28,807652,2023
High-income countries,2023-03-01,802253,2023
High-income countries,2023-03-02,796137,2023
High-income countries,2023-03-03,792331,2023
High-income countries,2023-03-04,757282,2023
High-income countries,2023-03-05,724311,2023
High-income countries,2023-03-06,724149,2023
High-income countries,2023-03-07,725585,2023
High-income countries,2023-03-08,725717,2023
High-income countries,2023-03-09,727094,2023
High-income countries,2023-03-10,726941,2023
High-income countries,2023-03-11,668815,2023
High-income countries,2023-03-12,637026,2023
High-income countries,2023-03-13,645649,2023
High-income countries,2023-03-14,645384,2023
High-income countries,2023-03-15,642718,2023
High-income countries,2023-03-16,640108,2023
High-income countries,2023-03-17,628649,2023
High-income countries,2023-03-18,588099,2023
High-income countries,2023-03-19,587553,2023
High-income countries,2023-03-20,585751,2023
High-income countries,2023-03-21,582906,2023
High-income countries,2023-03-22,578401,2023
High-income countries,2023-03-23,571610,2023
High-income countries,2023-03-24,577147,2023
High-income countries,2023-03-25,595232,2023
High-income countries,2023-03-26,596588,2023
High-income countries,2023-03-27,602400,2023
High-income countries,2023-03-28,599100,2023
High-income countries,2023-03-29,593370,2023
High-income countries,2023-03-30,589485,2023
High-income countries,2023-03-31,575300,2023
High-income countries,2023-04-01,584232,2023
High-income countries,2023-04-02,581512,2023
High-income countries,2023-04-03,593698,2023
High-income countries,2023-04-04,585979,2023
High-income countries,2023-04-05,581509,2023
High-income countries,2023-04-06,579060,2023
High-income countries,2023-04-07,582924,2023
High-income countries,2023-04-08,400858,2023
High-income countries,2023-04-09,488313,2023
High-income countries,2023-04-10,474242,2023
High-income countries,2023-04-11,473836,2023
High-income countries,2023-04-12,468933,2023
High-income countries,2023-04-13,469487,2023
High-income countries,2023-04-14,469777,2023
High-income countries,2023-04-15,472581,2023
High-income countries,2023-04-16,472994,2023
High-income countries,2023-04-17,489014,2023
High-income countries,2023-04-18,493431,2023
High-income countries,2023-04-19,501507,2023
High-income countries,2023-04-20,501933,2023
High-income countries,2023-04-21,504790,2023
High-income countries,2023-04-22,505349,2023
High-income countries,2023-04-23,496101,2023
High-income countries,2023-04-24,496458,2023
High-income countries,2023-04-25,494597,2023
High-income countries,2023-04-26,492721,2023
High-income countries,2023-04-27,489846,2023
High-income countries,2023-04-28,489721,2023
High-income countries,2023-04-29,492010,2023
High-income countries,2023-04-30,468766,2023
High-income countries,2023-05-01,465023,2023
High-income countries,2023-05-02,466244,2023
High-income countries,2023-05-03,470383,2023
High-income countries,2023-05-04,482355,2023
High-income countries,2023-05-05,483506,2023
High-income countries,2023-05-06,474099,2023
High-income countries,2023-05-07,443716,2023
High-income countries,2023-05-08,457291,2023
High-income countries,2023-05-09,466499,2023
High-income countries,2023-05-10,454914,2023
High-income countries,2023-05-11,435943,2023
High-income countries,2023-05-12,425657,2023
High-income countries,2023-05-13,425467,2023
High-income countries,2023-05-14,429666,2023
High-income countries,2023-05-15,416641,2023
High-income countries,2023-05-16,411440,2023
High-income countries,2023-05-17,411826,2023
High-income countries,2023-05-18,412384,2023
High-income countries,2023-05-19,410294,2023
High-income countries,2023-05-20,407992,2023
High-income countries,2023-05-21,301405,2023
High-income countries,2023-05-22,300701,2023
High-income countries,2023-05-23,297849,2023
High-income countries,2023-05-24,295763,2023
High-income countries,2023-05-25,292156,2023
High-income countries,2023-05-26,290361,2023
High-income countries,2023-05-27,289734,2023
High-income countries,2023-05-28,275905,2023
High-income countries,2023-05-29,257998,2023
High-income countries,2023-05-30,267983,2023
High-income countries,2023-05-31,267220,2023
High-income countries,2023-06-01,271529,2023
High-income countries,2023-06-02,272336,2023
High-income countries,2023-06-03,253587,2023
High-income countries,2023-06-04,234625,2023
High-income countries,2023-06-05,244761,2023
High-income countries,2023-06-06,212084,2023
High-income countries,2023-06-07,213672,2023
High-income countries,2023-06-08,203307,2023
High-income countries,2023-06-09,203185,2023
High-income countries,2023-06-10,223973,2023
High-income countries,2023-06-11,231510,2023
High-income countries,2023-06-12,222086,2023
High-income countries,2023-06-13,226564,2023
High-income countries,2023-06-14,199208,2023
High-income countries,2023-06-15,183371,2023
High-income countries,2023-06-16,162166,2023
High-income countries,2023-06-17,140384,2023
High-income countries,2023-06-18,114635,2023
High-income countries,2023-06-19,189975,2023
High-income countries,2023-06-20,184526,2023
High-income countries,2023-06-21,183785,2023
High-income countries,2023-06-22,183192,2023
High-income countries,2023-06-23,182735,2023
High-income countries,2023-06-24,182381,2023
High-income countries,2023-06-25,176872,2023
High-income countries,2023-06-26,170016,2023
High-income countries,2023-06-27,169745,2023
High-income countries,2023-06-28,169056,2023
High-income countries,2023-06-29,168617,2023
High-income countries,2023-06-30,168354,2023
High-income countries,2023-07-01,168037,2023
High-income countries,2023-07-02,155946,2023
High-income countries,2023-07-03,164224,2023
High-income countries,2023-07-04,168571,2023
High-income countries,2023-07-05,168286,2023
High-income countries,2023-07-06,168103,2023
High-income countries,2023-07-07,167886,2023
High-income countries,2023-07-08,167747,2023
High-income countries,2023-07-09,165049,2023
High-income countries,2023-07-10,189415,2023
High-income countries,2023-07-11,184653,2023
High-income countries,2023-07-12,184807,2023
High-income countries,2023-07-13,184878,2023
High-income countries,2023-07-14,184991,2023
High-income countries,2023-07-15,185147,2023
High-income countries,2023-07-16,185350,2023
High-income countries,2023-07-17,234665,2023
High-income countries,2023-07-18,234737,2023
High-income countries,2023-07-19,234832,2023
High-income countries,2023-07-20,234948,2023
High-income countries,2023-07-21,235087,2023
High-income countries,2023-07-22,235260,2023
High-income countries,2023-07-23,236203,2023
High-income countries,2023-07-24,300590,2023
High-income countries,2023-07-25,300921,2023
High-income countries,2023-07-26,301255,2023
High-income countries,2023-07-27,301662,2023
High-income countries,2023-07-28,301942,2023
High-income countries,2023-07-29,302256,2023
High-income countries,2023-07-30,304024,2023
High-income countries,2023-07-31,351756,2023
High-income countries,2023-08-01,684714,2023
High-income countries,2023-08-02,685453,2023
High-income countries,2023-08-03,686073,2023
High-income countries,2023-08-04,686787,2023
High-income countries,2023-08-05,687468,2023
High-income countries,2023-08-06,689382,2023
High-income countries,2023-08-07,390103,2023
High-income countries,2023-08-08,119731,2023
High-income countries,2023-08-09,119922,2023
High-income countries,2023-08-10,120081,2023
High-income countries,2023-08-11,120567,2023
High-income countries,2023-08-12,120827,2023
High-income countries,2023-08-13,122986,2023
High-income countries,2023-08-14,387477,2023
High-income countries,2023-08-15,326819,2023
High-income countries,2023-08-16,327225,2023
High-income countries,2023-08-17,327065,2023
High-income countries,2023-08-18,327819,2023
High-income countries,2023-08-19,328641,2023
High-income countries,2023-08-20,331505,2023
High-income countries,2023-08-21,334042,2023
High-income countries,2023-08-22,334999,2023
High-income countries,2023-08-23,336791,2023
High-income countries,2023-08-24,338916,2023
High-income countries,2023-08-25,339334,2023
High-income countries,2023-08-26,340259,2023
High-income countries,2023-08-27,344579,2023
High-income countries,2023-08-28,318935,2023
High-income countries,2023-08-29,319896,2023
High-income countries,2023-08-30,320974,2023
High-income countries,2023-08-31,321833,2023
High-income countries,2023-09-01,323425,2023
High-income countries,2023-09-02,324363,2023
High-income countries,2023-09-03,327583,2023
High-income countries,2023-09-04,204962,2023
High-income countries,2023-09-05,206991,2023
High-income countries,2023-09-06,209996,2023
High-income countries,2023-09-07,212389,2023
High-income countries,2023-09-08,214146,2023
High-income countries,2023-09-09,216009,2023
High-income countries,2023-09-10,219801,2023
High-income countries,2023-09-11,88972,2023
High-income countries,2023-09-12,90502,2023
High-income countries,2023-09-13,93592,2023
High-income countries,2023-09-14,95545,2023
High-income countries,2023-09-15,96928,2023
High-income countries,2023-09-16,98116,2023
High-income countries,2023-09-17,103607,2023
High-income countries,2023-09-18,103226,2023
High-income countries,2023-09-19,104407,2023
High-income countries,2023-09-20,105006,2023
High-income countries,2023-09-21,105673,2023
High-income countries,2023-09-22,106881,2023
High-income countries,2023-09-23,107775,2023
High-income countries,2023-09-24,114317,2023
High-income countries,2023-09-25,124118,2023
High-income countries,2023-09-26,126229,2023
High-income countries,2023-09-27,126914,2023
High-income countries,2023-09-28,127877,2023
High-income countries,2023-09-29,128921,2023
High-income countries,2023-09-30,130630,2023
High-income countries,2023-10-01,129260,2023
High-income countries,2023-10-02,131142,2023
High-income countries,2023-10-03,131699,2023
High-income countries,2023-10-04,134284,2023
High-income countries,2023-10-05,134964,2023
High-income countries,2023-10-06,135162,2023
High-income countries,2023-10-07,134737,2023
High-income countries,2023-10-08,132766,2023
High-income countries,2023-10-09,131842,2023
High-income countries,2023-10-10,130775,2023
High-income countries,2023-10-11,128200,2023
High-income countries,2023-10-12,127218,2023
High-income countries,2023-10-13,125997,2023
High-income countries,2023-10-14,124099,2023
High-income countries,2023-10-15,120586,2023
High-income countries,2023-10-16,119845,2023
High-income countries,2023-10-17,121354,2023
High-income countries,2023-10-18,119147,2023
High-income countries,2023-10-19,116493,2023
High-income countries,2023-10-20,114549,2023
High-income countries,2023-10-21,113630,2023
High-income countries,2023-10-22,108860,2023
High-income countries,2023-10-23,108858,2023
High-income countries,2023-10-24,112453,2023
High-income countries,2023-10-25,112408,2023
High-income countries,2023-10-26,113039,2023
High-income countries,2023-10-27,113136,2023
High-income countries,2023-10-28,113428,2023
High-income countries,2023-10-29,109272,2023
High-income countries,2023-10-30,173437,2023
High-income countries,2023-10-31,165223,2023
High-income countries,2023-11-01,154874,2023
High-income countries,2023-11-02,146457,2023
High-income countries,2023-11-03,138758,2023
High-income countries,2023-11-04,131636,2023
High-income countries,2023-11-05,109646,2023
High-income countries,2023-11-06,120804,2023
High-income countries,2023-11-07,121557,2023
High-income countries,2023-11-08,121377,2023
High-income countries,2023-11-09,121336,2023
High-income countries,2023-11-10,121387,2023
High-income countries,2023-11-11,121074,2023
High-income countries,2023-11-12,120777,2023
High-income countries,2023-11-13,134972,2023
High-income countries,2023-11-14,135832,2023
High-income countries,2023-11-15,135878,2023
High-income countries,2023-11-16,135946,2023
High-income countries,2023-11-17,136064,2023
High-income countries,2023-11-18,136167,2023
High-income countries,2023-11-19,136187,2023
High-income countries,2023-11-20,147369,2023
High-income countries,2023-11-21,147607,2023
High-income countries,2023-11-22,146822,2023
High-income countries,2023-11-23,146143,2023
High-income countries,2023-11-24,145493,2023
High-income countries,2023-11-25,144835,2023
High-income countries,2023-11-26,144745,2023
High-income countries,2023-11-27,172749,2023
High-income countries,2023-11-28,169949,2023
High-income countries,2023-11-29,169949,2023
High-income countries,2023-11-30,169943,2023
High-income countries,2023-12-01,169943,2023
High-income countries,2023-12-02,169943,2023
High-income countries,2023-12-03,169939,2023
High-income countries,2023-12-04,200305,2023
High-income countries,2023-12-05,199198,2023
High-income countries,2023-12-06,199198,2023
High-income countries,2023-12-07,199198,2023
High-income countries,2023-12-08,199198,2023
High-income countries,2023-12-09,199198,2023
High-income countries,2023-12-10,199729,2023
High-income countries,2023-12-11,250469,2023
High-income countries,2023-12-12,250292,2023
High-income countries,2023-12-13,250292,2023
High-income countries,2023-12-14,250292,2023
High-income countries,2023-12-15,250292,2023
High-income countries,2023-12-16,250295,2023
High-income countries,2023-12-17,249755,2023
High-income countries,2023-12-18,241148,2023
High-income countries,2023-12-19,241890,2023
High-income countries,2023-12-20,241890,2023
High-income countries,2023-12-21,241899,2023
High-income countries,2023-12-22,241899,2023
High-income countries,2023-12-23,241896,2023
High-income countries,2023-12-24,241931,2023
High-income countries,2023-12-25,166406,2023
High-income countries,2023-12-26,167116,2023
High-income countries,2023-12-27,167116,2023
High-income countries,2023-12-28,167132,2023
High-income countries,2023-12-29,167132,2023
High-income countries,2023-12-30,167150,2023
High-income countries,2023-12-31,167116,2023
High-income countries,2024-01-01,144690,2024
High-income countries,2024-01-02,143912,2024
High-income countries,2024-01-03,143912,2024
High-income countries,2024-01-04,143887,2024
High-income countries,2024-01-05,143887,2024
High-income countries,2024-01-06,143869,2024
High-income countries,2024-01-07,143940,2024
High-income countries,2024-01-08,105353,2024
High-income countries,2024-01-09,104659,2024
High-income countries,2024-01-10,104659,2024
High-income countries,2024-01-11,104659,2024
High-income countries,2024-01-12,104659,2024
High-income countries,2024-01-13,104659,2024
High-income countries,2024-01-14,104699,2024
High-income countries,2024-01-15,79700,2024
High-income countries,2024-01-16,79410,2024
High-income countries,2024-01-17,79410,2024
High-income countries,2024-01-18,79410,2024
High-income countries,2024-01-19,79410,2024
High-income countries,2024-01-20,79410,2024
High-income countries,2024-01-21,79424,2024
High-income countries,2024-01-22,65109,2024
High-income countries,2024-01-23,64940,2024
High-income countries,2024-01-24,64940,2024
High-income countries,2024-01-25,64940,2024
High-income countries,2024-01-26,64940,2024
High-income countries,2024-01-27,64940,2024
High-income countries,2024-01-28,64906,2024
High-income countries,2024-01-29,50390,2024
High-income countries,2024-01-30,51032,2024
High-income countries,2024-01-31,51032,2024
High-income countries,2024-02-01,51032,2024
High-income countries,2024-02-02,51032,2024
High-income countries,2024-02-03,51032,2024
High-income countries,2024-02-04,51036,2024
High-income countries,2024-02-05,44680,2024
High-income countries,2024-02-06,44993,2024
High-income countries,2024-02-07,44993,2024
High-income countries,2024-02-08,44993,2024
High-income countries,2024-02-09,44993,2024
High-income countries,2024-02-10,44993,2024
High-income countries,2024-02-11,44997,2024
High-income countries,2024-02-12,36838,2024
High-income countries,2024-02-13,37768,2024
High-income countries,2024-02-14,37768,2024
High-income countries,2024-02-15,37768,2024
High-income countries,2024-02-16,37768,2024
High-income countries,2024-02-17,37768,2024
High-income countries,2024-02-18,37733,2024
High-income countries,2024-02-19,34485,2024
High-income countries,2024-02-20,34381,2024
High-income countries,2024-02-21,34381,2024
High-income countries,2024-02-22,34381,2024
High-income countries,2024-02-23,34381,2024
High-income countries,2024-02-24,34381,2024
High-income countries,2024-02-25,34372,2024
High-income countries,2024-02-26,31792,2024
High-income countries,2024-02-27,31860,2024
High-income countries,2024-02-28,31860,2024
High-income countries,2024-02-29,31860,2024
High-income countries,2024-03-01,31860,2024
High-income countries,2024-03-02,31860,2024
High-income countries,2024-03-03,31847,2024
High-income countries,2024-03-04,26001,2024
High-income countries,2024-03-05,25510,2024
High-income countries,2024-03-06,25510,2024
High-income countries,2024-03-07,25510,2024
High-income countries,2024-03-08,25510,2024
High-income countries,2024-03-09,25510,2024
High-income countries,2024-03-10,25510,2024
High-income countries,2024-03-11,22271,2024
High-income countries,2024-03-12,22762,2024
High-income countries,2024-03-13,22762,2024
High-income countries,2024-03-14,22762,2024
High-income countries,2024-03-15,22762,2024
High-income countries,2024-03-16,22762,2024
High-income countries,2024-03-17,22757,2024
High-income countries,2024-03-18,19984,2024
High-income countries,2024-03-19,17337,2024
High-income countries,2024-03-20,17337,2024
High-income countries,2024-03-21,17337,2024
High-income countries,2024-03-22,17337,2024
High-income countries,2024-03-23,17337,2024
High-income countries,2024-03-24,17346,2024
High-income countries,2024-03-25,89259,2024
High-income countries,2024-03-26,86143,2024
High-income countries,2024-03-27,86143,2024
High-income countries,2024-03-28,86143,2024
High-income countries,2024-03-29,86143,2024
High-income countries,2024-03-30,86143,2024
High-income countries,2024-03-31,86112,2024
High-income countries,2024-04-01,15409,2024
High-income countries,2024-04-02,14639,2024
High-income countries,2024-04-03,14639,2024
High-income countries,2024-04-04,14639,2024
High-income countries,2024-04-05,14639,2024
High-income countries,2024-04-06,14639,2024
High-income countries,2024-04-07,14650,2024
High-income countries,2024-04-08,14802,2024
High-income countries,2024-04-09,16657,2024
High-income countries,2024-04-10,16657,2024
High-income countries,2024-04-11,16657,2024
High-income countries,2024-04-12,16657,2024
High-income countries,2024-04-13,16657,2024
High-income countries,2024-04-14,16649,2024
High-income countries,2024-04-15,13454,2024
High-income countries,2024-04-16,10651,2024
High-income countries,2024-04-17,10651,2024
High-income countries,2024-04-18,10651,2024
High-income countries,2024-04-19,10651,2024
High-income countries,2024-04-20,10651,2024
High-income countries,2024-04-21,10664,2024
High-income countries,2024-04-22,13469,2024
High-income countries,2024-04-23,13508,2024
High-income countries,2024-04-24,13508,2024
High-income countries,2024-04-25,13508,2024
High-income countries,2024-04-26,13508,2024
High-income countries,2024-04-27,13508,2024
High-income countries,2024-04-28,13615,2024
High-income countries,2024-04-29,13939,2024
High-income countries,2024-04-30,13982,2024
High-income countries,2024-05-01,13982,2024
High-income countries,2024-05-02,13982,2024
High-income countries,2024-05-03,13982,2024
High-income countries,2024-05-04,13982,2024
High-income countries,2024-05-05,13857,2024
High-income countries,2024-05-06,16804,2024
High-income countries,2024-05-07,16914,2024
High-income countries,2024-05-08,16914,2024
High-income countries,2024-05-09,16914,2024
High-income countries,2024-05-10,16914,2024
High-income countries,2024-05-11,16914,2024
High-income countries,2024-05-12,16909,2024
High-income countries,2024-05-13,20075,2024
High-income countries,2024-05-14,20356,2024
High-income countries,2024-05-15,20356,2024
High-income countries,2024-05-16,20356,2024
High-income countries,2024-05-17,20356,2024
High-income countries,2024-05-18,20356,2024
High-income countries,2024-05-19,20352,2024
High-income countries,2024-05-20,14128,2024
High-income countries,2024-05-21,13931,2024
High-income countries,2024-05-22,13931,2024
High-income countries,2024-05-23,13931,2024
High-income countries,2024-05-24,13931,2024
High-income countries,2024-05-25,13931,2024
High-income countries,2024-05-26,13931,2024
High-income countries,2024-05-27,16730,2024
High-income countries,2024-05-28,16573,2024
High-income countries,2024-05-29,16573,2024
High-income countries,2024-05-30,16573,2024
High-income countries,2024-05-31,16573,2024
High-income countries,2024-06-01,16573,2024
High-income countries,2024-06-02,16571,2024
High-income countries,2024-06-03,17661,2024
High-income countries,2024-06-04,16944,2024
High-income countries,2024-06-05,16944,2024
High-income countries,2024-06-06,16944,2024
High-income countries,2024-06-07,16944,2024
High-income countries,2024-06-08,16944,2024
