Entity,Day,"Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)","Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)",Year
Brazil,2020-01-09,0.0,0.0,2020
Brazil,2020-01-10,0.0,0.0,2020
Brazil,2020-01-11,0.0,0.0,2020
Brazil,2020-01-12,0.0,0.0,2020
Brazil,2020-01-13,0.0,0.0,2020
Brazil,2020-01-14,0.0,0.0,2020
Brazil,2020-01-15,0.0,0.0,2020
Brazil,2020-01-16,0.0,0.0,2020
Brazil,2020-01-17,0.0,0.0,2020
Brazil,2020-01-18,0.0,0.0,2020
Brazil,2020-01-19,0.0,0.0,2020
Brazil,2020-01-20,0.0,0.0,2020
Brazil,2020-01-21,0.0,0.0,2020
Brazil,2020-01-22,0.0,0.0,2020
Brazil,2020-01-23,0.0,0.0,2020
Brazil,2020-01-24,0.0,0.0,2020
Brazil,2020-01-25,0.0,0.0,2020
Brazil,2020-01-26,0.0,0.0,2020
Brazil,2020-01-27,0.0,0.0,2020
Brazil,2020-01-28,0.0,0.0,2020
Brazil,2020-01-29,0.0,0.0,2020
Brazil,2020-01-30,0.0,0.0,2020
Brazil,2020-01-31,0.0,0.0,2020
Brazil,2020-02-01,0.0,0.0,2020
Brazil,2020-02-02,0.0,0.0,2020
Brazil,2020-02-03,0.0,0.0,2020
Brazil,2020-02-04,0.0,0.0,2020
Brazil,2020-02-05,0.0,0.0,2020
Brazil,2020-02-06,0.0,0.0,2020
Brazil,2020-02-07,0.0,0.0,2020
Brazil,2020-02-08,0.0,0.0,2020
Brazil,2020-02-09,0.0,0.0,2020
Brazil,2020-02-10,0.0,0.0,2020
Brazil,2020-02-11,0.0,0.0,2020
Brazil,2020-02-12,0.0,0.0,2020
Brazil,2020-02-13,0.0,0.0,2020
Brazil,2020-02-14,0.0,0.0,2020
Brazil,2020-02-15,0.0,0.0,2020
Brazil,2020-02-16,0.0,0.0,2020
Brazil,2020-02-17,0.0,0.0,2020
Brazil,2020-02-18,0.0,0.0,2020
Brazil,2020-02-19,0.0,0.0,2020
Brazil,2020-02-20,0.0,0.0,2020
Brazil,2020-02-21,0.0,0.0,2020
Brazil,2020-02-22,0.0,0.0,2020
Brazil,2020-02-23,0.0,0.0,2020
Brazil,2020-02-24,0.0,0.0,2020
Brazil,2020-02-25,0.0,0.0,2020
Brazil,2020-02-26,0.0,0.0,2020
Brazil,2020-02-27,0.00067928113,0.0,2020
Brazil,2020-02-28,0.00067928113,0.0,2020
Brazil,2020-02-29,0.00067928113,0.0,2020
Brazil,2020-03-01,0.00067928113,0.0,2020
Brazil,2020-03-02,0.0013585623,0.0,2020
Brazil,2020-03-03,0.0013585623,0.0,2020
Brazil,2020-03-04,0.0013585623,0.0,2020
Brazil,2020-03-05,0.00067928113,0.0,2020
Brazil,2020-03-06,0.0013585623,0.0,2020
Brazil,2020-03-07,0.004754968,0.0,2020
Brazil,2020-03-08,0.008151374,0.0,2020
Brazil,2020-03-09,0.01154778,0.0,2020
Brazil,2020-03-10,0.015623466,0.0,2020
Brazil,2020-03-11,0.015623466,0.0,2020
Brazil,2020-03-12,0.021736996,0.0,2020
Brazil,2020-03-13,0.038719025,0.0,2020
Brazil,2020-03-14,0.0468704,0.0,2020
Brazil,2020-03-15,0.04822896,0.0,2020
Brazil,2020-03-16,0.069286674,0.0,2020
Brazil,2020-03-17,0.1188742,0.0,2020
Brazil,2020-03-18,0.14196976,0.0,2020
Brazil,2020-03-19,0.17457525,0.00067928113,2020
Brazil,2020-03-20,0.24997546,0.0027171245,2020
Brazil,2020-03-21,0.23842768,0.0027171245,2020
Brazil,2020-03-22,0.55701053,0.0074720928,2020
Brazil,2020-03-23,0.53187716,0.0074720928,2020
Brazil,2020-03-24,0.9143124,0.016982028,2020
Brazil,2020-03-25,1.1255689,0.02309556,2020
Brazil,2020-03-26,1.2974269,0.030567652,2020
Brazil,2020-03-27,1.3619587,0.036001902,2020
Brazil,2020-03-28,1.6893722,0.04958752,2020
Brazil,2020-03-29,1.7070335,0.055021774,2020
Brazil,2020-03-30,2.0371642,0.06996596,2020
Brazil,2020-03-31,1.8408519,0.0754002,2020
Brazil,2020-04-01,1.8259077,0.08491014,2020
Brazil,2020-04-02,2.3883524,0.10528858,2020
Brazil,2020-04-03,2.9908748,0.12498773,2020
Brazil,2020-04-04,3.3930092,0.1508004,2020
Brazil,2020-04-05,3.8304663,0.18136807,2020
Brazil,2020-04-06,4.330417,0.2160114,2020
Brazil,2020-04-07,4.6693788,0.2377484,2020
Brazil,2020-04-08,5.078985,0.26763678,2020
Brazil,2020-04-09,5.434249,0.316545,2020
Brazil,2020-04-10,6.175345,0.37971815,2020
Brazil,2020-04-11,6.7568097,0.4360985,2020
Brazil,2020-04-12,7.1881533,0.47345895,2020
Brazil,2020-04-13,7.097809,0.47006255,2020
Brazil,2020-04-14,7.4985847,0.5006302,2020
Brazil,2020-04-15,7.726144,0.5264429,2020
Brazil,2020-04-16,7.842301,0.5875782,2020
Brazil,2020-04-17,8.418331,0.63580716,2020
Brazil,2020-04-18,8.537206,0.6677334,2020
Brazil,2020-04-19,9.5398245,0.73702,2020
Brazil,2020-04-20,10.78155,0.83076084,2020
Brazil,2020-04-21,11.197949,0.8416293,2020
Brazil,2020-04-22,11.650351,0.8470636,2020
Brazil,2020-04-23,12.102752,0.8212509,2020
Brazil,2020-04-24,11.844625,0.7947589,2020
Brazil,2020-04-25,12.951854,0.9435215,2020
Brazil,2020-04-26,13.118957,1.0386208,2020
Brazil,2020-04-27,14.88305,1.1337203,2020
Brazil,2020-04-28,15.782418,1.183987,2020
Brazil,2020-04-29,17.606968,1.3368253,2020
Brazil,2020-04-30,19.568052,1.5460439,2020
Brazil,2020-05-01,22.012106,1.7389597,2020
Brazil,2020-05-02,24.378042,1.7579796,2020
Brazil,2020-05-03,26.216177,1.8062086,2020
Brazil,2020-05-04,25.846647,1.8571546,2020
Brazil,2020-05-05,26.667898,1.9155728,2020
Brazil,2020-05-06,28.040047,1.887043,2020
Brazil,2020-05-07,29.092932,1.9726324,2020
Brazil,2020-05-08,31.964252,2.0853932,2020
Brazil,2020-05-09,33.777935,2.2042673,2020
Brazil,2020-05-10,36.50389,2.423675,2020
Brazil,2020-05-11,40.335712,2.633573,2020
Brazil,2020-05-12,41.81111,2.783694,2020
Brazil,2020-05-13,41.131153,2.8516223,2020
Brazil,2020-05-14,42.70912,3.0425003,2020
Brazil,2020-05-15,43.308247,3.133524,2020
Brazil,2020-05-16,46.06341,3.2924757,2020
Brazil,2020-05-17,49.516197,3.3420632,2020
Brazil,2020-05-18,52.442543,3.4004815,2020
Brazil,2020-05-19,53.242737,3.3930092,2020
Brazil,2020-05-20,58.342777,3.5818496,2020
Brazil,2020-05-21,63.878918,3.7842753,2020
Brazil,2020-05-22,69.69764,3.8786952,2020
Brazil,2020-05-23,72.79788,4.112368,2020
Brazil,2020-05-24,76.53257,4.2326007,2020
Brazil,2020-05-25,77.611946,4.3338137,2020
Brazil,2020-05-26,82.96129,4.4479327,2020
Brazil,2020-05-27,81.97429,4.538277,2020
Brazil,2020-05-28,81.237946,4.443178,2020
Brazil,2020-05-29,81.67812,4.577676,2020
Brazil,2020-05-30,87.05056,4.5559387,2020
Brazil,2020-05-31,91.21115,4.63949,2020
Brazil,2020-06-01,102.59998,4.6333766,2020
Brazil,2020-06-02,103.00484,4.515861,2020
Brazil,2020-06-03,102.944374,4.3908734,2020
Brazil,2020-06-04,111.511475,4.542353,2020
Brazil,2020-06-05,116.96882,4.721004,2020
Brazil,2020-06-06,120.03101,4.936336,2020
Brazil,2020-06-07,122.68157,4.8555017,2020
Brazil,2020-06-08,118.4707,4.820179,2020
Brazil,2020-06-09,120.170944,4.8507466,2020
Brazil,2020-06-10,122.92611,4.8887863,2020
Brazil,2020-06-11,125.069244,4.8955793,2020
Brazil,2020-06-12,127.97657,4.844633,2020
Brazil,2020-06-13,127.6281,4.6856813,2020
Brazil,2020-06-14,124.33494,4.6204705,2020
Brazil,2020-06-15,120.68652,4.612319,2020
Brazil,2020-06-16,119.462456,4.6714163,2020
Brazil,2020-06-17,122.85411,4.6360936,2020
Brazil,2020-06-18,124.77444,4.6428866,2020
Brazil,2020-06-19,124.28196,4.63949,2020
Brazil,2020-06-20,119.087494,4.638811,2020
Brazil,2020-06-21,138.64333,4.8405576,2020
Brazil,2020-06-22,147.44817,4.928864,2020
Brazil,2020-06-23,147.68523,4.948563,2020
Brazil,2020-06-24,148.21846,4.9669037,2020
Brazil,2020-06-25,151.28746,5.0293975,2020
Brazil,2020-06-26,158.44504,4.9723377,2020
Brazil,2020-06-27,169.80127,4.906448,2020
Brazil,2020-06-28,164.42747,4.759723,2020
Brazil,2020-06-29,167.16293,4.8188205,2020
Brazil,2020-06-30,176.00514,4.758364,2020
Brazil,2020-07-01,177.78485,4.7841773,2020
Brazil,2020-07-02,173.98767,4.7203245,2020
Brazil,2020-07-03,176.69597,4.6204705,2020
Brazil,2020-07-04,182.55273,4.6958704,2020
Brazil,2020-07-05,179.40291,4.899655,2020
Brazil,2020-07-06,178.87985,4.887428,2020
Brazil,2020-07-07,175.87404,4.921392,2020
Brazil,2020-07-08,173.27715,4.8724837,2020
Brazil,2020-07-09,181.06104,4.854822,2020
Brazil,2020-07-10,179.60669,4.9804893,2020
Brazil,2020-07-11,175.88016,4.958752,2020
Brazil,2020-07-12,177.79912,4.907127,2020
Brazil,2020-07-13,178.54633,4.8935413,2020
Brazil,2020-07-14,177.7176,4.9132404,2020
Brazil,2020-07-15,177.75633,4.9899993,2020
Brazil,2020-07-16,175.41417,5.0212464,2020
Brazil,2020-07-17,172.25755,5.028039,2020
Brazil,2020-07-18,174.14867,5.097326,2020
Brazil,2020-07-19,166.7642,5.062682,2020
Brazil,2020-07-20,159.63786,4.96079,2020
Brazil,2020-07-21,158.75343,5.018529,2020
Brazil,2020-07-22,158.73373,4.9499216,2020
Brazil,2020-07-23,158.15703,4.9954333,2020
Brazil,2020-07-24,177.13342,5.030077,2020
Brazil,2020-07-25,187.0224,5.022605,2020
Brazil,2020-07-26,201.77231,5.01785,2020
Brazil,2020-07-27,217.13426,5.2148414,2020
Brazil,2020-07-28,217.84682,5.105477,2020
Brazil,2020-07-29,219.903,5.09325,2020
Brazil,2020-07-30,219.77258,4.790291,2020
Brazil,2020-07-31,220.59723,5.001547,2020
Brazil,2020-08-01,219.15443,4.877918,2020
Brazil,2020-08-02,216.77151,4.9159575,2020
Brazil,2020-08-03,212.86226,4.832406,2020
Brazil,2020-08-04,213.69234,4.822896,2020
Brazil,2020-08-05,209.17987,4.7868943,2020
Brazil,2020-08-06,216.50728,4.9451666,2020
Brazil,2020-08-07,208.40889,4.83784,2020
Brazil,2020-08-08,205.21762,4.9112024,2020
Brazil,2020-08-09,203.75513,4.8208585,2020
Brazil,2020-08-10,206.86488,4.69655,2020
Brazil,2020-08-11,204.96968,4.7176075,2020
Brazil,2020-08-12,208.64256,4.8140655,2020
Brazil,2020-08-13,209.02092,4.8955793,2020
Brazil,2020-08-14,207.6644,4.7176075,2020
Brazil,2020-08-15,212.38676,4.7345896,2020
Brazil,2020-08-16,212.66798,4.721683,2020
Brazil,2020-08-17,206.9661,4.588544,2020
Brazil,2020-08-18,207.02791,4.6211495,2020
Brazil,2020-08-19,205.21083,4.6082435,2020
Brazil,2020-08-20,202.2383,4.661227,2020
Brazil,2020-08-21,198.25975,4.6863604,2020
Brazil,2020-08-22,188.22812,4.646962,2020
Brazil,2020-08-23,174.44618,4.6428866,2020
Brazil,2020-08-24,180.19019,4.767195,2020
Brazil,2020-08-25,180.40756,4.681606,2020
Brazil,2020-08-26,178.84862,4.600771,2020
Brazil,2020-08-27,178.40707,4.545749,2020
Brazil,2020-08-28,176.95546,4.459481,2020
Brazil,2020-08-29,176.2164,4.310039,2020
Brazil,2020-08-30,185.08577,4.174862,2020
Brazil,2020-08-31,179.18825,4.2196946,2020
Brazil,2020-09-01,174.25464,4.1327467,2020
Brazil,2020-09-02,193.87431,4.124595,2020
Brazil,2020-09-03,190.83453,4.0865555,2020
Brazil,2020-09-04,190.68033,4.1538043,2020
Brazil,2020-09-05,190.3665,4.051912,2020
Brazil,2020-09-06,195.65266,4.0872345,2020
Brazil,2020-09-07,188.05695,3.899753,2020
Brazil,2020-09-08,186.94496,3.9547749,2020
Brazil,2020-09-09,162.70277,3.7897096,2020
Brazil,2020-09-10,143.42477,3.3067405,2020
Brazil,2020-09-11,135.87253,3.232699,2020
Brazil,2020-09-12,133.68796,3.333912,2020
Brazil,2020-09-13,128.60965,3.3114955,2020
Brazil,2020-09-14,130.88864,3.4011607,2020
Brazil,2020-09-15,131.05643,3.3794236,2020
Brazil,2020-09-16,134.37268,3.4276526,2020
Brazil,2020-09-17,149.5709,3.8413348,2020
Brazil,2020-09-18,150.25291,3.781558,2020
Brazil,2020-09-19,147.36325,3.6769488,2020
Brazil,2020-09-20,144.69978,3.6660802,2020
Brazil,2020-09-21,144.38324,3.6151342,2020
Brazil,2020-09-22,145.48436,3.5798116,2020
Brazil,2020-09-23,144.31871,3.5770946,2020
Brazil,2020-09-24,142.2014,3.3889337,2020
Brazil,2020-09-25,139.79742,3.3087785,2020
Brazil,2020-09-26,137.42944,3.310137,2020
Brazil,2020-09-27,132.07263,3.2225096,2020
Brazil,2020-09-28,128.89427,3.3108163,2020
Brazil,2020-09-29,127.48749,3.2917964,2020
Brazil,2020-09-30,127.29457,3.2510395,2020
Brazil,2020-10-01,126.29059,3.26938,2020
Brazil,2020-10-02,126.38026,3.3794236,2020
Brazil,2020-10-03,128.64905,3.3094578,2020
Brazil,2020-10-04,129.68156,3.2951927,2020
Brazil,2020-10-05,128.27681,3.1117868,2020
Brazil,2020-10-06,124.29486,3.1321654,2020
Brazil,2020-10-07,123.47361,3.136241,2020
Brazil,2020-10-08,130.16318,3.1063526,2020
Brazil,2020-10-09,128.8997,2.904606,2020
Brazil,2020-10-10,123.188995,2.9052854,2020
Brazil,2020-10-11,119.12214,2.887624,2020
Brazil,2020-10-12,119.42034,2.860453,2020
Brazil,2020-10-13,122.06003,2.809507,2020
Brazil,2020-10-14,119.671,2.7266345,2020
Brazil,2020-10-15,98.14729,2.380201,2020
Brazil,2020-10-16,95.21416,2.3903904,2020
Brazil,2020-10-17,95.73924,2.3795218,2020
Brazil,2020-10-18,98.09635,2.42843,2020
Brazil,2020-10-19,96.27112,2.3618605,2020
Brazil,2020-10-20,95.3473,2.3211036,2020
Brazil,2020-10-21,100.07102,2.3686533,2020
Brazil,2020-10-22,108.906425,2.6077602,2020
Brazil,2020-10-23,107.2646,2.4834518,2020
Brazil,2020-10-24,104.77504,2.3367271,2020
Brazil,2020-10-25,104.17184,2.2124188,2020
Brazil,2020-10-26,106.153305,2.1927195,2020
Brazil,2020-10-27,107.85898,2.1933987,2020
Brazil,2020-10-28,108.09197,2.1879644,2020
Brazil,2020-10-29,112.54806,2.111885,2020
Brazil,2020-10-30,115.136795,2.0738454,2020
Brazil,2020-10-31,115.984535,2.084714,2020
Brazil,2020-11-01,110.72418,2.041919,2020
Brazil,2020-11-02,105.268196,2.0249372,2020
Brazil,2020-11-03,102.963394,1.9970865,2020
Brazil,2020-11-04,98.05559,1.940027,2020
Brazil,2020-11-05,85.86657,1.7321669,2020
Brazil,2020-11-06,82.70587,1.8000951,2020
Brazil,2020-11-07,80.116455,1.879571,2020
Brazil,2020-11-08,77.79331,1.7240156,2020
Brazil,2020-11-09,80.12529,1.6200855,2020
Brazil,2020-11-10,80.43368,1.5779701,2020
Brazil,2020-11-11,82.07482,1.6132927,2020
Brazil,2020-11-12,91.02028,1.5847629,2020
Brazil,2020-11-13,107.56417,1.5399303,2020
Brazil,2020-11-14,114.977165,1.7287705,2020
Brazil,2020-11-15,121.91126,1.8490033,2020
Brazil,2020-11-16,132.73018,2.3020837,2020
Brazil,2020-11-17,135.162,2.3102353,2020
Brazil,2020-11-18,136.82896,2.300046,2020
Brazil,2020-11-19,143.81332,2.628818,2020
Brazil,2020-11-20,134.14037,2.7728257,2020
Brazil,2020-11-21,135.98189,2.5676827,2020
Brazil,2020-11-22,142.31755,2.6328938,2020
Brazil,2020-11-23,138.45584,2.2626855,2020
Brazil,2020-11-24,141.4997,2.2993667,2020
Brazil,2020-11-25,143.42613,2.3577847,2020
Brazil,2020-11-26,140.57722,2.3204243,2020
Brazil,2020-11-27,149.95607,2.2511377,2020
Brazil,2020-11-28,151.10812,2.3088765,2020
Brazil,2020-11-29,148.20964,2.283064,2020
Brazil,2020-11-30,161.31976,2.4263923,2020
Brazil,2020-12-01,165.2956,2.479376,2020
Brazil,2020-12-02,168.64513,2.469187,2020
Brazil,2020-12-03,182.10101,2.5146987,2020
Brazil,2020-12-04,183.43579,2.5445871,2020
Brazil,2020-12-05,192.14418,2.588061,2020
Brazil,2020-12-06,200.80774,2.7103317,2020
Brazil,2020-12-07,194.88916,2.7626364,2020
Brazil,2020-12-08,196.17639,2.7904868,2020
Brazil,2020-12-09,195.65538,2.8509429,2020
Brazil,2020-12-10,195.77698,2.9494388,2020
Brazil,2020-12-11,198.21559,3.0431795,2020
Brazil,2020-12-12,200.19434,3.0533688,2020
Brazil,2020-12-13,205.31883,3.0384245,2020
Brazil,2020-12-14,205.78822,3.0533688,2020
Brazil,2020-12-15,202.70564,3.0302732,2020
Brazil,2020-12-16,205.98114,3.0689921,2020
Brazil,2020-12-17,200.41171,3.1518645,2020
Brazil,2020-12-18,212.04169,3.2197926,2020
Brazil,2020-12-19,223.23557,3.4385211,2020
Brazil,2020-12-20,221.9558,3.5410926,2020
Brazil,2020-12-21,226.21964,3.5546782,2020
Brazil,2020-12-22,228.67863,3.6423054,2020
Brazil,2020-12-23,228.56044,3.706158,2020
Brazil,2020-12-24,236.92444,3.708875,2020
Brazil,2020-12-25,220.70456,3.725857,2020
Brazil,2020-12-26,214.08156,3.517997,2020
Brazil,2020-12-27,193.99046,3.2863622,2020
Brazil,2020-12-28,171.62106,3.015329,2020
Brazil,2020-12-29,166.88919,2.971855,2020
Brazil,2020-12-30,163.85213,2.906644,2020
Brazil,2020-12-31,166.24048,3.0037813,2020
Brazil,2021-01-01,172.32208,3.1620538,2021
Brazil,2021-01-02,170.07841,3.3576868,2021
Brazil,2021-01-03,171.19107,3.344101,2021
Brazil,2021-01-04,170.22717,3.348856,2021
Brazil,2021-01-05,169.45415,3.3142128,2021
Brazil,2021-01-06,169.08598,3.3902922,2021
Brazil,2021-01-07,167.67987,3.431049,2021
Brazil,2021-01-08,172.96536,3.4636545,2021
Brazil,2021-01-09,194.07062,3.769331,2021
Brazil,2021-01-10,212.70331,4.1089716,2021
Brazil,2021-01-11,244.26474,4.6911154,2021
Brazil,2021-01-12,252.72247,4.810669,2021
Brazil,2021-01-13,256.6732,4.7678742,2021
Brazil,2021-01-14,261.68423,4.726438,2021
Brazil,2021-01-15,259.96497,4.748175,2021
Brazil,2021-01-16,246.32161,4.481218,2021
Brazil,2021-01-17,257.9801,4.609602,2021
Brazil,2021-01-18,257.48898,4.5274086,2021
Brazil,2021-01-19,259.69528,4.58311,2021
Brazil,2021-01-20,258.23416,4.56409,2021
Brazil,2021-01-21,256.92245,4.619791,2021
Brazil,2021-01-22,259.29044,4.6646237,2021
Brazil,2021-01-23,253.42213,4.790291,2021
Brazil,2021-01-24,244.83194,4.75293,2021
Brazil,2021-01-25,245.35295,4.8561807,2021
Brazil,2021-01-26,242.14879,4.8840313,2021
Brazil,2021-01-27,244.28513,5.0029054,2021
Brazil,2021-01-28,244.19614,5.01785,2021
Brazil,2021-01-29,243.60855,4.9791307,2021
Brazil,2021-01-30,245.43718,5.0266805,2021
Brazil,2021-01-31,247.66115,5.042304,2021
Brazil,2021-02-01,245.03098,5.094609,2021
Brazil,2021-02-02,244.64581,5.072192,2021
Brazil,2021-02-03,243.13441,5.050455,2021
Brazil,2021-02-04,237.79051,5.047738,2021
Brazil,2021-02-05,232.68369,5.028039,2021
Brazil,2021-02-06,229.32939,4.9234295,2021
Brazil,2021-02-07,223.2471,5.0049434,2021
Brazil,2021-02-08,217.92697,4.80048,2021
Brazil,2021-02-09,217.30815,4.7753463,2021
Brazil,2021-02-10,216.52562,4.803197,2021
Brazil,2021-02-11,214.7527,4.8982964,2021
Brazil,2021-02-12,217.1981,4.9499216,2021
Brazil,2021-02-13,215.75056,5.030756,2021
Brazil,2021-02-14,216.20839,5.064041,2021
Brazil,2021-02-15,211.90787,5.1081944,2021
Brazil,2021-02-16,210.49089,5.237937,2021
Brazil,2021-02-17,216.44003,5.1645746,2021
Brazil,2021-02-18,219.01111,5.040266,2021
Brazil,2021-02-19,217.08467,4.9179955,2021
Brazil,2021-02-20,215.1399,4.928864,2021
Brazil,2021-02-21,214.80296,4.9424496,2021
Brazil,2021-02-22,223.75113,5.057248,2021
Brazil,2021-02-23,226.64963,4.930902,2021
Brazil,2021-02-24,223.1099,5.006302,2021
Brazil,2021-02-25,228.16646,5.1550646,2021
Brazil,2021-02-26,234.83836,5.343905,2021
Brazil,2021-02-27,244.42912,5.4620996,2021
Brazil,2021-02-28,254.0199,5.4817986,2021
Brazil,2021-03-01,256.82532,5.5999937,2021
Brazil,2021-03-02,260.2224,5.7317743,2021
Brazil,2021-03-03,266.1702,5.8261943,2021
Brazil,2021-03-04,264.275,5.999411,2021
Brazil,2021-03-05,267.7502,6.3268247,2021
Brazil,2021-03-06,273.9344,6.434151,2021
Brazil,2021-03-07,280.94864,6.748658,2021
Brazil,2021-03-08,286.38763,6.8634567,2021
Brazil,2021-03-09,317.9613,7.1113944,2021
Brazil,2021-03-10,315.63748,7.253364,2021
Brazil,2021-03-11,323.0002,7.478206,2021
Brazil,2021-03-12,328.5513,7.733616,2021
Brazil,2021-03-13,328.76187,8.096352,2021
Brazil,2021-03-14,335.66882,8.378933,2021
Brazil,2021-03-15,340.131,8.679175,2021
Brazil,2021-03-16,315.2041,8.707026,2021
Brazil,2021-03-17,317.86554,8.754576,2021
Brazil,2021-03-18,326.80624,9.344871,2021
Brazil,2021-03-19,333.8891,9.590771,2021
Brazil,2021-03-20,341.74838,9.924297,2021
Brazil,2021-03-21,345.0816,10.331187,2021
Brazil,2021-03-22,347.0454,10.63075,2021
Brazil,2021-03-23,349.73672,10.741472,2021
Brazil,2021-03-24,358.60406,10.962918,2021
Brazil,2021-03-25,357.63065,11.241424,2021
Brazil,2021-03-26,357.4194,10.807363,2021
Brazil,2021-03-27,366.3696,10.843365,2021
Brazil,2021-03-28,362.07315,11.410564,2021
Brazil,2021-03-29,366.74594,12.089846,2021
Brazil,2021-03-30,364.40378,12.338463,2021
Brazil,2021-03-31,357.36234,12.526624,2021
Brazil,2021-04-01,358.7216,12.885963,2021
Brazil,2021-04-02,359.1604,14.149426,2021
Brazil,2021-04-03,353.00543,14.823273,2021
Brazil,2021-04-04,343.49072,14.328756,2021
Brazil,2021-04-05,314.6668,13.34312,2021
Brazil,2021-04-06,305.85855,13.060538,2021
Brazil,2021-04-07,298.8742,12.828903,2021
Brazil,2021-04-08,300.5622,13.1108055,2021
Brazil,2021-04-09,301.91193,13.083634,2021
Brazil,2021-04-10,298.89255,13.409689,2021
Brazil,2021-04-11,314.56967,13.933414,2021
Brazil,2021-04-12,333.80487,14.3606825,2021
Brazil,2021-04-13,337.64822,14.743118,2021
Brazil,2021-04-14,342.49832,14.852482,2021
Brazil,2021-04-15,339.24252,14.589601,2021
Brazil,2021-04-16,326.2601,14.338266,2021
Brazil,2021-04-17,317.10474,13.870241,2021
Brazil,2021-04-18,311.98093,13.606681,2021
Brazil,2021-04-19,309.13065,13.819296,2021
Brazil,2021-04-20,313.1812,13.72012,2021
Brazil,2021-04-21,309.67545,13.629776,2021
Brazil,2021-04-22,300.97723,13.298966,2021
Brazil,2021-04-23,305.19287,13.3077965,2021
Brazil,2021-04-24,286.17572,12.2664585,2021
Brazil,2021-04-25,274.85278,12.00086,2021
Brazil,2021-04-26,277.23093,12.100715,2021
Brazil,2021-04-27,270.16098,11.861608,2021
Brazil,2021-04-28,268.81058,11.720317,2021
Brazil,2021-04-29,270.6847,11.560686,2021
Brazil,2021-04-30,270.68945,11.350788,2021
Brazil,2021-05-01,287.13553,12.012407,2021
Brazil,2021-05-02,286.6111,11.795717,2021
Brazil,2021-05-03,283.7765,11.510419,2021
Brazil,2021-05-04,281.30594,11.440453,2021
Brazil,2021-05-05,278.57727,11.334485,2021
Brazil,2021-05-06,282.12244,11.252972,2021
Brazil,2021-05-07,277.754,11.0138645,2021
Brazil,2021-05-08,280.465,10.707509,2021
Brazil,2021-05-09,287.63345,10.415418,2021
Brazil,2021-05-10,285.23288,10.107024,2021
Brazil,2021-05-11,292.00937,9.986112,2021
Brazil,2021-05-12,292.40405,9.922259,2021
Brazil,2021-05-13,289.24945,9.47733,2021
Brazil,2021-05-14,291.55698,9.261998,2021
Brazil,2021-05-15,292.38028,9.148559,2021
Brazil,2021-05-16,296.8975,9.179806,2021
Brazil,2021-05-17,299.32864,9.101688,2021
Brazil,2021-05-18,300.70758,9.109839,2021
Brazil,2021-05-19,303.91107,9.039873,2021
Brazil,2021-05-20,305.7655,9.177088,2021
Brazil,2021-05-21,307.48206,9.276942,2021
Brazil,2021-05-22,312.54065,9.290528,2021
Brazil,2021-05-23,306.6438,9.293245,2021
Brazil,2021-05-24,313.08408,9.165541,2021
Brazil,2021-05-25,309.6048,9.045987,2021
Brazil,2021-05-26,314.7551,9.048704,2021
Brazil,2021-05-27,313.40198,8.817748,2021
Brazil,2021-05-28,314.26263,8.652683,2021
Brazil,2021-05-29,304.36414,8.545357,2021
Brazil,2021-05-30,285.96445,8.651324,2021
Brazil,2021-05-31,288.12457,8.728084,2021
Brazil,2021-06-01,293.3557,8.737594,2021
Brazil,2021-06-02,288.55728,8.785143,2021
Brazil,2021-06-03,292.27496,8.944774,2021
Brazil,2021-06-04,302.5423,9.018816,2021
Brazil,2021-06-05,313.3592,8.63638,2021
Brazil,2021-06-06,305.32193,8.013479,2021
Brazil,2021-06-07,296.0477,7.7940717,2021
Brazil,2021-06-08,293.41006,7.7933927,2021
Brazil,2021-06-09,297.9762,7.8952847,2021
Brazil,2021-06-10,280.3047,7.874906,2021
Brazil,2021-06-11,273.61172,8.021631,2021
Brazil,2021-06-12,276.80502,8.58,2021
Brazil,2021-06-13,308.87592,9.097612,2021
Brazil,2021-06-14,317.49124,9.3340025,2021
Brazil,2021-06-15,316.34393,9.507898,2021
Brazil,2021-06-16,318.1712,9.38359,2021
Brazil,2021-06-17,336.98593,9.444725,2021
Brazil,2021-06-18,343.51996,9.630848,2021
Brazil,2021-06-19,333.97604,9.499746,2021
Brazil,2021-06-20,343.27066,9.689266,2021
Brazil,2021-06-21,345.70792,9.868596,2021
Brazil,2021-06-22,349.93982,9.797951,2021
Brazil,2021-06-23,349.29926,9.7531185,2021
Brazil,2021-06-24,354.1989,9.5242,2021
Brazil,2021-06-25,367.69012,9.113235,2021
Brazil,2021-06-26,367.39124,8.923717,2021
Brazil,2021-06-27,354.1079,8.588152,2021
Brazil,2021-06-28,341.77625,8.107221,2021
Brazil,2021-06-29,334.66144,7.912946,2021
Brazil,2021-06-30,327.1221,7.815809,2021
Brazil,2021-07-01,311.55365,7.65414,2021
Brazil,2021-07-02,263.0584,7.4428835,2021
Brazil,2021-07-03,257.32596,7.4408455,2021
Brazil,2021-07-04,247.73994,7.343029,2021
Brazil,2021-07-05,241.2338,7.371559,2021
Brazil,2021-07-06,237.21176,7.4333735,2021
Brazil,2021-07-07,233.74675,7.485678,2021
Brazil,2021-07-08,232.11716,7.4089193,2021
Brazil,2021-07-09,239.03632,7.1147904,2021
Brazil,2021-07-10,231.2667,6.849871,2021
