Entity,Day,"COVID-19 doses (cumulative, per hundred)","People vaccinated (cumulative, per hundred)","People fully vaccinated (cumulative, per hundred)","Booster doses (cumulative, per hundred)",Year
High-income countries,2023-01-28,224.4732,79.8017,74.77844,66.017944,2023
High-income countries,2023-01-29,224.49217,79.80292,74.77946,66.03019,2023
High-income countries,2023-01-30,224.52542,79.80521,74.78111,66.05042,2023
High-income countries,2023-01-31,224.56049,79.807526,74.783104,66.07217,2023
High-income countries,2023-02-01,224.58884,79.80983,74.78505,66.08733,2023
High-income countries,2023-02-02,224.61606,79.81208,74.78699,66.10133,2023
High-income countries,2023-02-03,224.65247,79.814644,74.78938,66.120964,2023
High-income countries,2023-02-04,224.68092,79.81641,74.790855,66.13811,2023
High-income countries,2023-02-05,224.69429,79.8176,74.79165,66.14256,2023
High-income countries,2023-02-06,224.7202,79.819855,74.7933,66.15378,2023
High-income countries,2023-02-07,224.7479,79.822105,74.795105,66.16644,2023
High-income countries,2023-02-08,224.77487,79.824295,74.796875,66.17846,2023
High-income countries,2023-02-09,224.80202,79.82643,74.7986,66.1896,2023
High-income countries,2023-02-10,224.83894,79.82868,74.80052,66.21072,2023
High-income countries,2023-02-11,224.85712,79.8301,74.80164,66.21795,2023
High-income countries,2023-02-12,224.87039,79.831154,74.80244,66.22224,2023
High-income countries,2023-02-13,224.89343,79.833115,74.80387,66.23117,2023
High-income countries,2023-02-14,224.91696,79.83504,74.8054,66.24097,2023
High-income countries,2023-02-15,224.9411,79.83707,74.807014,66.2506,2023
High-income countries,2023-02-16,224.96481,79.83904,74.80854,66.25992,2023
High-income countries,2023-02-17,224.99382,79.84119,74.81034,66.27425,2023
High-income countries,2023-02-18,225.0187,79.842674,74.81166,66.28869,2023
High-income countries,2023-02-19,225.03181,79.84368,74.81238,66.29333,2023
High-income countries,2023-02-20,225.05186,79.84536,74.81363,66.30111,2023
High-income countries,2023-02-21,225.07358,79.84733,74.815155,66.309364,2023
High-income countries,2023-02-22,225.09634,79.84921,74.81664,66.31889,2023
High-income countries,2023-02-23,225.11482,79.85104,74.817986,66.32417,2023
High-income countries,2023-02-24,225.14027,79.85309,74.81968,66.33611,2023
High-income countries,2023-02-25,225.16147,79.85449,74.82091,66.347374,2023
High-income countries,2023-02-26,225.17355,79.85548,74.821655,66.3512,2023
High-income countries,2023-02-27,225.19324,79.85737,74.82307,66.357635,2023
High-income countries,2023-02-28,225.2136,79.859245,74.82457,66.36474,2023
High-income countries,2023-03-01,225.2334,79.861115,74.826004,66.371216,2023
High-income countries,2023-03-02,225.25348,79.86301,74.827415,66.37775,2023
High-income countries,2023-03-03,225.27567,79.86503,74.829,66.386215,2023
High-income countries,2023-03-04,225.29349,79.8664,74.83001,66.39416,2023
High-income countries,2023-03-05,225.30508,79.8674,74.83072,66.39739,2023
High-income countries,2023-03-06,225.32301,79.869225,74.832,66.4024,2023
High-income countries,2023-03-07,225.34238,79.87107,74.833374,66.40871,2023
High-income countries,2023-03-08,225.36217,79.87287,74.83475,66.41545,2023
High-income countries,2023-03-09,225.38205,79.87466,74.83609,66.421844,2023
High-income countries,2023-03-10,225.40375,79.876625,74.837616,66.43049,2023
High-income countries,2023-03-11,225.42119,79.87791,74.83868,66.43794,2023
High-income countries,2023-03-12,225.43289,79.878876,74.839355,66.44107,2023
High-income countries,2023-03-13,225.45026,79.88058,74.84056,66.44581,2023
High-income countries,2023-03-14,225.46803,79.8823,74.84186,66.451035,2023
High-income countries,2023-03-15,225.48631,79.88409,74.84317,66.45637,2023
High-income countries,2023-03-16,225.50453,79.8858,74.84441,66.461494,2023
High-income countries,2023-03-17,225.52457,79.887634,74.84581,66.468506,2023
High-income countries,2023-03-18,225.54082,79.88888,74.84679,66.47499,2023
High-income countries,2023-03-19,225.55196,79.88984,74.84743,66.47766,2023
High-income countries,2023-03-20,225.57365,79.8916,74.84864,66.482155,2023
High-income countries,2023-03-21,225.58917,79.8933,74.84983,66.48499,2023
High-income countries,2023-03-22,225.60605,79.89506,74.85111,66.48942,2023
High-income countries,2023-03-23,225.62306,79.896736,74.85237,66.49367,2023
High-income countries,2023-03-24,225.64293,79.89857,74.85382,66.50059,2023
High-income countries,2023-03-25,225.65793,79.89976,74.854805,66.50675,2023
High-income countries,2023-03-26,225.66808,79.900696,74.855446,66.50924,2023
High-income countries,2023-03-27,225.68314,79.90234,74.8566,66.51286,2023
High-income countries,2023-03-28,225.69865,79.90405,74.85786,66.5172,2023
High-income countries,2023-03-29,225.71513,79.905754,74.85908,66.522316,2023
High-income countries,2023-03-30,225.73111,79.90743,74.860275,66.52688,2023
High-income countries,2023-03-31,225.74783,79.90915,74.86162,66.532394,2023
High-income countries,2023-04-01,225.75954,79.91024,74.86293,66.53574,2023
High-income countries,2023-04-02,225.76834,79.91114,74.863686,66.537476,2023
High-income countries,2023-04-03,225.78264,79.91273,74.86594,66.54023,2023
High-income countries,2023-04-04,225.79732,79.914345,74.86823,66.54337,2023
High-income countries,2023-04-05,225.81223,79.915955,74.87044,66.54676,2023
High-income countries,2023-04-06,225.82759,79.91757,74.87256,66.549934,2023
High-income countries,2023-04-07,225.84103,79.91911,74.87364,66.55405,2023
High-income countries,2023-04-08,225.85254,79.920235,74.87459,66.55732,2023
High-income countries,2023-04-09,225.86092,79.921074,74.875114,66.55897,2023
High-income countries,2023-04-10,225.8731,79.922615,74.876175,66.5608,2023
High-income countries,2023-04-11,225.88707,79.92418,74.87821,66.56347,2023
High-income countries,2023-04-12,225.90215,79.925766,74.880264,66.566986,2023
High-income countries,2023-04-13,225.9184,79.92725,74.88226,66.57026,2023
High-income countries,2023-04-14,225.93341,79.928795,74.88426,66.573975,2023
High-income countries,2023-04-15,225.94568,79.92992,74.88534,66.577866,2023
High-income countries,2023-04-16,225.95462,79.93078,74.885956,66.579605,2023
High-income countries,2023-04-17,225.96814,79.932236,74.887764,66.58203,2023
High-income countries,2023-04-18,225.98184,79.93366,74.88977,66.584854,2023
High-income countries,2023-04-19,225.99638,79.934975,74.89064,66.588326,2023
High-income countries,2023-04-20,226.015,79.93635,74.89155,66.59133,2023
High-income countries,2023-04-21,226.03221,79.93786,74.89255,66.5952,2023
High-income countries,2023-04-22,226.04657,79.93898,74.89326,66.59922,2023
High-income countries,2023-04-23,226.0565,79.93987,74.89379,66.60081,2023
High-income countries,2023-04-24,226.07266,79.94137,74.89473,66.60294,2023
High-income countries,2023-04-25,226.08792,79.942924,74.895676,66.60528,2023
High-income countries,2023-04-26,226.10454,79.94429,74.896385,66.60906,2023
High-income countries,2023-04-27,226.12047,79.94563,74.89712,66.61219,2023
High-income countries,2023-04-28,226.13742,79.94701,74.897896,66.61591,2023
High-income countries,2023-04-29,226.14731,79.94789,74.89829,66.617836,2023
High-income countries,2023-04-30,226.15524,79.94862,74.898575,66.61925,2023
High-income countries,2023-05-01,226.16977,79.949974,74.89919,66.621185,2023
High-income countries,2023-05-02,226.18457,79.95141,74.899864,66.6232,2023
High-income countries,2023-05-03,226.19937,79.95279,74.900505,66.62555,2023
High-income countries,2023-05-04,226.2139,79.95417,74.90118,66.62735,2023
High-income countries,2023-05-05,226.22931,79.95564,74.90195,66.63026,2023
High-income countries,2023-05-06,226.23953,79.956635,74.90242,66.632675,2023
High-income countries,2023-05-07,226.2476,79.95746,74.90277,66.63451,2023
High-income countries,2023-05-08,226.27483,79.95854,74.90333,66.636086,2023
High-income countries,2023-05-09,226.29848,79.95918,74.9037,66.63773,2023
High-income countries,2023-05-10,226.32246,79.95972,74.90401,66.64,2023
High-income countries,2023-05-11,226.34564,79.96026,74.90431,66.64209,2023
High-income countries,2023-05-12,226.36911,79.96079,74.90462,66.644615,2023
High-income countries,2023-05-13,226.39204,79.96138,74.90491,66.64647,2023
High-income countries,2023-05-14,226.41432,79.96197,74.90518,66.64766,2023
High-income countries,2023-05-15,226.43657,79.96257,74.90548,66.64883,2023
High-income countries,2023-05-16,226.4595,79.963165,74.90578,66.65061,2023
High-income countries,2023-05-17,226.48355,79.96376,74.90608,66.65343,2023
High-income countries,2023-05-18,226.50711,79.96435,74.906364,66.65525,2023
High-income countries,2023-05-19,226.53047,79.96494,74.90666,66.65757,2023
High-income countries,2023-05-20,226.55327,79.96553,74.90695,66.6592,2023
High-income countries,2023-05-21,226.57555,79.96611,74.90723,66.66033,2023
High-income countries,2023-05-22,226.59782,79.966705,74.90752,66.66147,2023
High-income countries,2023-05-23,226.62013,79.9673,74.90781,66.66269,2023
High-income countries,2023-05-24,226.6435,79.96789,74.9081,66.66448,2023
High-income countries,2023-05-25,226.67134,79.96848,74.90839,66.668686,2023
High-income countries,2023-05-26,226.6992,79.96907,74.908676,66.67311,2023
High-income countries,2023-05-27,226.72679,79.96965,74.90896,66.67705,2023
High-income countries,2023-05-28,226.7541,79.97022,74.909225,66.680725,2023
High-income countries,2023-05-29,226.78116,79.9708,74.90951,66.684135,2023
High-income countries,2023-05-30,226.80865,79.97139,74.90979,66.6881,2023
High-income countries,2023-05-31,226.8368,79.97198,74.91007,66.69222,2023
High-income countries,2023-06-01,226.86427,79.972565,74.910355,66.696144,2023
High-income countries,2023-06-02,226.89188,79.973145,74.91064,66.70033,2023
High-income countries,2023-06-03,226.91908,79.973724,74.91091,66.70402,2023
High-income countries,2023-06-04,226.946,79.9743,74.91119,66.707405,2023
High-income countries,2023-06-05,226.97299,79.97488,74.91146,66.71087,2023
High-income countries,2023-06-06,227.00032,79.975464,74.91174,66.71465,2023
High-income countries,2023-06-07,227.0292,79.97604,74.912025,66.71951,2023
High-income countries,2023-06-08,227.05653,79.97663,74.9123,66.72329,2023
High-income countries,2023-06-09,227.08409,79.97721,74.91259,66.72793,2023
High-income countries,2023-06-10,227.11096,79.97779,74.91286,66.7316,2023
High-income countries,2023-06-11,227.13782,79.97836,74.91313,66.734985,2023
High-income countries,2023-06-12,227.16489,79.97894,74.91337,66.73847,2023
High-income countries,2023-06-13,227.19182,79.97952,74.913605,66.742165,2023
High-income countries,2023-06-14,227.21872,79.9801,74.91384,66.74642,2023
High-income countries,2023-06-15,227.24596,79.98068,74.91408,66.75016,2023
High-income countries,2023-06-16,227.27342,79.98126,74.914314,66.75434,2023
High-income countries,2023-06-17,227.30046,79.98184,74.91455,66.757904,2023
High-income countries,2023-06-18,227.32727,79.982414,74.91477,66.76124,2023
High-income countries,2023-06-19,227.35399,79.98299,74.915,66.7645,2023
High-income countries,2023-06-20,227.381,79.983574,74.91522,66.76803,2023
High-income countries,2023-06-21,227.40877,79.984146,74.91545,66.77193,2023
High-income countries,2023-06-22,227.43579,79.984726,74.91567,66.77548,2023
High-income countries,2023-06-23,227.46301,79.985306,74.9159,66.77941,2023
High-income countries,2023-06-24,227.4899,79.98588,74.91612,66.78285,2023
High-income countries,2023-06-25,227.51663,79.98644,74.91634,66.78613,2023
High-income countries,2023-06-26,227.54338,79.98702,74.916565,66.78943,2023
High-income countries,2023-06-27,227.57034,79.9876,74.916794,66.792915,2023
High-income countries,2023-06-28,227.59792,79.98818,74.91702,66.79673,2023
High-income countries,2023-06-29,227.62491,79.98876,74.91726,66.80026,2023
High-income countries,2023-06-30,227.65204,79.98934,74.91749,66.80403,2023
High-income countries,2023-07-01,227.67886,79.989914,74.91771,66.807396,2023
High-income countries,2023-07-02,227.70544,79.99049,74.91793,66.81054,2023
High-income countries,2023-07-03,227.73203,79.991066,74.91815,66.81369,2023
High-income countries,2023-07-04,227.75873,79.991646,74.91838,66.81701,2023
High-income countries,2023-07-05,227.78575,79.992226,74.9186,66.820435,2023
High-income countries,2023-07-06,227.81256,79.992805,74.91882,66.82385,2023
High-income countries,2023-07-07,227.83809,79.993385,74.919044,66.82806,2023
High-income countries,2023-07-08,227.86334,79.99396,74.919266,66.8314,2023
High-income countries,2023-07-09,227.88849,79.99453,74.91948,66.8346,2023
High-income countries,2023-07-10,227.91359,79.9951,74.9197,66.83779,2023
High-income countries,2023-07-11,227.94054,79.99568,74.91992,66.841095,2023
High-income countries,2023-07-12,227.96782,79.996254,74.92014,66.84447,2023
High-income countries,2023-07-13,227.99478,79.996826,74.920364,66.84779,2023
High-income countries,2023-07-14,228.02187,79.997406,74.92058,66.851494,2023
High-income countries,2023-07-15,228.04878,79.99798,74.9208,66.85478,2023
High-income countries,2023-07-16,228.07564,79.99855,74.92101,66.857994,2023
High-income countries,2023-07-17,228.10242,79.999115,74.92123,66.86115,2023
High-income countries,2023-07-18,228.12927,79.99969,74.92143,66.86438,2023
High-income countries,2023-07-19,228.15639,80.00025,74.92163,66.86765,2023
High-income countries,2023-07-20,228.18326,80.00082,74.92184,66.87089,2023
High-income countries,2023-07-21,228.21033,80.00138,74.92204,66.87454,2023
High-income countries,2023-07-22,228.23717,80.001945,74.92224,66.877754,2023
High-income countries,2023-07-23,228.26395,80.00251,74.92245,66.88092,2023
High-income countries,2023-07-24,228.29074,80.003105,74.922676,66.884056,2023
High-income countries,2023-07-25,228.31758,80.00368,74.92288,66.88726,2023
High-income countries,2023-07-26,228.34557,80.00424,74.92309,66.89129,2023
High-income countries,2023-07-27,228.3724,80.00481,74.923294,66.89449,2023
High-income countries,2023-07-28,228.39937,80.00537,74.9235,66.89797,2023
High-income countries,2023-07-29,228.4262,80.005936,74.9237,66.90116,2023
High-income countries,2023-07-30,228.45297,80.0065,74.923904,66.904305,2023
High-income countries,2023-07-31,228.4797,80.00707,74.9241,66.90742,2023
High-income countries,2023-08-01,228.50655,80.00764,74.92431,66.910614,2023
High-income countries,2023-08-02,228.53363,80.00821,74.924515,66.91384,2023
High-income countries,2023-08-03,228.56049,80.00877,74.92472,66.917046,2023
High-income countries,2023-08-04,228.58713,80.00934,74.92492,66.92078,2023
High-income countries,2023-08-05,228.61368,80.0099,74.925125,66.923965,2023
High-income countries,2023-08-06,228.64018,80.01047,74.92532,66.9271,2023
High-income countries,2023-08-07,228.66667,80.01103,74.92553,66.93022,2023
High-income countries,2023-08-08,228.69319,80.0116,74.925735,66.93335,2023
High-income countries,2023-08-09,228.71999,80.01217,74.925934,66.93658,2023
High-income countries,2023-08-10,228.74661,80.01273,74.92614,66.9398,2023
High-income countries,2023-08-11,228.77332,80.0133,74.926346,66.943306,2023
High-income countries,2023-08-12,228.79993,80.01386,74.926544,66.946526,2023
High-income countries,2023-08-13,228.82645,80.01443,74.92675,66.94967,2023
High-income countries,2023-08-14,228.85295,80.01499,74.92695,66.95277,2023
High-income countries,2023-08-15,228.87953,80.01556,74.927155,66.95595,2023
High-income countries,2023-08-16,228.90654,80.01613,74.92735,66.9592,2023
High-income countries,2023-08-17,228.93317,80.01669,74.92756,66.9624,2023
High-income countries,2023-08-18,228.95988,80.01726,74.927765,66.96586,2023
High-income countries,2023-08-19,228.98653,80.01782,74.92796,66.96906,2023
High-income countries,2023-08-20,229.01308,80.01839,74.92817,66.972206,2023
High-income countries,2023-08-21,229.03957,80.01896,74.92837,66.97529,2023
High-income countries,2023-08-22,229.06616,80.01952,74.92857,66.97847,2023
High-income countries,2023-08-23,229.09308,80.02009,74.92877,66.9817,2023
High-income countries,2023-08-24,229.11969,80.02066,74.92898,66.98491,2023
High-income countries,2023-08-25,229.14636,80.021225,74.92918,66.988365,2023
High-income countries,2023-08-26,229.17296,80.02179,74.92938,66.991554,2023
High-income countries,2023-08-27,229.19948,80.022354,74.92958,66.994675,2023
High-income countries,2023-08-28,229.22594,80.02292,74.92978,66.99776,2023
High-income countries,2023-08-29,229.25249,80.02348,74.92998,67.0009,2023
High-income countries,2023-08-30,229.27919,80.024,74.93013,67.00403,2023
High-income countries,2023-08-31,229.30563,80.02452,74.93028,67.007126,2023
High-income countries,2023-09-01,229.33214,80.02504,74.930435,67.01041,2023
High-income countries,2023-09-02,229.35854,80.02555,74.93058,67.013466,2023
High-income countries,2023-09-03,229.38487,80.02607,74.93073,67.01648,2023
High-income countries,2023-09-04,229.41118,80.02658,74.930885,67.019455,2023
High-income countries,2023-09-05,229.43747,80.02709,74.93103,67.02243,2023
High-income countries,2023-09-06,229.46399,80.02761,74.93118,67.0255,2023
High-income countries,2023-09-07,229.49039,80.02813,74.931335,67.028564,2023
High-income countries,2023-09-08,229.51678,80.02864,74.93149,67.03227,2023
High-income countries,2023-09-09,229.5431,80.02915,74.93163,67.03533,2023
High-income countries,2023-09-10,229.5694,80.02967,74.931786,67.03836,2023
High-income countries,2023-09-11,229.59563,80.03018,74.93193,67.04134,2023
High-income countries,2023-09-12,229.62196,80.0307,74.93208,67.04442,2023
High-income countries,2023-09-13,229.6485,80.03121,74.932236,67.047554,2023
High-income countries,2023-09-14,229.67513,80.03173,74.93239,67.05092,2023
High-income countries,2023-09-15,229.7018,80.03225,74.93254,67.054535,2023
High-income countries,2023-09-16,229.7282,80.03276,74.93269,67.057686,2023
High-income countries,2023-09-17,229.7545,80.03327,74.93284,67.06074,2023
High-income countries,2023-09-18,229.78102,80.03379,74.93299,67.06402,2023
High-income countries,2023-09-19,229.80843,80.03431,74.93314,67.06816,2023
High-income countries,2023-09-20,229.83626,80.03483,74.933304,67.0726,2023
High-income countries,2023-09-21,229.86452,80.03534,74.93346,67.07759,2023
High-income countries,2023-09-22,229.89348,80.03586,74.93362,67.0835,2023
High-income countries,2023-09-23,229.92203,80.036705,74.93377,67.08829,2023
High-income countries,2023-09-24,229.94937,80.037544,74.933914,67.09187,2023
High-income countries,2023-09-25,229.97931,80.03839,74.93407,67.09806,2023
High-income countries,2023-09-26,230.01088,80.03923,74.93423,67.10585,2023
High-income countries,2023-09-27,230.0427,80.04008,74.93439,67.11378,2023
High-income countries,2023-09-28,230.07506,80.04092,74.93455,67.12235,2023
High-income countries,2023-09-29,230.10774,80.04176,74.93471,67.13138,2023
High-income countries,2023-09-30,230.1383,80.042274,74.93493,67.138725,2023
High-income countries,2023-10-01,230.16502,80.042786,74.935135,67.14224,2023
High-income countries,2023-10-02,230.19522,80.043304,74.93536,67.149216,2023
High-income countries,2023-10-03,230.2274,80.04382,74.935585,67.15807,2023
High-income countries,2023-10-04,230.25992,80.04434,74.93582,67.16706,2023
High-income countries,2023-10-05,230.29326,80.04486,74.93605,67.17701,2023
High-income countries,2023-10-06,230.3262,80.04538,74.93628,67.1867,2023
High-income countries,2023-10-07,230.35806,80.04589,74.93649,67.19488,2023
High-income countries,2023-10-08,230.38525,80.04641,74.93671,67.198395,2023
High-income countries,2023-10-09,230.41644,80.04692,74.936935,67.20587,2023
High-income countries,2023-10-10,230.44891,80.04745,74.937164,67.214554,2023
High-income countries,2023-10-11,230.49873,80.047966,74.93739,67.238335,2023
High-income countries,2023-10-12,230.53247,80.048485,74.93762,67.248344,2023
High-income countries,2023-10-13,230.5652,80.049,74.93784,67.25733,2023
High-income countries,2023-10-14,230.59727,80.04952,74.938065,67.26568,2023
High-income countries,2023-10-15,230.62532,80.05003,74.93828,67.269966,2023
High-income countries,2023-10-16,230.65665,80.05055,74.93851,67.27752,2023
High-income countries,2023-10-17,230.69107,80.05107,74.93873,67.28768,2023
High-income countries,2023-10-18,230.73917,80.0516,74.938965,67.299,2023
High-income countries,2023-10-19,230.77463,80.05212,74.93919,67.310135,2023
High-income countries,2023-10-20,230.81064,80.052635,74.93942,67.32207,2023
High-income countries,2023-10-21,230.84503,80.053154,74.939644,67.33231,2023
High-income countries,2023-10-22,230.87431,80.053665,74.93986,67.337425,2023
High-income countries,2023-10-23,230.90547,80.054184,74.94008,67.34441,2023
High-income countries,2023-10-24,230.94019,80.05471,74.94031,67.354614,2023
High-income countries,2023-10-25,230.99017,80.05524,74.94053,67.36588,2023
High-income countries,2023-10-26,231.02509,80.05576,74.94076,67.376305,2023
High-income countries,2023-10-27,231.06087,80.05628,74.94099,67.38776,2023
High-income countries,2023-10-28,231.09439,80.0568,74.9412,67.39696,2023
High-income countries,2023-10-29,231.12381,80.05731,74.941414,67.40204,2023
High-income countries,2023-10-30,231.15408,80.05783,74.941635,67.40799,2023
High-income countries,2023-10-31,231.19315,80.05835,74.94186,67.41785,2023
High-income countries,2023-11-01,231.24313,80.05887,74.94207,67.42359,2023
High-income countries,2023-11-02,231.28813,80.059395,74.94228,67.439514,2023
High-income countries,2023-11-03,231.32753,80.05991,74.942505,67.44977,2023
High-income countries,2023-11-04,231.36514,80.060425,74.94272,67.45827,2023
High-income countries,2023-11-05,231.4001,80.06094,74.94293,67.46408,2023
High-income countries,2023-11-06,231.43523,80.06146,74.94315,67.4701,2023
High-income countries,2023-11-07,231.47343,80.06199,74.943375,67.47946,2023
High-income countries,2023-11-08,231.52649,80.06251,74.9436,67.490005,2023
High-income countries,2023-11-09,231.56628,80.063034,74.943825,67.501465,2023
High-income countries,2023-11-10,231.60445,80.06355,74.94415,67.51078,2023
High-income countries,2023-11-11,231.6414,80.06427,74.94447,67.517876,2023
High-income countries,2023-11-12,231.67627,80.06498,74.944786,67.52289,2023
High-income countries,2023-11-13,231.71146,80.0657,74.94511,67.528244,2023
High-income countries,2023-11-14,231.74811,80.066414,74.945435,67.53627,2023
High-income countries,2023-11-15,231.79738,80.06714,74.945755,67.54557,2023
High-income countries,2023-11-16,231.83563,80.06786,74.94608,67.55532,2023
High-income countries,2023-11-17,231.88441,80.06858,74.94973,67.56304,2023
High-income countries,2023-11-18,231.93085,80.06929,74.95338,67.56969,2023
High-income countries,2023-11-19,231.97566,80.07001,74.95702,67.57474,2023
High-income countries,2023-11-20,232.0206,80.070724,74.96067,67.57987,2023
High-income countries,2023-11-21,232.06636,80.07144,74.964325,67.58704,2023
High-income countries,2023-11-22,232.12494,80.07216,74.96797,67.59549,2023
High-income countries,2023-11-23,232.17186,80.07288,74.97163,67.60401,2023
High-income countries,2023-11-24,232.21748,80.07359,74.97528,67.611046,2023
High-income countries,2023-11-25,232.26183,80.07431,74.97892,67.616875,2023
High-income countries,2023-11-26,232.3049,80.07502,74.98257,67.62143,2023
High-income countries,2023-11-27,232.34811,80.07574,74.98622,67.626144,2023
High-income countries,2023-11-28,232.39214,80.076454,74.989876,67.6325,2023
High-income countries,2023-11-29,232.44583,80.07717,74.99352,67.63996,2023
High-income countries,2023-11-30,232.49109,80.07789,74.99718,67.64749,2023
High-income countries,2023-12-01,232.5352,80.078606,75.00083,67.65374,2023
High-income countries,2023-12-02,232.57826,80.079315,75.00447,67.65901,2023
High-income countries,2023-12-03,232.62035,80.080025,75.00812,67.6633,2023
High-income countries,2023-12-04,232.66248,80.08074,75.01177,67.66762,2023
High-income countries,2023-12-05,232.70555,80.08145,75.01542,67.673355,2023
High-income countries,2023-12-06,232.75781,80.08217,75.019066,67.680275,2023
High-income countries,2023-12-07,232.80186,80.082886,75.02272,67.68741,2023
High-income countries,2023-12-08,232.84554,80.083595,75.02637,67.693146,2023
High-income countries,2023-12-09,232.88857,80.08431,75.030014,67.69828,2023
High-income countries,2023-12-10,232.93074,80.08502,75.03366,67.70258,2023
High-income countries,2023-12-11,232.97786,80.08573,75.03731,67.7076,2023
High-income countries,2023-12-12,233.0214,80.08645,75.040955,67.713326,2023
High-income countries,2023-12-13,233.06473,80.08716,75.04461,67.71881,2023
High-income countries,2023-12-14,233.10796,80.087875,75.048256,67.72505,2023
High-income countries,2023-12-15,233.1505,80.08859,75.0519,67.7303,2023
High-income countries,2023-12-16,233.19229,80.08931,75.05555,67.734825,2023
High-income countries,2023-12-17,233.23335,80.09002,75.0592,67.73864,2023
High-income countries,2023-12-18,233.27455,80.09073,75.06284,67.7426,2023
High-income countries,2023-12-19,233.31644,80.091446,75.06649,67.74767,2023
High-income countries,2023-12-20,233.36424,80.09216,75.07014,67.75346,2023
High-income countries,2023-12-21,233.40547,80.09288,75.073784,67.75751,2023
High-income countries,2023-12-22,233.44641,80.0936,75.07743,67.76128,2023
High-income countries,2023-12-23,233.48694,80.09431,75.08108,67.76465,2023
High-income countries,2023-12-24,233.50606,80.09439,75.08111,67.76518,2023
High-income countries,2023-12-25,233.52518,80.09448,75.08113,67.765724,2023
High-income countries,2023-12-26,233.54434,80.094574,75.08116,67.7663,2023
High-income countries,2023-12-27,233.56366,80.09466,75.08119,67.76701,2023
High-income countries,2023-12-28,233.58742,80.09475,75.08122,67.77282,2023
High-income countries,2023-12-29,233.60686,80.09484,75.08125,67.774055,2023
High-income countries,2023-12-30,233.62584,80.09486,75.08128,67.774956,2023
High-income countries,2023-12-31,233.64441,80.09487,75.08131,67.775475,2023
High-income countries,2024-01-01,233.64487,80.09487,75.08131,67.77586,2024
High-income countries,2024-01-02,233.64601,80.09487,75.08131,67.77683,2024
High-income countries,2024-01-03,233.64897,80.09488,75.08131,67.77833,2024
High-income countries,2024-01-04,233.65117,80.09488,75.081314,67.780846,2024
High-income countries,2024-01-05,233.65291,80.09489,75.081314,67.782394,2024
High-income countries,2024-01-06,233.65419,80.09489,75.081314,67.783485,2024
High-income countries,2024-01-07,233.65508,80.09489,75.081314,67.78418,2024
High-income countries,2024-01-08,233.65622,80.094894,75.08132,67.78516,2024
High-income countries,2024-01-09,233.6581,80.0949,75.08132,67.78693,2024
High-income countries,2024-01-10,233.66145,80.0949,75.08132,67.788536,2024
High-income countries,2024-01-11,233.66339,80.09491,75.08133,67.79061,2024
High-income countries,2024-01-12,233.66489,80.09491,75.08133,67.79202,2024
High-income countries,2024-01-13,233.66591,80.09492,75.08133,67.79294,2024
High-income countries,2024-01-14,233.66653,80.09492,75.08133,67.79348,2024
High-income countries,2024-01-15,233.66765,80.09492,75.08134,67.79452,2024
High-income countries,2024-01-16,233.66924,80.094925,75.08134,67.79604,2024
High-income countries,2024-01-17,233.67235,80.094925,75.08134,67.79781,2024
High-income countries,2024-01-18,233.67422,80.09493,75.081345,67.799934,2024
High-income countries,2024-01-19,233.67561,80.09494,75.081345,67.80128,2024
High-income countries,2024-01-20,233.67639,80.09494,75.081345,67.801994,2024
High-income countries,2024-01-21,233.67693,80.09494,75.081345,67.80249,2024
High-income countries,2024-01-22,233.67786,80.09494,75.081345,67.803375,2024
High-income countries,2024-01-23,233.68044,80.09495,75.08135,67.80498,2024
High-income countries,2024-01-24,233.6815,80.094955,75.08135,67.80601,2024
High-income countries,2024-01-25,233.68298,80.094955,75.08135,67.807686,2024
High-income countries,2024-01-26,233.68404,80.09496,75.08135,67.8087,2024
High-income countries,2024-01-27,233.68452,80.09496,75.08136,67.80909,2024
High-income countries,2024-01-28,233.68486,80.09496,75.08136,67.80934,2024
High-income countries,2024-01-29,233.68546,80.09496,75.08136,67.809845,2024
High-income countries,2024-01-30,233.6863,80.09497,75.08136,67.810616,2024
High-income countries,2024-01-31,233.68697,80.09497,75.08136,67.811195,2024
High-income countries,2024-02-01,233.68788,80.09498,75.08136,67.8122,2024
High-income countries,2024-02-02,233.68845,80.09498,75.08137,67.81269,2024
High-income countries,2024-02-03,233.68883,80.09498,75.08137,67.812996,2024
High-income countries,2024-02-04,233.68915,80.09498,75.08137,67.81325,2024
High-income countries,2024-02-05,233.68945,80.094986,75.08137,67.81347,2024
High-income countries,2024-02-06,233.69122,80.094986,75.08137,67.81411,2024
High-income countries,2024-02-07,233.69165,80.094986,75.08137,67.814476,2024
High-income countries,2024-02-08,233.69228,80.09499,75.081375,67.815735,2024
High-income countries,2024-02-09,233.69266,80.09499,75.081375,67.816055,2024
High-income countries,2024-02-10,233.693,80.09499,75.081375,67.81631,2024
High-income countries,2024-02-11,233.6932,80.09499,75.081375,67.816475,2024
High-income countries,2024-02-12,233.69347,80.09499,75.081375,67.816666,2024
High-income countries,2024-02-13,233.69427,80.09499,75.081375,67.81705,2024
High-income countries,2024-02-14,233.69458,80.09499,75.081375,67.8173,2024
High-income countries,2024-02-15,233.69499,80.095,75.081375,67.8179,2024
High-income countries,2024-02-16,233.69528,80.095,75.081375,67.81814,2024
High-income countries,2024-02-17,233.69554,80.095,75.081375,67.81834,2024
